;lexeme;ai1P;ai1S;ai2P;ai2S;ai3P;ai3S;fi1P;fi1S;fi2P;fi2S;fi3P;fi3S;ii1P;ii1S;ii2P;ii2S;ii3P;ii3S;inf;is1P;is1S;is2P;is2S;is3P;is3S;pI1P;pI2P;pI2S;pP;pc1P;pc1S;pc2P;pc2S;pc3P;pc3S;pi1P;pi1S;pi2P;pi2S;pi3P;pi3S;ppFP;ppFS;ppMP;ppMS;ps1P;ps1S;ps2P;ps2S;ps3P;ps3S
3223;mémoriser;;;;;;;;mEmOriz6rE;mEmOriz6re;;;;;;mEmOrizje;;mEmOrizE;mEmOrizE;mEmOrize;;;;;;;;mEmOrize;mEmOriz;;;mEmOriz6rE;;;;;;mEmOriz;mEmOrize;;mEmOriz;mEmOriz;mEmOrize;mEmOrize;mEmOrize;mEmOrize;;;;;;
3224;ménager;;;;mEnaZa;mEnaZEr;mEnaZa;;mEnaZ6rE;mEnaZ6re;mEnaZ6ra;mEnaZ6rô;mEnaZ6ra;mEnaZjô;mEnaZE;mEnaZje;mEnaZE;mEnaZE;mEnaZE;mEnaZe;mEnaZasjô;;mEnaZasje;mEnaZas;;mEnaZa;;mEnaZe;mEnaZ;mEnaZâ;mEnaZ6rjô;;mEnaZ6rje;;mEnaZ6rE;mEnaZ6rE;mEnaZô;mEnaZ;mEnaZe;mEnaZ;mEnaZ;mEnaZ;mEnaZe;mEnaZe;mEnaZe;mEnaZe;mEnaZjô;mEnaZ;mEnaZje;;mEnaZ;
3225;méprendre;mEprim;mEpri;;;mEprir;mEpri;;;mEprâdre;;;;;mEpr6nE;mEpr6nje;;mEpr6nE;mEpr6nE;mEprâdr;;;;;;mEpri;mEpr6nô;mEpr6ne;mEprâ;mEpr6nâ;mEprâdriô;mEprâdrE;mEprâdrie;mEprâdrE;mEprâdrE;;mEpr6nô;mEprâ;mEpr6ne;mEprâ;mEprEn;mEprâ;mEpriz;;;mEpri;;;;mEprEn;;mEprEn
3226;mépriser;mEprizam;mEprizE;mEprizat;mEpriza;mEprizEr;mEpriza;mEpriz6rô;mEpriz6rE;mEpriz6re;mEpriz6ra;;mEpriz6ra;mEprizjô;mEprizE;mEprizje;mEprizE;mEprizE;mEprizE;mEprize;;mEprizas;mEprizasje;;mEprizas;;mEprizô;mEprize;mEpriz;mEprizâ;mEpriz6rjô;mEpriz6rE;mEpriz6rje;mEpriz6rE;mEpriz6rE;mEpriz6rE;mEprizô;mEpriz;mEprize;mEpriz;mEpriz;mEpriz;mEprize;mEprize;mEprize;mEprize;mEprizjô;mEpriz;mEprizje;mEpriz;;
3227;mériter;mEritam;mEritE;mEritat;mErita;mEritEr;mErita;mErit6rô;mErit6rE;mErit6re;mErit6ra;mErit6rô;mErit6ra;mEritjô;mEritE;mEritje;mEritE;mEritE;mEritE;mErite;mEritasjô;mEritas;mEritasje;mEritas;mEritas;mErita;mEritô;mErite;mErit;mEritâ;mErit6rjô;mErit6rE;mErit6rje;mErit6rE;mErit6rE;mErit6rE;mEritô;mErit;mErite;mErit;mErit;mErit;mErite;mErite;mErite;mErite;mEritjô;mErit;mEritje;mErit;mErit;mErit
3228;mésallier;;;;;;;;;;mEzalira;;;;;;;;;;;;;;;;;;;;;;;;;;;;;mEzali;;;;;mEzalje;;;;;;;
3229;mésestimer;;;;;;;;;;;;;;;;;;;mEzEstime;;;;;;;;mEzEstime;mEzEstim;mEzEstimâ;;;;;;;;mEzEstim;mEzEstime;;;;;;;mEzEstime;;;;;;
3230;mésuser;;;;;;;;;;;;;;;;;;;mEzyze;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3231;métalliser;;;;;;;;;;;;;;;;;;;mEtalize;;;;;;;;;;;mEtaliz6rjô;;mEtaliz6rje;;;;;;;;mEtaliz;mEtaliz;mEtalize;mEtalize;mEtalize;mEtalize;;;;;;
3232;métamorphoser;mEtamOrfOzam;;;;mEtamOrfOzEr;mEtamOrfOza;;;;;;;mEtamOrfOzjô;mEtamOrfOzE;mEtamOrfOzje;;mEtamOrfOzE;mEtamOrfOzE;mEtamOrfOze;;;;;;mEtamOrfOza;;mEtamOrfOze;mEtamOrfoz;mEtamOrfOzâ;mEtamOrfOz6rjô;;;;mEtamOrfOz6rE;mEtamOrfOz6rE;mEtamOrfOzô;mEtamOrfoz;mEtamOrfOze;mEtamOrfoz;mEtamOrfoz;mEtamOrfoz;mEtamOrfOze;mEtamOrfOze;mEtamOrfOze;mEtamOrfOze;;mEtamOrfoz;;;;
3233;métisser;;;;;;;;;;;;;;;;;;;mEtise;;;;;;;;mEtise;;;;;;;;;;;;;;;;mEtise;;mEtise;;;;;;
3234;métrer;;;;mEtra;;mEtra;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;mEtr;;mEtr;;;;;;;;mEtr;;
3235;mêler;mElam;mElE;mElat;mEla;mElEr;mEla;mEl6rô;mEl6rE;mEl6re;mEl6ra;mEl6rô;mEl6ra;mEljô;mElE;mElje;mElE;mElE;mElE;mEle;mElasjô;mElas;mElasje;mElas;mElas;mEla;mElô;mEle;mEl;mElâ;mEl6rjô;mEl6rE;mEl6rje;mEl6rE;mEl6rE;mEl6rE;mElô;mEl;mEle;mEl;mEl;mEl;mEle;mEle;mEle;mEle;mEljô;mEl;mElje;mEl;mEl;mEl
3236;nager;;naZE;naZat;;naZEr;naZa;naZ6rô;naZ6rE;naZ6re;naZ6ra;naZ6rô;naZ6ra;naZjô;naZE;naZje;naZE;naZE;naZE;naZe;naZasjô;naZas;naZasje;naZas;naZas;naZa;naZô;naZe;naZ;naZâ;naZ6rjô;naZ6rE;naZ6rje;naZ6rE;naZ6rE;naZ6rE;naZô;naZ;naZe;naZ;naZ;naZ;;;naZe;naZe;naZjô;naZ;naZje;naZ;;naZ
3237;nantir;;nâti;;;;;;;;nâtira;;;;;;;;;nâtir;;;;;;;nâtisô;;;;;;;;;;;;nâtise;;;;nâti;nâti;nâti;nâti;;;;;;
3238;napper;;;;;;napa;;;;;;;;;;;napE;napE;nape;;;;;;;;;;;;;;;;;;;;;;nap;nape;nape;nape;nape;;;;;;
3239;narguer;;;;;;narga;narg6rô;narg6rE;narg6re;;narg6rô;;;;;nargE;nargE;nargE;narge;;;;;;;nargô;;narg;nargâ;;narg6rE;narg6rje;;;;;narg;narge;narg;narg;narg;narge;;;narge;;;;;narg;
3240;narrer;;narE;;;;nara;;;;;;;;;narje;;;narE;nare;;;;;;;;;;narâ;;nar6rE;;;;;;nar;;;;nar;nare;nare;;nare;;;;;;
3241;nasiller;;;;;;nazija;;;;nazij6ra;;;;;;;nazijE;nazijE;nazije;;nazijas;;;;;;;;nazijâ;;;;;;;;nazij;;;nazij;nazij;;;;;;;;;;
3242;nationaliser;;;;;;;;;;;;;;;;;;nasjOnalizE;nasjOnalize;;;;;;;nasjOnalizô;;;;;;;;;;;;;;nasjOnaliz;;nasjOnalize;nasjOnalize;nasjOnalize;nasjOnalize;;;;;;nasjOnaliz
3243;natter;;;;;;nata;;;;;;;;;;;natE;;nate;;natas;;;;;;;;;nat6rjô;;;;;;;;;;;nat;nate;nate;nate;nate;;;;;;
3244;naturaliser;;natyralizE;natyralizat;;;;;;;;;;;;;;;;natyralize;;;;;natyralizas;;;;;;;;;;;;;;;;natyraliz;;;;natyralize;natyralize;;;;;;
3245;naviguer;navigam;;navigat;;navigEr;naviga;navig6rô;navig6rE;;;navig6rô;navig6ra;navigjô;navigE;navigje;;navigE;navigE;navige;navigasjô;navigas;;navigas;navigas;naviga;navigô;navige;navig;navigâ;navig6rjô;navig6rE;;;navig6rE;;navigô;navig;navige;navig;navig;navig;;;;navige;;navig;;navig;navig;navig
3246;navrer;;navrE;navrat;navra;;navra;;navr6rE;navr6re;navr6ra;navr6rô;;navrjô;;;navrE;;navrE;navre;;;;navras;;;navrô;;navr;navrâ;;navr6rE;navr6rje;;;navr6rE;navrô;navr;navre;navr;navr;navr;navre;navre;navre;navre;navrjô;navr;;;navr;navr
3247;naître;nakim;naki;nakit;naki;nakir;naki;nEtrô;nEtrE;nEtre;nEtra;nEtrô;nEtra;nEsjô;nEsE;nEsje;nEsE;nEsE;nEsE;nEtr;nakisjô;nakis;nakisje;nakis;nakis;naki;nEsô;nEse;nE;nEsâ;nEtriô;nEtrE;nEtrie;nEtrE;nEtrE;nEtrE;nEsô;nE;nEse;nE;nEs;nE;ne;ne;ne;ne;nEsjô;nEs;nEsje;nEs;nEs;nEs
3248;neiger;;;;;;;;;;;;nEZ6ra;;;;;;nEZE;nEZe;;;;;;nEZa;;;;;;;;;;nEZ6rE;;;;;;nEZ;;;;;;;;;;
3249;nervurer;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;nErvyr6rE;;;;;;;;;nErvyre;nErvyre;;nErvyre;;;;;;
3250;nettoyer;nEtwajam;nEtwajE;nEtwajat;;nEtwajEr;nEtwaja;nEtwarô;nEtwarE;nEtware;nEtwara;nEtwarô;nEtwara;nEtwajô;nEtwajE;nEtwaje;nEtwajE;nEtwajE;nEtwajE;nEtwaje;nEtwajasjô;nEtwajas;nEtwajasje;nEtwajas;nEtwajas;nEtwaja;nEtwajô;nEtwaje;nEtwa;nEtwajâ;nEtwarjô;nEtwarE;nEtwarje;nEtwarE;nEtwarE;nEtwarE;nEtwajô;nEtwa;nEtwaje;nEtwa;nEtwa;nEtwa;nEtwaje;nEtwaje;nEtwaje;nEtwaje;nEtwajô;nEtwa;nEtwaje;nEtwa;nEtwa;nEtwa
3251;neutraliser;;;;n6traliza;;;;n6traliz6rE;;n6traliz6ra;n6traliz6rô;n6traliz6ra;;;n6tralizje;;n6tralizE;n6tralizE;n6tralize;;;;;;;n6tralizô;n6tralize;n6traliz;n6tralizâ;;;;;n6traliz6rE;n6traliz6rE;n6tralizô;n6traliz;n6tralize;;n6traliz;n6traliz;n6tralize;n6tralize;n6tralize;n6tralize;;;;;;
3252;niaiser;;;;;;;;;;;;;;;;;;;njEze;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3253;nicher;;;;;niSEr;niSa;;niS6rE;;;;;niSjô;;;;niSE;niSE;niSe;niSasjô;niSas;niSasje;;;;niSô;;;niSâ;niS6rjô;;;;niS6rE;niS6rE;niSô;;;niS;niS;niS;niSe;niSe;niSe;niSe;;;;;;niS
3254;nickeler;;;;;;;nikEl6rô;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;nikEl;nik6le;nik6le;nik6le;nik6le;;;;;;
3255;nicotiniser;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;nikOtinize;nikOtinize;;;;;;
3256;nidifier;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;nidifi;;;;;;;;;;
3257;nier;njam;njE;njat;nja;njEr;nja;nirô;nirE;nire;nira;nirô;nira;nijô;njE;nije;njE;njE;njE;nje;;njas;njasje;njas;;nja;njô;nje;ni;njâ;nirjô;nirE;nirje;nirE;;nirE;njô;ni;nje;ni;ni;ni;;nje;nje;nje;;ni;nije;ni;ni;ni
3258;nimber;;;;;nêbEr;nêba;;;;nêb6ra;;;nêbjô;;;;nêbE;nêbE;nêbe;;;;;;;nêbô;;nêb;nêbâ;;;;;;;;;;;nêb;;nêbe;nêbe;nêbe;nêbe;;;;;;
3259;nipper;;;;;;;;;;;;;;;;;;;nipe;;;;;;;;nipe;;;;;;nip6rE;;;;;;nip;;nip;nipe;nipe;;nipe;;;;;;
3260;nitrater;;;;;;;;;;;;;;;;;;;;;;;;;;;;;nitratâ;;;;;;;;;;;;;;;;;;;;;;
3261;niveler;niv6lam;niv6lE;;;;;;;;;;;;;;niv6lE;;niv6lE;niv6le;;;;;;niv6la;;;;niv6lâ;;;;;;;;nivEl;niv6le;;nivEl;;niv6le;niv6le;niv6le;niv6le;;;;;;
3262;noircir;nwarsim;;nwarsit;nwarsi;nwarsir;nwarsi;;nwarsirE;nwarsire;nwarsira;;;;nwarsisE;;nwarsisE;nwarsisE;nwarsisE;nwarsir;nwarsisjô;;;;nwarsis;nwarsi;;nwarsise;nwarsi;nwarsisâ;;nwarsirE;;;;nwarsirE;;nwarsi;nwarsise;nwarsi;nwarsis;nwarsi;nwarsi;nwarsi;nwarsi;nwarsi;nwarsisjô;nwarsis;nwarsisje;;nwarsis;
3263;nomadiser;;;;;;;;;;;;;;;;;;nOmadizE;;;;;;;;;;;nOmadizâ;;;;;;;;;;;nOmadiz;;;;;;;;;;;
3264;nommer;nOmam;nOmE;nOmat;nOma;nOmEr;nOma;nOm6rô;nOm6rE;nOm6re;nOm6ra;nOm6rô;nOm6ra;nOmjô;nOmE;nOmje;;nOmE;nOmE;nOme;nOmasjô;nOmas;nOmasje;nOmas;nOmas;nOma;nOmô;nOme;nOm;nOmâ;nOm6rjô;nOm6rE;nOm6rje;nOm6rE;nOm6rE;nOm6rE;nOmô;nOm;nOme;nOm;nOm;nOm;nOme;nOme;nOme;nOme;nOmjô;nOm;nOmje;nOm;nOm;nOm
3265;normaliser;;;;;;;;;;;;;;;;;;;nOrmalize;;;;;;;;;;;;;;;nOrmaliz6rE;;nOrmalizô;;;;nOrmaliz;nOrmaliz;nOrmalize;nOrmalize;nOrmalize;;;;;;;
3266;noter;nOtam;nOtE;nOtat;nOta;nOtEr;nOta;nOt6rô;nOt6rE;nOt6re;nOt6ra;nOt6rô;nOt6ra;nOtjô;nOtE;nOtje;nOtE;nOtE;nOtE;nOte;nOtasjô;nOtas;nOtasje;nOtas;nOtas;nOta;nOtô;nOte;;nOtâ;nOt6rjô;nOt6rE;nOt6rje;nOt6rE;nOt6rE;nOt6rE;nOtô;nOt;nOte;nOt;nOt;nOt;nOte;nOte;nOte;nOte;nOtjô;nOt;nOtje;nOt;nOt;nOt
3267;notifier;;nOtifjE;;;;nOtifja;;;;;;;;;nOtifije;;nOtifjE;nOtifjE;nOtifje;;nOtifjas;nOtifjasje;;;;;nOtifje;;nOtifjâ;;;;;;;nOtifjô;;nOtifje;;;;nOtifje;nOtifje;;nOtifje;;;;;;
3268;nouer;nuam;nuE;;nua;nuEr;nua;nurô;;nure;;nurô;nura;nujô;nuE;;nuE;nuE;nuE;nue;nuasjô;nuas;;;;;nuô;nue;nu;nuâ;nurjô;nurE;;nurE;nurE;nurE;nuô;nu;nue;nu;nu;nu;nue;nue;nue;nue;nujô;nu;;nu;;
3269;nourrir;nurim;nuri;nurit;nuri;nurir;nuri;nurirô;nurirE;nurire;nurira;nurirô;nurira;nurisjô;nurisE;nurisje;nurisE;nurisE;nurisE;nurir;nurisjô;nuris;nurisje;nuris;nuris;nuri;nurisô;nurise;nuri;nurisâ;nurirjô;nurirE;nurirje;nurirE;nurirE;nurirE;nurisô;nuri;nurise;nuri;nuris;nuri;nuri;nuri;nuri;nuri;nurisjô;nuris;nurisje;nuris;nuris;nuris
3270;noyauter;;;;;;nwajOta;;;;;;;;;;;;;nwajOte;;;nwajOtasje;;;;;;;nwajOtâ;;;;;;;;;;;nwajot;;nwajOte;nwajOte;;nwajOte;;;;;;
3271;noyer;nwajam;;nwajat;nwaja;nwajEr;nwaja;nwarô;nwarE;nware;nwara;nwarô;nwara;nwajô;nwajE;nwaje;nwajE;nwajE;nwajE;nwaje;nwajasjô;nwajas;nwajasje;nwajas;nwajas;;nwajô;nwaje;nwa;nwajâ;nwarjô;nwarE;nwarje;;nwarE;nwarE;nwajô;nwa;nwaje;nwa;nwa;nwa;nwaje;nwaje;nwaje;nwaje;;nwa;nwaje;nwa;nwa;nwa
3272;nuancer;;;;;;nyâsa;;;;;;;;;;;nyâsE;nyâsE;nyâse;;;;;;nyâsa;;;nyâs;nyâsâ;;;;;;;;nyâs;;;;nyâs;nyâse;nyâse;nyâse;nyâse;nyâsjô;;;;;
3273;nuer;;;;nya;;;;;;;;;;;;;;;nye;;;;;;;;;;;;;;;;;;;;;;;nye;;;;;;;;;
3274;nuire;nHizim;;nHizit;;;;;nHirE;;nHira;nHirô;nHira;;nHizE;;nHizE;nHizE;nHizE;nHir;;;nHizisje;;nHizis;nHizi;;nHize;nHi;nHizâ;nHirjô;;;nHirE;;nHirE;;nHi;nHize;nHi;nHiz;nHi;;;;;;nHiz;;;;nHiz
3275;numériser;;;;;;;;;;;;;;;;;;;nymErize;;;;;;;;nymErize;nymEriz;;;;;;;;;;;;;nymEriz;nymErize;nymErize;;nymErize;;;;;;
3276;numéroter;;;;;;nymErOta;;;;;;;;;;;nymErOtE;nymErOtE;nymErOte;nymErOtasjô;;;;;;;nymErOte;nymErOt;nymErOtâ;;;;;;;;nymErOt;;;nymErOt;nymErOt;nymErOte;nymErOte;nymErOte;nymErOte;;;;;;
3277;néantiser;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;nEâtize;;;;;;;;
3278;nécessiter;nEsEsitam;;;;;nEsEsita;nEsEsit6rô;nEsEsit6rE;nEsEsit6re;;;nEsEsit6ra;;;nEsEsitje;;nEsEsitE;nEsEsitE;nEsEsite;;nEsEsitas;;;;;;;nEsEsit;nEsEsitâ;;;;;nEsEsit6rE;nEsEsit6rE;nEsEsitô;nEsEsit;;;nEsEsit;nEsEsit;nEsEsite;nEsEsite;nEsEsite;nEsEsite;;;;;;
3279;négliger;;nEgliZE;nEgliZat;;nEgliZEr;nEgliZa;nEgliZ6rô;nEgliZ6rE;nEgliZ6re;;;nEgliZ6ra;nEgliZjô;nEgliZE;nEgliZje;nEgliZE;nEgliZE;nEgliZE;nEgliZe;nEgliZasjô;nEgliZas;;nEgliZas;nEgliZas;nEgliZa;nEgliZô;nEgliZe;nEgliZ;nEgliZâ;nEgliZ6rjô;;nEgliZ6rje;;;nEgliZ6rE;nEgliZô;nEgliZ;nEgliZe;nEgliZ;nEgliZ;nEgliZ;nEgliZe;nEgliZe;nEgliZe;nEgliZe;nEgliZjô;nEgliZ;;nEgliZ;nEgliZ;nEgliZ
3280;négocier;nEgOsjam;;nEgOsjat;nEgOsja;;nEgOsja;nEgOsirô;nEgOsirE;nEgOsire;nEgOsira;nEgOsirô;nEgOsira;;nEgOsjE;nEgOsije;;nEgOsjE;nEgOsjE;nEgOsje;;nEgOsjas;;nEgOsjas;;nEgOsja;nEgOsjô;nEgOsje;nEgOsi;nEgOsjâ;nEgOsirjô;;;;nEgOsirE;nEgOsirE;nEgOsjô;nEgOsi;nEgOsje;nEgOsi;nEgOsi;nEgOsi;nEgOsje;nEgOsje;nEgOsje;nEgOsje;nEgOsijô;;;;nEgOsi;
3281;objecter;;ObZEktE;;;ObZEktEr;ObZEkta;;;ObZEkt6re;;ObZEkt6rô;ObZEkt6ra;;ObZEktE;;ObZEktE;;ObZEktE;ObZEkte;ObZEktasjô;ObZEktas;;ObZEktas;;;;ObZEkte;ObZEkt;ObZEktâ;ObZEkt6rjô;;;;;;;ObZEkt;ObZEkte;;ObZEkt;ObZEkt;;;;ObZEkte;ObZEktjô;;;;;
3282;obliger;ObliZam;ObliZE;ObliZat;ObliZa;ObliZEr;ObliZa;ObliZ6rô;ObliZ6rE;ObliZ6re;ObliZ6ra;ObliZ6rô;ObliZ6ra;ObliZjô;ObliZE;ObliZje;ObliZE;ObliZE;ObliZE;ObliZe;ObliZasjô;ObliZas;ObliZasje;ObliZas;ObliZas;ObliZa;ObliZô;ObliZe;ObliZ;ObliZâ;ObliZ6rjô;ObliZ6rE;ObliZ6rje;ObliZ6rE;ObliZ6rE;ObliZ6rE;ObliZô;ObliZ;ObliZe;ObliZ;ObliZ;ObliZ;ObliZe;ObliZe;ObliZe;ObliZe;ObliZjô;ObliZ;ObliZje;ObliZ;ObliZ;ObliZ
3283;obliquer;Oblikam;;;Oblika;OblikEr;Oblika;;Oblik6rE;;Oblik6ra;;;;;Oblikje;;OblikE;OblikE;Oblike;;;Oblikasje;Oblikas;;;Oblikô;Oblike;;Oblikâ;;;Oblik6rje;;;;;Oblik;;;Oblik;Oblik;;;;Oblike;;;;;;Oblik
3284;oblitérer;OblitEram;;;;OblitErEr;;;;;;;;;;;;OblitErE;OblitErE;OblitEre;;;;OblitEras;;;OblitErô;;;;;;;;;;;;;;OblitEr;OblitEr;OblitEre;OblitEre;OblitEre;OblitEre;;;;;;
3285;obnubiler;;;;;ObnybilEr;Obnybila;;;Obnybil6re;;;;;;;;;ObnybilE;Obnybile;;;;;;;;;;Obnybilâ;;;;;;;;;;;;Obnybil;Obnybile;Obnybile;Obnybile;Obnybile;;;;;;Obnybil
3286;obscurcir;;Obskyrsi;;Obskyrsi;;Obskyrsi;;ObskyrsirE;;;Obskyrsirô;Obskyrsira;;;;ObskyrsisE;ObskyrsisE;ObskyrsisE;Obskyrsir;;Obskyrsis;Obskyrsisje;;;Obskyrsi;;Obskyrsise;;Obskyrsisâ;;;Obskyrsirje;;ObskyrsirE;ObskyrsirE;;;;Obskyrsi;Obskyrsis;Obskyrsi;Obskyrsi;Obskyrsi;Obskyrsi;Obskyrsi;;;Obskyrsisje;;Obskyrsis;Obskyrsis
3287;observer;ObsErvam;ObsErvE;ObsErvat;ObsErva;ObsErvEr;ObsErva;ObsErv6rô;ObsErv6rE;ObsErv6re;ObsErv6ra;ObsErv6rô;ObsErv6ra;ObsErvjô;ObsErvE;ObsErvje;ObsErvE;ObsErvE;ObsErvE;ObsErve;ObsErvasjô;ObsErvas;ObsErvasje;ObsErvas;ObsErvas;ObsErva;ObsErvô;ObsErve;ObsErv;ObsErvâ;ObsErv6rjô;ObsErv6rE;ObsErv6rje;ObsErv6rE;ObsErv6rE;ObsErv6rE;ObsErvô;ObsErv;ObsErve;ObsErv;ObsErv;ObsErv;ObsErve;ObsErve;ObsErve;ObsErve;ObsErvjô;ObsErv;ObsErvje;ObsErv;ObsErv;ObsErv
3288;obstiner;;ObstinE;;Obstina;ObstinEr;Obstina;;;Obstin6re;Obstin6ra;Obstin6rô;Obstin6ra;Obstinjô;ObstinE;Obstinje;ObstinE;ObstinE;ObstinE;Obstine;Obstinasjô;Obstinas;;Obstinas;;;;Obstine;Obstin;Obstinâ;Obstin6rjô;Obstin6rE;Obstin6rje;;Obstin6rE;Obstin6rE;Obstinô;Obstin;Obstine;Obstin;Obstin;Obstin;Obstine;Obstine;Obstine;Obstine;;Obstin;Obstinje;Obstin;;Obstin
3289;obstruer;;;;;;Obstrya;;ObstryrE;;Obstryra;Obstryrô;;;ObstryE;;;ObstryE;ObstryE;Obstrye;Obstryasjô;;;;;;;Obstrye;Obstry;Obstryâ;Obstryrjô;ObstryrE;;ObstryrE;ObstryrE;;Obstryô;;Obstrye;;Obstry;Obstry;Obstrye;Obstrye;Obstrye;Obstrye;;;;;;
3290;obséder;ObsEdam;ObsEdE;ObsEdat;;ObsEdEr;ObsEda;;ObsEd6rE;;;;;;ObsEdE;;ObsEdE;ObsEdE;ObsEdE;ObsEde;;ObsEdas;ObsEdasje;;;ObsEda;ObsEdô;;ObsEd;ObsEdâ;;;ObsEd6rje;ObsEd6rE;ObsEd6rE;;ObsEdô;ObsEd;ObsEde;ObsEd;ObsEd;ObsEd;ObsEde;ObsEde;ObsEde;ObsEde;;;ObsEdje;ObsEd;ObsEd;ObsEd
3291;obtempérer;;ObtâpErE;;ObtâpEra;ObtâpErEr;ObtâpEra;;;;;;;ObtâpErjô;;;;ObtâpErE;ObtâpErE;ObtâpEre;;;;ObtâpEras;;;;ObtâpEre;ObtâpEr;;;;;;;;;ObtâpEr;ObtâpEre;;;ObtâpEr;;;;;;;;;;
3292;obtenir;Obtêm;Obtê;Obtêt;Obtê;Obtêr;Obtê;Obtjêdrô;ObtjêdrE;Obtjêdre;Obtjêdra;Obtjêdrô;Obtjêdra;Obt6njô;Obt6nE;Obt6nje;Obt6nE;Obt6nE;Obt6nE;Obt6nir;Obtêsjô;Obtês;Obtêsje;Obtês;Obtês;Obtê;Obt6nô;Obt6ne;Obtjê;Obt6nâ;Obtjêdriô;ObtjêdrE;Obtjêdrie;ObtjêdrE;ObtjêdrE;ObtjêdrE;Obt6nô;Obtjê;Obt6ne;Obtjê;ObtjEn;Obtjê;Obt6ny;Obt6ny;Obt6ny;Obt6ny;Obt6njô;ObtjEn;Obt6nje;ObtjEn;ObtjEn;ObtjEn
3293;obturer;;;;;;Obtyra;;;;;;;;;;;;ObtyrE;Obtyre;;;;;;;;Obtyre;;;;;;;;;;Obtyr;Obtyre;;;Obtyr;;Obtyre;;Obtyre;;;;;;
3294;obvier;;;;;;;;;;;;;Obvijô;;;;;;Obvje;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3295;obéir;ObEim;ObEi;ObEit;ObEi;ObEir;ObEi;ObEirô;ObEirE;ObEire;ObEira;ObEirô;ObEira;ObEisjô;ObEisE;ObEisje;ObEisE;ObEisE;ObEisE;ObEir;ObEisjô;ObEis;ObEisje;ObEis;ObEis;ObEi;ObEisô;ObEise;ObEi;ObEisâ;ObEirjô;ObEirE;ObEirje;ObEirE;ObEirE;ObEirE;ObEisô;ObEi;ObEise;ObEi;ObEis;ObEi;;;;;ObEisjô;ObEis;ObEisje;ObEis;ObEis;ObEis
3296;obérer;;;;;;;;;;;;;;;;;;;ObEre;;;;;;;;;;ObErâ;;;;;;;;ObEr;;;;;;;;;;;;;;
3297;occasionner;OkazjOnam;;;OkazjOna;OkazjOnEr;OkazjOna;;;;;;;OkazjOnjô;OkazjOnE;;;;OkazjOnE;OkazjOne;;;;;;OkazjOna;;;;OkazjOnâ;;;OkazjOn6rje;;;;;OkazjOn;;;OkazjOn;OkazjOn;OkazjOne;OkazjOne;OkazjOne;OkazjOne;;;;;;
3298;occidentaliser;;;;;;;;;;;;;;;;;;;;;;Oksidâtalizasje;;;;;;;;;;;;;;;;;;;Oksidâtaliz;;;;;;;;;;
3299;occire;;;;;;;;;;;;;;;;;;;Oksir;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3300;occlure;;;;;;Okly;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3301;occulter;;;;;;Okylta;;;;;;Okylt6ra;;;;;OkyltE;OkyltE;Okylte;;Okyltas;;;;;;Okylte;;Okyltâ;;;;Okylt6rE;;;;;;;Okylt;Okylt;;Okylte;;Okylte;;;;;;
3302;occuper;Okypam;OkypE;Okypat;Okypa;OkypEr;Okypa;Okyp6rô;Okyp6rE;Okyp6re;Okyp6ra;Okyp6rô;Okyp6ra;Okypjô;OkypE;Okypje;OkypE;OkypE;OkypE;Okype;Okypasjô;Okypas;Okypasje;Okypas;Okypas;Okypa;Okypô;Okype;Okyp;Okypâ;Okyp6rjô;Okyp6rE;Okyp6rje;Okyp6rE;Okyp6rE;Okyp6rE;Okypô;Okyp;Okype;Okyp;Okyp;Okyp;Okype;Okype;Okype;Okype;Okypjô;Okyp;Okypje;Okyp;Okyp;Okyp
3303;ocrer;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Okre;Okre;Okre;Okre;;;;;;
3304;octavier;;;;;;Oktavja;;;;;;;;;;;;;;;;;;;;;;Oktavi;;;;;;;;;;;;;;;;;;;;Oktavije;;;
3305;octroyer;;OktrwajE;;;;Oktrwaja;;;;;;Oktrwara;Oktrwajô;;;;OktrwajE;OktrwajE;Oktrwaje;;Oktrwajas;;;;Oktrwaja;;;;Oktrwajâ;;;;OktrwarE;;;Oktrwajô;Oktrwa;;;Oktrwa;Oktrwa;Oktrwaje;Oktrwaje;Oktrwaje;Oktrwaje;;;Oktrwaje;;;
3306;oeuvrer;;6vrE;;;;;6vr6rô;6vr6rE;6vr6re;6vr6ra;;6vr6ra;6vrjô;;;;6vrE;6vrE;6vre;;;6vrasje;;6vras;;;6vre;9vr;6vrâ;;;;;;;6vrô;9vr;;9vr;9vr;9vr;;;;;;;;;9vr;9vr
