;lexeme;ai1P;ai1S;ai2P;ai2S;ai3P;ai3S;fi1P;fi1S;fi2P;fi2S;fi3P;fi3S;ii1P;ii1S;ii2P;ii2S;ii3P;ii3S;inf;is1P;is1S;is2P;is2S;is3P;is3S;pI1P;pI2P;pI2S;pP;pc1P;pc1S;pc2P;pc2S;pc3P;pc3S;pi1P;pi1S;pi2P;pi2S;pi3P;pi3S;ppFP;ppFS;ppMP;ppMS;ps1P;ps1S;ps2P;ps2S;ps3P;ps3S
3050;marginer;;;;;;marZina;;;marZin6re;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;marZine;;;;;;;;
3051;margoter;;;;;;;;;;;;;;;;;;margOtE;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3052;margotter;;;;;;;;;;;;;;;;;;;;;;margOtasje;;;;margOtô;;;;;;;;;;;;;;;margOt;;;;;;;margOtje;;;
3053;marier;marjam;marjE;marjat;marja;marjEr;marja;marirô;marirE;marire;marira;marirô;marira;marijô;marjE;marije;marjE;marjE;marjE;marje;marjasjô;marjas;marjasje;marjas;marjas;marja;marjô;marje;mari;marjâ;marirjô;marirE;marirje;marirE;marirE;marirE;marjô;mari;marje;mari;mari;mari;marje;marje;marje;marje;marijô;mari;marije;mari;mari;mari
3054;mariner;;;;marina;;marina;marin6rô;;;;marin6rô;marin6ra;;;;marinE;marinE;marinE;marine;;;marinasje;;;;;;marin;marinâ;marin6rjô;;;;;;;marin;;;;marin;marine;marine;marine;marine;marinjô;marin;marinje;marin;;marin
3055;marivauder;;;;;;;;;;;;;;;;;;;marivOde;;;;;;;;;;marivOdâ;;;;;;;;;;;;;;;;;;;;;;
3056;marmiter;;;;;;;;;;;;;;;;;;;marmite;;;;;;;;;;;;;;;;;;;;;;;;;marmite;;;;;;marmit;
3057;marmonner;marmOnam;marmOnE;marmOnat;marmOna;marmOnEr;marmOna;marmOn6rô;marmOn6rE;marmOn6re;marmOn6ra;marmOn6rô;marmOn6ra;marmOnjô;;marmOnje;marmOnE;marmOnE;marmOnE;marmOne;marmOnasjô;marmOnas;;marmOnas;;marmOna;marmOnô;marmOne;marmOn;marmOnâ;marmOn6rjô;marmOn6rE;marmOn6rje;marmOn6rE;marmOn6rE;marmOn6rE;marmOnô;marmOn;marmOne;marmOn;marmOn;marmOn;marmOne;marmOne;marmOne;marmOne;marmOnjô;marmOn;;marmOn;marmOn;
3058;marmotter;;;;;;marmOta;;;marmOt6re;;;;;;;marmOtE;;marmOtE;marmOte;;marmOtas;marmOtasje;;;;;marmOte;marmOt;marmOtâ;;;;;;marmOt6rE;;marmOt;;marmOt;;marmOt;;;;marmOte;;;;;;
3059;marner;;marnE;;marna;;marna;;;;;;marn6ra;;;;;;marnE;marne;;;;;marnas;;;;;;;;;;;;marnô;marn;;;marn;marn;;marne;;marne;marnjô;;;;;
3060;maronner;;;;;;;;;;;;;;;;;;;marOne;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3061;maroufler;;;;;;;;;;;;;;;;;;;marufle;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3062;marquer;markam;markE;markat;marka;markEr;marka;mark6rô;mark6rE;mark6re;mark6ra;mark6rô;mark6ra;markjô;markE;markje;markE;markE;markE;marke;markasjô;markas;markasje;markas;markas;marka;markô;marke;mark;markâ;mark6rjô;mark6rE;mark6rje;mark6rE;mark6rE;mark6rE;markô;mark;marke;mark;mark;mark;marke;marke;marke;marke;markjô;mark;markje;mark;mark;mark
3063;marqueter;;;;;;;;;;;;;;;;;;;;;;;;;;;;markEt;;;;;;markEt6rE;;;;;;;markEt;mark6te;;mark6te;mark6te;;;;;;
3064;marrer;maram;marE;marat;mara;marEr;mara;mar6rô;mar6rE;mar6re;mar6ra;mar6rô;mar6ra;marjô;marE;marje;marE;marE;marE;mare;marasjô;maras;marasje;maras;maras;mara;marô;mare;mar;marâ;mar6rjô;mar6rE;mar6rje;mar6rE;mar6rE;mar6rE;marô;mar;mare;mar;mar;mar;mare;mare;mare;mare;marjô;mar;marje;mar;mar;mar
3065;marronner;;;;;;;;;;;;marOn6ra;;;;marOnE;;;marOne;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3066;marteler;;mart6lE;mart6lat;mart6la;mart6lEr;mart6la;martEl6rô;martEl6rE;;;;martEl6ra;mart6ljô;mart6lE;mart6lje;mart6lE;mart6lE;mart6lE;mart6le;;;;mart6las;;mart6la;mart6lô;mart6le;martEl;mart6lâ;martEl6rjô;martEl6rE;;;martEl6rE;martEl6rE;;martEl;mart6le;;martEl;martEl;mart6le;mart6le;mart6le;mart6le;mart6ljô;martEl;mart6lje;martEl;;martEl
3067;martiner;;;;martina;;;martin6rô;martin6rE;;martin6ra;martin6rô;;;;;;;;;martinasjô;;;;martinas;martina;;martine;;martinâ;;;;;;martin6rE;martinô;;martine;;;martin;;;;martine;;;;;;martin
3068;martyriser;;;martirizat;martiriza;;martiriza;;;martiriz6re;martiriz6ra;;;martirizjô;;;;martirizE;martirizE;martirize;;;;;martirizas;martiriza;;martirize;;martirizâ;martiriz6rjô;martiriz6rE;martiriz6rje;martiriz6rE;martiriz6rE;martiriz6rE;martirizô;martiriz;;martiriz;martiriz;martiriz;martirize;martirize;martirize;martirize;martirizjô;;;;;
3069;masculiniser;;;;;;;;;;;;;;;;;;;maskylinize;;;;;;;;;;;;;;;;;;;;maskyliniz;;;;maskylinize;;;;;;;;
3070;masquer;maskam;maskE;maskat;maska;maskEr;maska;mask6rô;mask6rE;mask6re;mask6ra;mask6rô;mask6ra;maskjô;maskE;maskje;maskE;maskE;maskE;maske;maskasjô;;maskasje;maskas;maskas;maska;maskô;maske;mask;maskâ;mask6rjô;mask6rE;mask6rje;;mask6rE;mask6rE;maskô;mask;;mask;mask;mask;maske;maske;maske;maske;maskjô;mask;maskje;mask;mask;mask
3071;massacrer;masakram;masakrE;masakrat;masakra;masakrEr;masakra;masakr6rô;masakr6rE;masakr6re;masakr6ra;masakr6rô;masakr6ra;masakrjô;masakrE;masakrje;masakrE;masakrE;masakrE;masakre;masakrasjô;masakras;masakrasje;masakras;masakras;masakra;masakrô;masakre;masakr;masakrâ;masakr6rjô;masakr6rE;masakr6rje;masakr6rE;masakr6rE;masakr6rE;masakrô;masakr;masakre;masakr;masakr;masakr;masakre;masakre;masakre;masakre;masakrjô;masakr;masakrje;masakr;masakr;masakr
3072;masser;masam;masE;;masa;masEr;masa;mas6rô;mas6rE;mas6re;mas6ra;;mas6ra;masjô;masE;;masE;masE;masE;mase;masasjô;masas;masasje;;masas;masa;masô;mase;mas;masâ;mas6rjô;mas6rE;mas6rje;mas6rE;mas6rE;;masô;mas;mase;mas;mas;mas;mase;mase;mase;mase;masjô;mas;masje;mas;mas;mas
3073;massicoter;;;;;;masikOta;;;;;;;;;;;;;masikOte;;;;;;;;;;;masikOt6rjô;;;;;;;;;;;;;;;masikOte;;;;;;
3074;mastiquer;;;mastikat;;mastikEr;mastika;;;;;;mastik6ra;mastikjô;mastikE;;;mastikE;mastikE;mastike;;mastikas;mastikasje;;;;;mastike;mastik;mastikâ;mastik6rjô;;mastik6rje;;mastik6rE;mastik6rE;mastikô;mastik;;;mastik;mastik;;;mastike;mastike;;mastik;mastikje;mastik;mastik;
3075;masturber;;mastyrbE;;mastyrba;mastyrbEr;mastyrba;;;mastyrb6re;mastyrb6ra;;mastyrb6ra;mastyrbjô;mastyrbE;mastyrbje;mastyrbE;mastyrbE;mastyrbE;mastyrbe;;mastyrbas;mastyrbasje;;mastyrbas;;;mastyrbe;mastyrb;mastyrbâ;;;;;mastyrb6rE;mastyrb6rE;mastyrbô;mastyrb;mastyrbe;mastyrb;mastyrb;mastyrb;;mastyrbe;mastyrbe;mastyrbe;mastyrbjô;mastyrb;mastyrbje;;mastyrb;
3076;matelasser;;;;;;mat6lasa;;;;;;;;;;;;;mat6lase;;;mat6lasasje;;mat6lasas;;;;;;;;;;;mat6las6rE;;;;;mat6las;;mat6lase;mat6lase;mat6lase;mat6lase;;;;;;
3077;mater;matam;matE;matat;mata;matEr;mata;mat6rô;mat6rE;mat6re;mat6ra;mat6rô;mat6ra;matjô;matE;matje;matE;matE;matE;mate;matasjô;matas;matasje;matas;matas;;matô;mate;mat;matâ;mat6rjô;mat6rE;mat6rje;mat6rE;mat6rE;mat6rE;matô;mat;mate;mat;mat;mat;mate;mate;mate;mate;matjô;mat;matje;mat;mat;mat
3078;materner;;;;;matErnEr;;;;;;;matErn6ra;matErnjô;;;;;;matErne;;;;;matErnas;;;;;matErnâ;;;;;;;;;;;matErn;;;;;matErne;;matErn;;;;
3079;materniser;;;;;;;matErniz6rô;;;;;;matErnizjô;;matErnizje;;;;matErnize;;;;;;;;;;;;;;;;;;;;;;;;;;matErnize;;;;;;
3080;matir;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;mati;mati;;matis;;matis;;matis
3081;matraquer;matrakam;;;matraka;;matraka;;;matrak6re;;matrak6rô;;;matrakE;;;matrakE;matrakE;matrake;;matrakas;;;;;;matrake;;matrakâ;;;matrak6rje;;;;;;matrake;matrak;;matrak;;matrake;matrake;matrake;;;;;;
3082;matérialiser;;;;matErjaliza;matErjalizEr;matErjaliza;matErjaliz6rô;;;matErjaliz6ra;matErjaliz6rô;matErjaliz6ra;matErjalizjô;;matErjalizje;;matErjalizE;matErjalizE;matErjalize;;matErjalizas;matErjalizasje;;;matErjaliza;;;;matErjalizâ;;;matErjaliz6rje;matErjaliz6rE;;matErjaliz6rE;matErjalizô;matErjaliz;;;matErjaliz;matErjaliz;matErjalize;matErjalize;matErjalize;matErjalize;matErjalizjô;matErjaliz;matErjalizje;matErjaliz;;
3083;maudire;mOdim;mOdi;;mOdi;mOdir;mOdi;mOdirô;mOdirE;;mOdira;mOdirô;mOdira;mOdisjô;mOdisE;mOdisje;mOdisE;mOdisE;mOdisE;mOdir;mOdisjô;mOdis;mOdisje;mOdis;mOdis;mOdi;mOdisô;mOdise;mOdi;mOdisâ;mOdirjô;mOdirE;mOdirje;mOdirE;mOdirE;mOdirE;mOdisô;mOdi;mOdise;mOdi;mOdis;mOdi;mOdit;;mOdi;mOdi;mOdisjô;mOdis;mOdisje;mOdis;mOdis;mOdis
3084;maugréer;;mOgrEE;mOgrEat;mOgrEa;;mOgrEa;mOgrErô;;;mOgrEra;;mOgrEra;;;;;mOgrEE;mOgrEE;mOgrEe;;;;;mOgrEas;mOgrEa;;mOgrEe;mOgre;mOgrEâ;;mOgrErE;mOgrErje;;;;;mOgre;mOgrEe;mOgre;mOgre;mOgre;mOgrEe;;mOgrEe;mOgrEe;;;mOgrEje;;mOgre;
3085;maximaliser;;;;;;;;;;;;;;;;;;;maksimalize;;;;;;;;;;;;;;;;;;;;;;maksimaliz;;;;;;;;;;
3086;maximiser;;;;;;;;;;;;;;;;;;;maksimize;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3087;mazer;;;;maza;;;;;;;;;;;;;;;;mazasjô;;;;;;;;maz;;;;;;;;;;;;;maz;;;;maze;;;;;;
3088;mazouter;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;mazute;;;;;;
3089;maçonner;;;;;;;;masOn6rE;;;masOn6rô;;;;;;;;masOne;;;;;masOnas;;;;;masOnâ;;;;masOn6rE;;;;masOn;masOne;;masOn;masOn;masOne;masOne;masOne;masOne;;;;;;
3090;maîtriser;mEtrizam;mEtrizE;mEtrizat;mEtriza;mEtrizEr;mEtriza;mEtriz6rô;mEtriz6rE;mEtriz6re;mEtriz6ra;mEtriz6rô;mEtriz6ra;mEtrizjô;mEtrizE;mEtrizje;mEtrizE;mEtrizE;mEtrizE;mEtrize;mEtrizasjô;mEtrizas;mEtrizasje;mEtrizas;mEtrizas;mEtriza;mEtrizô;mEtrize;mEtriz;mEtrizâ;mEtriz6rjô;mEtriz6rE;mEtriz6rje;mEtriz6rE;mEtriz6rE;mEtriz6rE;mEtrizô;mEtriz;mEtrize;mEtriz;mEtriz;mEtriz;mEtrize;mEtrize;mEtrize;mEtrize;mEtrizjô;mEtriz;mEtrizje;mEtriz;mEtriz;mEtriz
3091;menacer;m6nasam;m6nasE;m6nasat;m6nasa;m6nasEr;m6nasa;m6nas6rô;m6nas6rE;m6nas6re;m6nas6ra;m6nas6rô;m6nas6ra;m6nasjô;m6nasE;m6nasje;m6nasE;m6nasE;m6nasE;m6nase;m6nasasjô;m6nasas;m6nasasje;m6nasas;m6nasas;m6nasa;m6nasô;m6nase;m6nas;m6nasâ;m6nas6rjô;m6nas6rE;m6nas6rje;m6nas6rE;m6nas6rE;m6nas6rE;m6nasô;m6nas;m6nase;m6nas;m6nas;m6nas;m6nase;m6nase;m6nase;m6nase;m6nasjô;m6nas;m6nasje;m6nas;m6nas;m6nas
3092;mendier;mâdjam;;;mâdja;;mâdja;mâdirô;mâdirE;mâdire;mâdira;mâdirô;mâdira;mâdijô;mâdjE;mâdije;mâdjE;mâdjE;mâdjE;mâdje;mâdjasjô;mâdjas;;mâdjas;mâdjas;mâdja;mâdjô;mâdje;mâdi;mâdjâ;mâdirjô;;mâdirje;mâdirE;mâdirE;mâdirE;mâdjô;mâdi;mâdje;mâdi;mâdi;mâdi;mâdje;mâdje;mâdje;mâdje;;;mâdije;mâdi;mâdi;mâdi
3093;mendigoter;;;;;;;;;;;;;;;;;;;mâdigOte;;;;;;;;;;mâdigOtâ;;;;;;;;;;;;;;;;;;;;;;
3094;mener;m6nam;m6nE;m6nat;m6na;m6nEr;m6na;mEn6rô;mEn6rE;mEn6re;mEn6ra;mEn6rô;mEn6ra;m6njô;m6nE;m6nje;m6nE;m6nE;m6nE;m6ne;m6nasjô;m6nas;m6nasje;m6nas;m6nas;m6na;m6nô;m6ne;mEn;m6nâ;mEn6rjô;mEn6rE;mEn6rje;mEn6rE;mEn6rE;mEn6rE;m6nô;mEn;m6ne;mEn;mEn;mEn;m6ne;m6ne;m6ne;m6ne;m6njô;mEn;m6nje;mEn;mEn;mEn
3095;mentionner;mâsjOnam;mâsjOnE;mâsjOnat;mâsjOna;mâsjOnEr;mâsjOna;mâsjOn6rô;mâsjOn6rE;mâsjOn6re;mâsjOn6ra;;mâsjOn6ra;mâsjOnjô;mâsjOnE;mâsjOnje;mâsjOnE;mâsjOnE;mâsjOnE;mâsjOne;mâsjOnasjô;mâsjOnas;;mâsjOnas;mâsjOnas;mâsjOna;mâsjOnô;mâsjOne;mâsjOn;mâsjOnâ;mâsjOn6rjô;mâsjOn6rE;mâsjOn6rje;;mâsjOn6rE;mâsjOn6rE;mâsjOnô;mâsjOn;mâsjOne;mâsjOn;mâsjOn;mâsjOn;mâsjOne;mâsjOne;mâsjOne;mâsjOne;mâsjOnjô;mâsjOn;mâsjOnje;mâsjOn;mâsjOn;mâsjOn
3096;mentir;mâtim;mâti;mâtit;mâti;mâtir;mâti;mâtirô;mâtirE;mâtire;mâtira;mâtirô;mâtira;mâtjô;mâtE;mâtje;mâtE;mâtE;mâtE;mâtir;mâtisjô;mâtis;mâtisje;mâtis;mâtis;mâti;mâtô;mâte;mâ;mâtâ;mâtirjô;mâtirE;mâtirje;mâtirE;mâtirE;mâtirE;mâtô;mâ;mâte;mâ;mât;mâ;;;;mâti;mâtjô;mât;mâtje;mât;mât;mât
3097;menuiser;;;;;;;;;;;m6nHiz6rô;m6nHiz6ra;;;;;;;m6nHize;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3098;merceriser;;;mErs6rizat;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;mErs6rize;;;;;;
3099;merder;mErdam;mErdE;mErdat;mErda;mErdEr;mErda;mErd6rô;mErd6rE;mErd6re;mErd6ra;mErd6rô;mErd6ra;mErdjô;mErdE;mErdje;mErdE;mErdE;mErdE;mErde;mErdasjô;mErdas;mErdasje;mErdas;mErdas;;mErdô;mErde;mErd;mErdâ;mErd6rjô;mErd6rE;mErd6rje;mErd6rE;mErd6rE;mErd6rE;mErdô;mErd;mErde;mErd;mErd;mErd;;;;mErde;mErdjô;;mErdje;mErd;mErd;mErd
3100;merdoyer;;;;;;;;;;;;;;;;;;mErdwajE;;;;;;;;;;mErdwa;;;;;;;;;;;;;;;;;;;;;;;
3101;meringuer;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;m6rêge;m6rêge;;m6rêge;;;;;;
3102;mesurer;m6zyram;m6zyrE;m6zyrat;m6zyra;m6zyrEr;m6zyra;m6zyr6rô;m6zyr6rE;m6zyr6re;m6zyr6ra;m6zyr6rô;m6zyr6ra;m6zyrjô;m6zyrE;m6zyrje;m6zyrE;m6zyrE;m6zyrE;m6zyre;m6zyrasjô;m6zyras;m6zyrasje;m6zyras;m6zyras;m6zyra;m6zyrô;m6zyre;m6zyr;m6zyrâ;m6zyr6rjô;m6zyr6rE;m6zyr6rje;m6zyr6rE;m6zyr6rE;m6zyr6rE;m6zyrô;m6zyr;m6zyre;m6zyr;m6zyr;m6zyr;m6zyre;m6zyre;m6zyre;m6zyre;m6zyrjô;m6zyr;m6zyrje;m6zyr;m6zyr;m6zyr
3103;mettre;mim;mi;mit;mi;mir;mi;mEtrô;mEtrE;mEtre;mEtra;mEtrô;mEtra;mEtjô;mEtE;mEtje;mEtE;mEtE;mEtE;mEtr;misjô;mis;misje;mis;mis;mi;mEtô;mEte;mE;mEtâ;mEtriô;mEtrE;mEtrie;mEtrE;mEtrE;mEtrE;mEtô;mE;mEte;mE;mEt;mE;miz;miz;mi;mi;mEtjô;mEt;mEtje;mEt;mEt;mEt
3104;meubler;m6blam;;m6blat;;m6blEr;m6bla;;m6bl6rE;m6bl6re;m6bl6ra;m6bl6rô;m6bl6ra;;m6blE;;;m6blE;m6blE;m6ble;;m6blas;m6blasje;m6blas;m6blas;;m6blô;;m9bl;m6blâ;;m6bl6rE;m6bl6rje;;m6bl6rE;m6bl6rE;;m9bl;;m9bl;m9bl;m9bl;m6ble;m6ble;m6ble;m6ble;m6bljô;m9bl;m6blje;m9bl;;m9bl
3105;meugler;;;;;;m6gla;;;m6gl6re;m6gl6ra;m6gl6rô;;;;;;m6glE;m6glE;m6gle;;;;;;;;;;m6glâ;;;;;;;;;;;;m2gl;;;;;;;;m2gl;;
3106;meuler;;;;;;;;;;;;;;;;;;;m6le;;;;;;;;;m2l;;;;;;;;;;m6le;m2l;;m2l;;;;;;;;;;
3107;meurtrir;;m9rtri;;;;m9rtri;;;m9rtrire;m9rtrira;m9rtrirô;m9rtrira;m9rtrisjô;m9rtrisE;m9rtrisje;m9rtrisE;m9rtrisE;m9rtrisE;m9rtrir;m9rtrisjô;m9rtris;m9rtrisje;;m9rtris;m9rtri;m9rtrisô;m9rtrise;m9rtri;m9rtrisâ;;m9rtrirE;m9rtrirje;m9rtrirE;;m9rtrirE;;m9rtri;;m9rtri;m9rtris;m9rtri;m9rtri;m9rtri;m9rtri;m9rtri;;;m9rtrisje;m9rtris;m9rtris;
3108;miauler;mjOlam;mjOlE;;mjOla;mjOlEr;mjOla;;;mjOl6re;mjOl6ra;mjOl6rô;mjOl6ra;mjOljô;mjOlE;;mjOlE;mjOlE;mjOlE;mjOle;mjOlasjô;;;;mjOlas;mjOla;mjOlô;mjOle;mjol;mjOlâ;;mjOl6rE;mjOl6rje;;mjOl6rE;;mjOlô;mjol;mjOle;mjol;mjol;mjol;;;;;;;mjOlje;;mjol;mjol
3109;mignarder;;;;;;;;miJard6rE;;;;;;;;;;;;;;;;;;;;;miJardâ;;;;;;;;;;;;miJard;;;;miJarde;;;;;;
3110;migrer;;;;;;;;;;;;;;;migrje;;;migrE;migre;;;;migras;;;;;;migrâ;;;;;;;migrô;;;migr;migr;migr;;;;;;;;;;
3111;mijoter;miZOtam;miZOtE;miZOtat;miZOta;;miZOta;miZOt6rô;miZOt6rE;;;miZOt6rô;miZOt6ra;miZOtjô;miZOtE;miZOtje;miZOtE;miZOtE;miZOtE;miZOte;miZOtasjô;miZOtas;miZOtasje;miZOtas;;miZOta;miZOtô;miZOte;miZOt;miZOtâ;miZOt6rjô;miZOt6rE;miZOt6rje;miZOt6rE;;miZOt6rE;miZOtô;miZOt;miZOte;miZOt;miZOt;miZOt;miZOte;miZOte;miZOte;miZOte;miZOtjô;miZOt;;;miZOt;miZOt
3112;militariser;;;;;;;;;;;;;;;;;;;militarize;;;;;;;;;;;;;;;;;;;;;;;;;;militarize;;;;;;
3113;militer;;militE;;milita;militEr;milita;milit6rô;milit6rE;;;milit6rô;milit6ra;;militE;;;militE;militE;milite;militasjô;;;militas;;;;;milit;militâ;;milit6rE;;;;;militô;milit;;milit;milit;milit;;;;milite;;;;milit;milit;milit
3114;millésimer;;;;;;;;;;;;;;;;milEzimE;;;;;;;;;;;milEzime;;;;;;;milEzim6rE;;;;;;;;milEzime;milEzime;milEzime;milEzime;;;;;;
3115;mimer;mimam;mimE;mimat;mima;mimEr;mima;;mim6rE;;mim6ra;;mim6ra;mimjô;mimE;mimje;mimE;mimE;mimE;mime;;mimas;mimasje;;mimas;;mimô;;mim;mimâ;mim6rjô;mim6rE;mim6rje;;;mim6rE;mimô;mim;mime;;mim;mim;;mime;;mime;mimjô;mim;mimje;mim;;mim
3116;minauder;;minOdE;minOdat;;minOdEr;minOda;;minOd6rE;minOd6re;minOd6ra;;;;;minOdje;minOdE;minOdE;minOdE;minOde;;minOdas;;minOdas;;minOda;;;minod;minOdâ;;minOd6rE;;minOd6rE;minOd6rE;minOd6rE;;minod;minOde;;minod;minod;;;minOde;minOde;;;;;;minod
3117;mincir;;;;;;;;;;;;mêsira;;;;mêsisE;mêsisE;mêsisE;mêsir;;;;;;;;mêsise;;;;;;;;mêsirE;;;;mêsi;;;;;;;;;mêsisje;;;
3118;miner;minam;minE;;mina;minEr;mina;;min6rE;min6re;min6ra;min6rô;min6ra;minjô;minE;minje;minE;minE;minE;mine;minasjô;minas;minasje;minas;minas;mina;minô;mine;min;minâ;min6rjô;;min6rje;min6rE;min6rE;min6rE;minô;min;mine;min;min;min;mine;mine;mine;mine;minjô;min;minje;min;min;min
3119;minimiser;minimizam;minimizE;minimizat;;minimizEr;minimiza;minimiz6rô;;;;;minimiz6ra;;;;;minimizE;minimizE;minimize;minimizasjô;;;;;minimiza;minimizô;minimize;minimiz;minimizâ;minimiz6rjô;;minimiz6rje;;;minimiz6rE;;minimiz;minimize;minimiz;minimiz;minimiz;minimize;minimize;minimize;minimize;minimizjô;;;;;minimiz
3120;minuter;minytam;;;;;;minyt6rô;minyt6rE;;;;;minytjô;minytE;minytje;;;minytE;minyte;;;;minytas;minytas;minyta;minytô;minyte;;minytâ;;;minyt6rje;;;minyt6rE;;minyt;minyte;minyt;minyt;minyt;;minyte;minyte;minyte;;;minytje;minyt;;minyt
3121;minéraliser;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;minEralize;;;;;;;
3122;mirer;miram;mirE;;;mirEr;mira;;mir6rE;;;mir6rô;;mirjô;mirE;;;mirE;mirE;mire;;miras;;;;;mirô;mire;;mirâ;;;;mir6rE;mir6rE;;;mir;mire;mir;mir;mir;mire;mire;;;;;;mir;;
3123;miroiter;mirwatam;;;mirwata;mirwatEr;mirwata;mirwat6rô;;;mirwat6ra;;;;;mirwatje;mirwatE;mirwatE;mirwatE;mirwate;mirwatasjô;mirwatas;;;mirwatas;;;;mirwat;mirwatâ;mirwat6rjô;mirwat6rE;mirwat6rje;;;mirwat6rE;;mirwat;;;mirwat;mirwat;;;;;mirwatjô;mirwat;mirwatje;mirwat;;
3124;miser;mizam;mizE;mizat;miza;mizEr;miza;;miz6rE;miz6re;miz6ra;miz6rô;miz6ra;;mizE;mizje;mizE;mizE;mizE;mize;mizasjô;mizas;;mizas;mizas;miza;mizô;mize;miz;mizâ;miz6rjô;miz6rE;miz6rje;miz6rE;miz6rE;;mizô;miz;mize;miz;miz;miz;;mize;mize;mize;mizjô;miz;mizje;miz;miz;
3125;missionner;;;;;;misjOna;;;;;;;;;;;;;;;;;;;;;;;misjOnâ;;;;;;;;;;;;;;;misjOne;misjOne;;;;;;
3126;miter;;;;;;mita;;;;;;;;;;;;;mite;;;;;mitas;;;;;;;;;;;;;;;;mit;;;mite;;mite;;;;mit;;
3127;mithridatiser;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;mitridatize;mitridatize;;;;;;
3128;mitiger;;;;;;mitiZa;mitiZ6rô;;;;;;;;;;;;mitiZe;;;mitiZasje;;;;;;;;;;;;;;;;;;;;mitiZe;mitiZe;mitiZe;mitiZe;;;;;;
3129;mitonner;mitOnam;;;;;;;;;;;;mitOnjô;;;;mitOnE;mitOnE;mitOne;mitOnasjô;;mitOnasje;;;;;;mitOn;mitOnâ;;;;;;mitOn6rE;;mitOn;;;mitOn;mitOn;mitOne;mitOne;mitOne;mitOne;;mitOn;;;mitOn;mitOn
3130;mitrailler;mitrajam;;mitrajat;;mitrajEr;mitraja;;;;mitraj6ra;;;mitrajô;;mitraje;mitrajE;mitrajE;mitrajE;mitraje;;;;mitrajas;mitrajas;mitraja;;;mitraj;mitrajâ;mitraj6rjô;mitraj6rE;mitraj6rje;;mitraj6rE;mitraj6rE;mitrajô;mitraj;mitraje;mitraj;mitraj;mitraj;mitraje;mitraje;mitraje;mitraje;mitrajô;;;mitraj;;
3131;mixer;;miksE;;;;;;;;;;;;;;;;miksE;mikse;;miksas;miksasje;;miksas;;miksô;;miks;;;;;;;;;miks;;;;miks;;mikse;mikse;mikse;;;;;;
3132;mobiliser;mObilizam;mObilizE;mObilizat;mObiliza;mObilizEr;mObiliza;mObiliz6rô;mObiliz6rE;mObiliz6re;mObiliz6ra;mObiliz6rô;mObiliz6ra;mObilizjô;mObilizE;mObilizje;mObilizE;mObilizE;mObilizE;mObilize;mObilizasjô;mObilizas;;mObilizas;mObilizas;mObiliza;;mObilize;mObiliz;mObilizâ;;mObiliz6rE;;mObiliz6rE;mObiliz6rE;mObiliz6rE;mObilizô;mObiliz;mObilize;mObiliz;mObiliz;mObiliz;mObilize;mObilize;mObilize;mObilize;mObilizjô;mObiliz;;mObiliz;mObiliz;mObiliz
3133;modeler;mOd6lam;mOd6lE;mOd6lat;;mOd6lEr;mOd6la;mOdEl6rô;mOdEl6rE;mOdEl6re;;;mOdEl6ra;;mOd6lE;mOd6lje;;mOd6lE;mOd6lE;mOd6le;;;mOd6lasje;mOd6las;mOd6las;mOd6la;;mOd6le;mOdEl;mOd6lâ;mOdEl6rjô;mOdEl6rE;mOdEl6rje;;mOdEl6rE;mOdEl6rE;mOd6lô;mOdEl;mOd6le;mOdEl;mOdEl;mOdEl;mOd6le;mOd6le;mOd6le;mOd6le;mOd6ljô;mOdEl;mOd6lje;;;mOdEl
3134;moderniser;;mOdErnizE;;;;;mOdErniz6rô;mOdErniz6rE;;;;;;;;;mOdErnizE;mOdErnizE;mOdErnize;;;;mOdErnizas;;mOdErniza;mOdErnizô;;mOdErniz;mOdErnizâ;;mOdErniz6rE;;;mOdErniz6rE;;mOdErnizô;mOdErniz;;;mOdErniz;mOdErniz;;mOdErnize;mOdErnize;mOdErnize;mOdErnizjô;;;;mOdErniz;
