;lexeme;ai1P;ai1S;ai2P;ai2S;ai3P;ai3S;fi1P;fi1S;fi2P;fi2S;fi3P;fi3S;ii1P;ii1S;ii2P;ii2S;ii3P;ii3S;inf;is1P;is1S;is2P;is2S;is3P;is3S;pI1P;pI2P;pI2S;pP;pc1P;pc1S;pc2P;pc2S;pc3P;pc3S;pi1P;pi1S;pi2P;pi2S;pi3P;pi3S;ppFP;ppFS;ppMP;ppMS;ps1P;ps1S;ps2P;ps2S;ps3P;ps3S
2220;modérer;;;;;;;;;;;;;;;;;;;mOdEre;;;;;;;;;;;;;;;;;;;;;;;;;mOdEre;mOdEre;;mOdEr;;;;
2221;moisir;;;;;;;;;;;;;;;;;;;mwazir;;;;;;;;;;;;;;;;;;;;;;mwazi;;;;;;;;;;
2222;moissonner;;;;;;;;;;;;;;;;;;;mwasOne;;;;;;;;;;;;;;;;;;;;;;mwasOn;;;;;;;;;;mwasOn
2223;mollir;;;;;;mOli;;;;;;;;;;;;;mOlir;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2224;momifier;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;mOmifi
2225;monologuer;;;;;;;;;;;;;;mOnOlOgE;;mOnOlOgE;;;mOnOlOge;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2226;monter;môtam;môtE;;;môtEr;môta;môt6rô;môt6rE;;môt6ra;;môt6ra;;môtE;;môtE;môtE;môtE;môte;;;;;;;môtô;môte;môt;môtâ;;;;;;;môtô;môt;môte;môt;môt;môt;môte;môte;môte;môte;môtjô;môt;môtje;môt;môt;môt
2227;montrer;;;;;;môtra;môtr6rô;môtr6rE;;;;môtr6ra;;môtrE;môtrje;;môtrE;môtrE;môtre;;;;;;;môtrô;môtre;môtr;môtrâ;;;;;;môtr6rE;môtrô;môtr;môtre;môtr;môtr;môtr;môtre;môtre;môtre;môtre;môtrjô;môtr;môtrje;môtr;môtr;môtr
2228;moquer;;mOkE;;;mOkEr;mOka;;;;;;mOk6ra;mOkjô;mOkE;;;mOkE;mOkE;mOke;;;;;;mOka;;mOke;mOk;mOkâ;;;;;;;mOkô;mOk;mOke;mOk;;mOk;;;mOke;mOke;mOkjô;mOk;;mOk;mOk;mOk
2229;moraliser;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;mOraliz;;;;mOraliz
2230;morceler;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;mOrs6le;;;;;;
2231;mordiller;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;mOrdij;;;;;;;;;mOrdij;
2232;mordre;;;;;;mOrdi;;;;;mOrdrô;;;mOrdE;;mOrdE;mOrdE;mOrdE;mOrdr;;;;;;;;mOrde;mOr;mOrdâ;;;;;;;;mOr;mOrde;mOr;mOrd;mOr;mOrdy;mOrdy;mOrdy;mOrdy;;;;;mOrd;
2233;morfaler;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;mOrfal;;;;
2234;morfler;;;;;;;;;;;;;;;;;;mOrflE;mOrfle;;;;;;;;;;;;;;;;;;mOrfl;;;;mOrfl;;;;mOrfle;;;;;;
2235;morfondre;;;;;;;;;;;;;;;;;;mOrfôdE;;;;;;;;;;;;;;;;;;;;;;;mOrfô;;;;;;;;;;
2236;morigéner;;;;;;;;;;;;;;mOriZEnE;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;mOriZEne;;;;;;
2237;mortifier;;;;;;;;;;;;;;;;;;;mOrtifje;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2238;motiver;;;;;;;;;;;;;;;;;;;mOtive;;;;;;;;;mOtiv;;;;;;;;;mOtiv;;;;mOtiv;;mOtive;mOtive;;;mOtiv;;;;mOtiv
2239;moucharder;;;;;;;;;;;;;;;;;;;muSarde;;;;;;;;;;;;;;;;;;;;;;muSard;;;;muSarde;;;;;;
2240;moucher;;;;;;muSa;;;;;;;;;;;;;;;;;;;;;;muS;;;;;;;;;muS;;;;muS;;;;;;;;;;muS
2241;moucheter;;;;;;;;;;;;;;;;;;;;;;;;;;;;;muS6tâ;;;;;;;;;;;;;;;;;;;;;;
2242;moudre;;muly;;;;;;;;;;;;;;;;;mudr;;;;;;;;;;;;;;;;;;;;;;mu;;;;;;;;;;
2243;moufter;;;;;;;;;;;;;;;;;;;mufte;;;;;;;;;muft;;;;;;;;;;;;;muft;;;;;;muft;;;;
2244;mouiller;;;;;;;;;;;;;;;;;mujE;mujE;muje;;;;;;;;;muj;;;;;;;;;muj;;muj;muj;muj;muje;muje;muje;muje;;muj;;muj;muj;muj
2245;mouler;;;;;;;;;;;;;;;;;;mulE;;;;;;;;;;mul;;;;;;;;;;;;;mul;mule;mule;;mule;;;;;;
2246;mourir;;mury;;mury;muryr;mury;murrô;murrE;murre;murra;murrô;murra;;;;murE;murE;murE;murir;;;;;;;murô;mure;m9r;murâ;;murrE;;murrE;;murrE;;m9r;mure;m9r;m9r;m9r;mOrt;mOrt;mOr;mOr;murjô;m9r;murje;m9r;m9r;m9r
2247;mousser;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;mus;;;;mus;;;;;;;;;;mus
2248;moutonner;;;;;;;;;;;;;;;;;;mutOnE;;;;;;;;;;;;;;;;;;;;;;;mutOn;;;;;;;;;;
2249;mouvoir;;;;my;;;;;;;;;;;;;;;muvwar;;;;;;;;;;muvâ;;;;;;;;;;;m9v;;;;;;;;;;;
2250;muer;;;;;;;;;;;;;;;;;;;;;;;;;;;;my;;;;;;;;;my;;;;my;;;;;;my;;;;
2251;mugir;;;;;;;;;;;;;;;;;;myZisE;;;;;;;;;;;;;;;;;;;;;;;myZi;;;;;;;;;;
2252;mugueter;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;mygEt;;;;;;;;;;;;;;
2253;multiplier;;;;;;myltiplia;;;;;;;;;;;myltipliE;;myltiplie;;;;;;;;;myltipli;myltipliâ;;;;;;;;myltipli;myltiplie;;myltipli;myltipli;myltiplie;;;myltiplie;myltiplijô;myltipli;;;;
2254;munir;;myni;;;;myni;;;;;;;;;;;;;mynir;;;;;;;;;myni;mynisâ;;;;;;;;myni;;myni;;;myni;myni;myni;myni;;;;;;
2255;murer;;;;;;;;;;;;;;;;;;;;;;;;;;;;myr;;;;;;;;;myr;;;;myr;;myre;;;;;;;;
2256;murmurer;;myrmyrE;;;myrmyrEr;myrmyra;;;;;;;;;;myrmyrE;;myrmyrE;myrmyre;;;;;;;;;myrmyr;myrmyrâ;;;;;;;;myrmyr;myrmyre;;;myrmyr;myrmyre;;;myrmyre;;myrmyr;;;;myrmyr
2257;musarder;;;;;;;;;;;;;;;;;;;myzarde;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2258;muscler;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;myskle;;;;;;
2259;musser;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;mys;;;;;;;;;;;;;;
2260;muter;;;;;;;;;;;;;;;;;;;myte;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2261;mutiler;;;;;;;;;;;;;;;;;;mytilE;mytile;;;;;;;;;mytil;;;;;;;;;;;;mytil;;;;mytile;mytile;;;;;;
2262;mystifier;;;;;;;;;;;;;;;;;;;mistifje;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2263;mâcher;;;;;;;;;;;;;;;;;maSE;maSE;;;;;;;;;;maS;;;;;;;;;maS;maSe;;;maS;;;;maSe;;maS;;;;maS
2264;mâchonner;;;;;;maSOna;;;;;;;;;;;maSOnE;maSOnE;maSOne;;;;;;;;;maSOn;;;;;;;;;maSOn;;;;;;;;;;maSOn;;;maSOn;
2265;mâchouiller;;;;;;;;;;;;;;;;;;;;;;;;;;;;;maSujâ;;;;;;;;;;;;;;;;;;maSuj;;;;
2266;mécaniser;;;;;;;;;;;;;;;;;;;;;;;;;;;;mEkaniz;;;;;;;;;;;;;;;;;mEkanize;;;;;;
2267;mécher;;;;;;;;;;;;;;;;;;;;;;;;;;;;;mESâ;;;;;;;;;;;;;;;;;;;;;;
2268;méconnaître;;;;;;;;;;;;mEkOnEtra;;;;;;;mEkOnEtr;;;;;;;;;mEkOnE;;;;;;;;;;;;;;;;;;;;;;;mEkOnEs
2269;mécontenter;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;mEkôtât
2270;médailler;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;mEdaje;;;;;;
2271;médire;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;mEdi;;;;;;;;;mEdiz;
2272;méditer;;;;;;;;;;;;;;mEditE;;;mEditE;mEditE;mEdite;;;;;;;;mEdite;;mEditâ;;;;;;mEdit6rE;;;;mEdit;;mEdit;;;;;;mEdit;;mEdit;mEdit;mEdit
2273;méduser;;;;;;mEdyza;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;mEdyze;;;;;;;;
2274;méfier;;;;;;;;;;;;;mEfijô;mEfjE;;mEfjE;;mEfjE;mEfje;;;;;;;mEfjô;mEfje;mEfi;;;mEfirE;;;;;mEfjô;mEfi;mEfje;;mEfi;mEfi;;mEfje;;mEfje;mEfijô;mEfi;;;;mEfi
2275;mélanger;;;;;;mElâZa;;;;;;;;;;;mElâZE;mElâZE;mElâZe;;;;;;;;;mElâZ;mElâZâ;;;;;;;;mElâZ;mElâZe;mElâZ;mElâZ;mElâZ;;mElâZe;;mElâZe;mElâZjô;mElâZ;;mElâZ;;mElâZ
2276;mémoriser;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;mEmOrize;;;;;;;;;;;;;
2277;ménager;;;;;;;;;;;;;;mEnaZE;mEnaZje;;mEnaZE;mEnaZE;mEnaZe;;;;;;;;;mEnaZ;mEnaZâ;;;;;;;;mEnaZ;mEnaZe;;mEnaZ;mEnaZ;;mEnaZe;;mEnaZe;;mEnaZ;;;;
2278;méprendre;;mEpri;;mEpri;;;;;;;;;;;;;;;mEprâdr;;;;;;;;mEpr6ne;mEprâ;mEpr6nâ;;;;;;;;;;;;;;;;;;;;;;
2279;mépriser;;;;;;;;;;;;;;mEprizE;;mEprizE;;mEprizE;mEprize;;;;;;;mEprizô;mEprize;mEpriz;mEprizâ;;;;;;;;mEpriz;;mEpriz;;mEpriz;mEprize;mEprize;mEprize;mEprize;;mEpriz;;mEpriz;;mEpriz
2280;mériter;;;;;;;;;;;;mErit6ra;;mEritE;mEritje;mEritE;mEritE;mEritE;mErite;;;;;;;mEritô;mErite;mErit;mEritâ;;mErit6rE;;mErit6rE;;;;mErit;mErite;mErit;mErit;mErit;;mErite;;mErite;mEritjô;mErit;;mErit;mErit;mErit
2281;métalliser;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;mEtalize;mEtalize;mEtalize;;;;;;
2282;métamorphoser;;;;;;;;;;;;;;;;;;mEtamOrfOzE;mEtamOrfOze;;;;;;;;;;mEtamOrfOzâ;;;;;;;;mEtamOrfoz;;;;;;mEtamOrfOze;;;;;;;;mEtamOrfoz
2283;métrer;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;mEtr;;;;;;mEtr;;;;mEtr
2284;mêler;;;;;;mEla;;;;;;;;;;mElE;mElE;mElE;mEle;;;;;;mEla;;mEle;mEl;;;;;;;;;mEl;;mEl;mEl;mEl;mEle;mEle;mEle;mEle;;mEl;;mEl;mEl;mEl
2285;nager;;;;;;;;;;;;;;naZE;;naZE;;naZE;naZe;;;;;;;;naZe;naZ;naZâ;;;;;;;;naZ;;naZ;naZ;naZ;;;;naZe;;naZ;;;naZ;naZ
2286;nantir;;;;;;;;;;;;;;;;;;;nâtir;;;;;;;;;;;;;;;;;;;;;;;nâti;;;;;;;;;
2287;napper;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;nape;;;;;;
2288;narguer;;;;;;;;;;;;;;;;nargE;;;narge;;;;;;;;;narg;;;;;;;;;narg;;;;narg;;;;;;;;;;
2289;narrer;;;;;;;;;;;;;;;;;;narE;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2290;nasiller;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;nazij;;;;;;;;;;
2291;nationaliser;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;nasjOnaliz;;;;;;;;;;;
2292;naviguer;;;;;;;;;;;;;navigjô;;;;;navigE;navige;;;;;;;;;navig;;;;;;;;;navig;;;navig;navig;;;;;;navig;;;navig;navig
2293;navrer;;;;;;;;;;;;;;;;;;;;;;;;;;;;navr;;;;;;;;;;;;;;;navre;navre;navre;;;;;;
2294;naître;;naki;;naki;;naki;;;;;nEtrô;;;;;;nEsE;nEsE;nEtr;;;;;;;;;;nEsâ;;;;;;;;;;nE;nEs;nE;ne;ne;ne;ne;;;;;nEs;nEs
2295;neiger;;;;;;;;;;;;;;;;;;nEZE;;;;;;;;;;;;;;;;;;;;;;;nEZ;;;;;;;;;;nEZ
2296;nettoyer;;;;;;nEtwaja;;;;;;nEtwara;;;;;;nEtwajE;nEtwaje;;;;;;;;nEtwaje;nEtwa;nEtwajâ;;;;;;;;nEtwa;nEtwaje;nEtwa;nEtwa;nEtwa;;nEtwaje;;nEtwaje;;nEtwa;;;;nEtwa
2297;neutraliser;;;;;;;;;;;;;;;;;n6tralizE;;n6tralize;;;;;;;;;;;;;;;;;;;;;;n6traliz;;;;n6tralize;;;;;;
2298;nicher;;;;;;;;;;;;;;;;;niSE;niSE;;;;;;;;;;niS;;;;;;;;;;;;;;;;;;niSjô;;;;;niS
2299;nier;;;;;;;;;;;;;;;;;;;nje;;;;;;;;;ni;;;;;;;;;ni;nje;ni;;ni;;;;;;ni;;ni;ni;ni
2300;nimber;;;;;;;;;;;;;;;;;;nêbE;;;;;;;;;;;nêbâ;;;;;;;;;;;;;;;;nêbe;;;;;;
2301;niveler;;;;;;;;;;;;;;;;;;;;;;;;;;;;;niv6lâ;;;;;;;;;;;;;;niv6le;;;;;;;;
2302;noircir;;;;nwarsi;;;;;;;;;;;;;nwarsisE;nwarsisE;;;;;;;;;;nwarsi;;;;;;;;;;nwarsise;nwarsi;;nwarsi;;nwarsi;nwarsi;nwarsi;;;;;;
2303;nommer;;nOmE;;;;nOma;;nOm6rE;;;;;;nOmE;;;nOmE;nOmE;nOme;;;;;;;;;nOm;;;;;;;;;nOm;nOme;;nOm;nOm;;nOme;;nOme;;nOm;;;nOm;nOm
2304;normaliser;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;nOrmaliz;;;;;;;;;;;;;;
2305;noter;;;;;;nOta;;;;;;;;nOtE;;nOtE;;;nOte;;;;;;;;nOte;nOt;nOtâ;;;;;;;nOtô;nOt;nOte;;;nOt;;;;nOte;;nOt;;;;nOt
2306;notifier;;;;;;;;;;;;;;;;;;;nOtifje;;;;;;;;;;;;;;;;;;;;;;;;;;nOtifje;;;;;;
2307;nouer;;;;;;nua;;;;;;;;;;;;nuE;nue;;;;;;;;;;;;;;;;;;nu;;;;nu;;nue;;nue;;nu;;;nu;nu
2308;nourrir;;nuri;;nuri;;nuri;;;;;;;;;;;;nurisE;nurir;;;;;nuris;;;;nuri;;;;;;;nurirE;;nuri;nurise;nuri;nuris;nuri;nuri;;nuri;nuri;nurisjô;nuris;;;nuris;nuris
2309;noyauter;;;;;;;;;;;;;;;;;;;nwajOte;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2310;noyer;;;;;nwajEr;;;;;;;;;;;;;;nwaje;;;;;;;;nwaje;nwa;nwajâ;;;;;;nwarE;;nwa;;nwa;nwa;nwa;;nwaje;;nwaje;;nwa;;nwa;nwa;nwa
2311;nuancer;;;;;;;;;;;;;;;;;;;nyâse;;;;;;;;;nyâs;;;;;;;;;;;;;;;;;;;;;;;
2312;nuire;;;;;;;;;;;;;;;;;;;nHir;;;;;;;;;;;;;;;;;;;;;;nHi;;;;;;;;;;
2313;numéroter;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;nymErOte;;;;;;;;;
2314;nécessiter;;;;;;;;;;;;;;;;;;nEsEsitE;;;;;;;;;;nEsEsit;;;;;;;;;;;;;nEsEsit;;;;nEsEsite;;;;;;nEsEsit
2315;négliger;;;;;;nEgliZa;;;;;;;;;;;;nEgliZE;nEgliZe;;;;;;;;nEgliZe;nEgliZ;nEgliZâ;;;;;;;nEgliZô;nEgliZ;;nEgliZ;;nEgliZ;;nEgliZe;nEgliZe;nEgliZe;nEgliZjô;nEgliZ;;;nEgliZ;nEgliZ
2316;négocier;;;;;;;nEgOsirô;;;;;;;;;;nEgOsjE;nEgOsjE;nEgOsje;;;;;;;;;nEgOsi;;;;;;nEgOsirE;;nEgOsjô;nEgOsi;nEgOsje;;;nEgOsi;;;;nEgOsje;;nEgOsi;;;nEgOsi;nEgOsi
2317;objecter;;;;;;ObZEkta;;;;;;;;;;;;;;;;;;;;;;ObZEkt;;;;;;;;;;;;;;;;;;;ObZEkt;;;;ObZEkt
2318;obliger;;;;;;ObliZa;;;;;;;;;;ObliZE;ObliZE;ObliZE;ObliZe;;;;;;;;ObliZe;ObliZ;ObliZâ;;;;;;;;ObliZ;ObliZe;ObliZ;ObliZ;ObliZ;ObliZe;ObliZe;ObliZe;ObliZe;;ObliZ;;ObliZ;ObliZ;ObliZ
2319;obliquer;;;;;;Oblika;;;;;;;;;;;;;;;;;;;;;;Oblik;;;;;;;;;Oblik;;;;;;;;;;;;;;
2320;oblitérer;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;OblitEre;;;;;;
2321;obnubiler;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Obnybile;;;;;;;
2322;obscurcir;;Obskyrsi;;;;Obskyrsi;;;;;;;;;;;ObskyrsisE;;Obskyrsir;;;;;;;;;;Obskyrsisâ;;;;;;;;;;;;Obskyrsi;;;;Obskyrsi;;;;;;
2323;observer;;;;;;ObsErva;;;;;;;;ObsErvE;;ObsErvE;ObsErvE;ObsErvE;ObsErve;;;;;;;ObsErvô;ObsErve;ObsErv;ObsErvâ;;;;;;;ObsErvô;ObsErv;ObsErve;ObsErv;;ObsErv;ObsErve;ObsErve;ObsErve;ObsErve;;ObsErv;;;ObsErv;ObsErv
2324;obstiner;;;;;ObstinEr;;;;;;;;;;;ObstinE;;ObstinE;Obstine;;;;;;;;Obstine;Obstin;;;;;;;;;Obstin;Obstine;;Obstin;Obstin;;;Obstine;;Obstinjô;Obstin;;;;Obstin
2325;obstruer;;;;;;;;;;;;;;;;;;ObstryE;;;;;;;;;;;;;;;;;;;;;;Obstry;;;Obstrye;;;;Obstry;;;;Obstry
2326;obséder;;;;;;;;;;;;;;;;;;ObsEdE;;;;;;;;;;ObsEd;ObsEdâ;;;;;;;;ObsEd;;;;ObsEd;;ObsEde;;ObsEde;;ObsEd;;;;ObsEd
2327;obtempérer;;;;;;;;;;;;;;;;;;;ObtâpEre;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;ObtâpEr
2328;obtenir;;Obtê;;Obtê;;Obtê;Obtjêdrô;ObtjêdrE;Obtjêdre;Obtjêdra;Obtjêdrô;Obtjêdra;;Obt6nE;;Obt6nE;;Obt6nE;Obt6nir;;Obtês;;;;;;;Obtjê;;;ObtjêdrE;;;;;;Obtjê;;Obtjê;;Obtjê;Obt6ny;Obt6ny;Obt6ny;Obt6ny;Obt6njô;ObtjEn;;;ObtjEn;ObtjEn
2329;obéir;;ObEi;;ObEi;ObEir;ObEi;ObEirô;ObEirE;;;;;;;;ObEisE;ObEisE;ObEisE;ObEir;;;;;ObEis;;ObEisô;ObEise;ObEi;ObEisâ;;;;;;;;ObEi;ObEise;ObEi;ObEis;ObEi;;;;;;ObEis;ObEisje;;ObEis;
2330;occasionner;;;;;;;;;;;;;;;;;;;OkazjOne;;;;;;;;;;;;;;;;;;;;;;OkazjOn;;;OkazjOne;OkazjOne;;;;;;
2331;occuper;;OkypE;;;;Okypa;;Okyp6rE;;;Okyp6rô;Okyp6ra;;OkypE;;OkypE;OkypE;OkypE;Okype;;;;;;;Okypô;Okype;Okyp;Okypâ;;;;;;Okyp6rE;Okypô;Okyp;Okype;Okyp;Okyp;Okyp;Okype;Okype;Okype;Okype;;Okyp;;Okyp;Okyp;Okyp
2332;octroyer;;;;;;;;;;;;;;;;;OktrwajE;;Oktrwaje;;;;;;;Oktrwajô;;Oktrwa;;;;;;;;;Oktrwa;;;;;;;;;;;;;Oktrwa;
2333;oeuvrer;;;;;;;;;;;;;;;;;6vrE;;6vre;;;;;;;;;9vr;6vrâ;;;;;;;;;;;;9vr;;;;;;;;;;9vr
2334;offenser;;;;;;;;;;;;Ofâs6ra;;;;;;;Ofâse;;;;;;;;Ofâse;Ofâs;;;;;;;;;;;;Ofâs;Ofâs;;;Ofâse;Ofâse;;;;;;Ofâs
2335;officier;;;;;;;;;;;;;;;;;;;Ofisje;;;;;;;;;Ofisi;;;;;;;;;Ofisi;;;;;;;;;;;;;;
2336;offrir;;Ofri;;;;Ofri;;OfrirE;;Ofrira;;Ofrira;;OfrE;;OfrE;OfrE;OfrE;Ofrir;;;;;;;Ofrô;Ofre;Ofr;Ofrâ;;;;OfrirE;;OfrirE;;Ofr;;Ofr;Ofr;Ofr;OfErt;OfErt;OfEr;OfEr;Ofriô;Ofr;;Ofr;Ofr;Ofr
2337;offusquer;;;;;;;;;;;;;;;;;;;Ofyske;;;;;;;;;;;;;;;;;;Ofysk;;;Ofysk;;;;;Ofyske;;Ofysk;;;;
2338;oiseler;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;waz6le;;;;;;;;;;;;;
2339;ombrager;;;;;;;;;;;;;;;;;ôbraZE;;;;;;;;;;;;;;;;;;;;ôbraZ;;;;;;;;;;;;;;ôbraZ
2340;ombrer;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;ôbre;ôbre;;;;;;
2341;omettre;;Omi;;;;;;;;;;;;;;;;;;;;;;;;;;;OmEtâ;;;;;;;;;;;;;;;;;;;;;;
2342;ondoyer;;;;;;;;;;;;;;;;;ôdwajE;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2343;onduler;;;;;;;;;;;;;;;;;ôdylE;;;;;;;;;;;;ôdylâ;;;;;;;;;;;ôdyl;ôdyl;;;;;;ôdyl;;;ôdyl;ôdyl
2344;opiner;;;;;;;;;;;;;;;;;;OpinE;;;;;;;;;;Opin;;;;;;;;;;;;;;;;;;;Opin;;;;
2345;opposer;;;;;;OpOza;;;;;;;;;;;;OpOzE;OpOze;;;;;;OpOza;;;Opoz;OpOzâ;;;;;OpOz6rE;;;Opoz;OpOze;;Opoz;Opoz;;OpOze;OpOze;OpOze;;Opoz;;;Opoz;Opoz
2346;oppresser;;;;;;;;;;;;;;;;;;OprEsE;;;;;;;;;;OprEs;;;;;;;;;;;;OprEs;;;OprEse;;OprEse;;;;;;OprEs
2347;opprimer;;;;;;;;;;;;;;;;;;;Oprime;;;;;;;;;;;;;;;;;;;;;;;;;;Oprime;;Oprim;;;;
2348;opter;;OptE;;;;Opta;;;;;;;Optjô;;;;;;Opte;;;;;;;;;;;;;;;;;;Opt;;;;;;;;;;;;;;
2349;opérer;;;;;;;OpEr6rô;;;;;OpEr6ra;;;;OpErE;OpErE;;OpEre;;;;;;;;OpEre;OpEr;OpErâ;;;;;;OpEr6rE;;OpEr;;;;OpEr;;;OpEre;OpEre;;OpEr;;;OpEr;OpEr
2350;oranger;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;OrâZe;;;;;;
2351;orchestrer;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;OrkEstre;;;;;OrkEstr;
2352;ordonner;;OrdOnE;;;;OrdOna;;;;;;;;;;;;OrdOnE;OrdOne;;;;;;;;OrdOne;OrdOn;;;;;;;;;OrdOn;OrdOne;OrdOn;;OrdOn;;;OrdOne;OrdOne;;OrdOn;;;OrdOn;OrdOn
2353;organiser;;OrganizE;;;;Organiza;;;;;;;;;;;;OrganizE;Organize;;;;;;;Organizô;;Organiz;;;;;;;;;Organiz;;;Organiz;Organiz;Organize;Organize;Organize;Organize;;Organiz;Organizje;;Organiz;Organiz
2354;orienter;;;;;;Orjâta;;;;;;;;;;;;OrjâtE;Orjâte;;;;;;;;;Orjât;;;;;;;;;Orjât;;;;Orjât;Orjâte;Orjâte;;Orjâte;;Orjât;;;;Orjât
2355;orner;;;;;;;;;;;;;;;;;OrnE;OrnE;Orne;;;;;;;;;Orn;Ornâ;;;;;;;;Orn;Orne;;;;;Orne;Orne;;;Orn;;;;Orn
2356;osciller;;;;;OsilEr;;;;;;;;;;;;;OsilE;Osile;;;;;;;;;Osil;Osilâ;;;;;;;;Osil;;;;;;;;;;Osil;;;;Osil
2357;oser;;OzE;;;OzEr;Oza;;;;Oz6ra;Oz6rô;Oz6ra;Ozjô;OzE;;OzE;OzE;OzE;Oze;;;;;;Oza;;Oze;oz;Ozâ;;Oz6rE;;Oz6rE;;Oz6rE;;oz;Oze;oz;oz;oz;;;Oze;Oze;Ozjô;oz;;oz;oz;oz
2358;oublier;;ubliE;;;ubliEr;ublia;ublirô;ublirE;ublire;ublira;;ublira;;ubliE;;ubliE;ubliE;ubliE;ublie;;;;;;;ubliô;ublie;ubli;ubliâ;;ublirE;;ublirE;;ublirE;ubliô;ubli;ublie;ubli;ubli;ubli;ublie;ublie;ublie;ublie;ublijô;ubli;;ubli;ubli;ubli
2359;ouiller;;;;;;;;;;;;;;;;;;;;;;;;;;;;uj;;;;;;;;;;;;;;;;;;;;;;;
2360;ourdir;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;urdi;;;;;;;;;;
2361;ourler;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;urle;;;;;;;;;url
2362;outrager;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;utraZ;;;;utraZe;;;;;;;;
2363;outrepasser;;;;;;;;;;;;;;;;;;;utr6pase;;;;;;;;;;;;;;;;;;;;;;;;;;utr6pase;;;;utr6pas;;
2364;outrer;;;;;;;;;;;;;;;;;;;;;;;;;;;;utr;;;;;;;;;;;;;;;utre;;;;;;;;
2365;ouvrager;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;uvraZ;;;;uvraZ
2366;ouvrir;;uvri;;uvri;uvrir;uvri;;uvrirE;;;;uvrira;uvriô;uvrE;;uvrE;uvrE;uvrE;uvrir;;;;;;;uvrô;uvre;uvr;uvrâ;;;uvrirje;;uvrirE;;;uvr;uvre;uvr;uvr;uvr;uvErt;uvErt;uvEr;uvEr;;uvr;;uvr;uvr;uvr
2367;ouïr;;;;;;wi;;;;;;;;;;;;;;;;;;;;;Oje;wa;;;;;;;;;;Oje;;;;;;;;;wa;;;;
2368;oxyder;;;;;;;;;;;;;;;;;;;;;;;;;;;;Oksid;;;;;;;;;;;;;;;;;;;Oksid;;;;
2369;oxygéner;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;OksiZEne;;;;;;;;
2370;pacifier;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;pasifi
