;lexeme;ai1P;ai1S;ai2P;ai2S;ai3P;ai3S;fi1P;fi1S;fi2P;fi2S;fi3P;fi3S;ii1P;ii1S;ii2P;ii2S;ii3P;ii3S;inf;is1P;is1S;is2P;is2S;is3P;is3S;pI1P;pI2P;pI2S;pP;pc1P;pc1S;pc2P;pc2S;pc3P;pc3S;pi1P;pi1S;pi2P;pi2S;pi3P;pi3S;ppFP;ppFS;ppMP;ppMS;ps1P;ps1S;ps2P;ps2S;ps3P;ps3S
4124;repentir;;r6pâti;;r6pâti;;r6pâti;;r6pâtirE;r6pâtire;r6pâtira;;r6pâtira;;;;;r6pâtE;r6pâtE;r6pâtir;;r6pâtis;;r6pâtis;r6pâtis;;r6pâtô;r6pâte;r6pâ;r6pâtâ;r6pâtirjô;r6pâtirE;;r6pâtirE;;r6pâtirE;r6pâtô;r6pâ;r6pâte;r6pâ;r6pât;r6pâ;r6pâti;r6pâti;r6pâti;r6pâti;;;;;;
4125;reperdre;;;;;;;;;;;;;;r6pErdE;;;r6pErdE;;r6pErdr;;;;;;;r6pErdô;;r6pEr;;;;;r6pErdrE;;;;r6pEr;;r6pEr;;;r6pErdy;r6pErdy;;r6pErdy;;;;;;
4126;repeupler;;;;;;;;;;;;;;;;;r6p6plE;r6p6plE;r6p6ple;;;;;;;;;r6p9pl;;;;;;;;;r6p9pl;;;;r6p9pl;r6p6ple;r6p6ple;;;;;;;;
4127;repincer;;;;;;;;;;;;;;;;;;;r6pêse;;;;;;;;;;;;;;;;;;;;;;;;;;r6pêse;;;;;;
4128;repiquer;;;;;;r6pika;;r6pik6rE;;;;;;;;;r6pikE;r6pikE;r6pike;;;;;;r6pika;;;;;;;;;;;;r6pik;;;;r6pik;r6pike;;;r6pike;;;;;;
4129;replacer;;;;;r6plasEr;r6plasa;;r6plas6rE;r6plas6re;;;;;r6plasE;;;r6plasE;r6plasE;r6plase;;;;;;;r6plasô;r6plase;r6plas;r6plasâ;;;;;;r6plas6rE;r6plasô;r6plas;;;r6plas;r6plas;;r6plase;r6plase;r6plase;;r6plas;;;;
4130;replanter;;;;r6plâta;;r6plâta;;;;;;;;;;;;r6plâtE;r6plâte;;;;;;;;r6plâte;;;;;;;;;;;;;r6plât;r6plât;r6plâte;r6plâte;r6plâte;r6plâte;;;;;;
4131;replier;r6pliam;r6pliE;;r6plia;r6pliEr;r6plia;r6plirô;r6plirE;r6plire;;r6plirô;r6plira;;r6pliE;r6plije;;r6pliE;r6pliE;r6plie;;r6plias;r6pliasje;r6plias;r6plias;r6plia;r6pliô;r6plie;r6pli;r6pliâ;;;;;r6plirE;;r6pliô;r6pli;r6plie;r6pli;r6pli;r6pli;r6plie;r6plie;r6plie;r6plie;;;;;;
4132;replonger;;r6plôZE;;;;r6plôZa;r6plôZ6rô;r6plôZ6rE;;;;r6plôZ6ra;;r6plôZE;r6plôZje;r6plôZE;r6plôZE;r6plôZE;r6plôZe;;;;;r6plôZas;;;;r6plôZ;r6plôZâ;;;r6plôZ6rje;r6plôZ6rE;;r6plôZ6rE;;r6plôZ;;r6plôZ;r6plôZ;r6plôZ;r6plôZe;r6plôZe;r6plôZe;r6plôZe;;;r6plôZje;r6plôZ;;
4133;reployer;;;;;;;;;;;;;;;;;;r6plwajE;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
4134;replâtrer;;;;;;r6platra;;;;;;;;;;;r6platrE;;r6platre;;;;;;;;;;;;;;;;r6platr6rE;;;;;;;r6platre;r6platre;;r6platre;;;;;;
4135;reporter;;;;;r6pOrtEr;r6pOrta;;r6pOrt6rE;;;;r6pOrt6ra;;;;;;r6pOrtE;r6pOrte;;;;;;;r6pOrtô;r6pOrte;r6pOrt;r6pOrtâ;;;;;r6pOrt6rE;r6pOrt6rE;r6pOrtô;r6pOrt;r6pOrte;;r6pOrt;r6pOrt;r6pOrte;r6pOrte;r6pOrte;r6pOrte;;r6pOrt;;;r6pOrt;
4136;reposer;r6pOzam;r6pOzE;r6pOzat;;r6pOzEr;r6pOza;r6pOz6rô;r6pOz6rE;r6pOz6re;r6pOz6ra;r6pOz6rô;r6pOz6ra;r6pOzjô;r6pOzE;r6pOzje;r6pOzE;r6pOzE;r6pOzE;r6pOze;r6pOzasjô;r6pOzas;r6pOzasje;r6pOzas;r6pOzas;r6pOza;r6pOzô;r6pOze;r6poz;r6pOzâ;r6pOz6rjô;r6pOz6rE;r6pOz6rje;r6pOz6rE;r6pOz6rE;r6pOz6rE;r6pOzô;r6poz;r6pOze;r6poz;r6poz;r6poz;r6pOze;r6pOze;r6pOze;r6pOze;r6pOzjô;r6poz;r6pOzje;r6poz;r6poz;r6poz
4137;reposséder;;;;;;;;;;;;;;;;;;;r6pOsEde;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
4138;repousser;r6pusam;r6pusE;r6pusat;;r6pusEr;r6pusa;r6pus6rô;r6pus6rE;r6pus6re;r6pus6ra;r6pus6rô;r6pus6ra;r6pusjô;r6pusE;r6pusje;r6pusE;r6pusE;r6pusE;r6puse;r6pusasjô;;r6pusasje;r6pusas;r6pusas;r6pusa;r6pusô;r6puse;r6pus;r6pusâ;r6pus6rjô;r6pus6rE;r6pus6rje;r6pus6rE;r6pus6rE;r6pus6rE;r6pusô;r6pus;r6puse;r6pus;r6pus;r6pus;r6puse;r6puse;r6puse;r6puse;r6pusjô;r6pus;r6pusje;r6pus;;r6pus
4139;reprendre;r6prim;r6pri;r6prit;r6pri;r6prir;r6pri;r6prâdrô;r6prâdrE;r6prâdre;r6prâdra;r6prâdrô;r6prâdra;r6pr6njô;r6pr6nE;r6pr6nje;r6pr6nE;r6pr6nE;r6pr6nE;r6prâdr;r6prisjô;r6pris;r6prisje;r6pris;r6pris;r6pri;r6pr6nô;r6pr6ne;r6prâ;r6pr6nâ;r6prâdriô;r6prâdrE;r6prâdrie;r6prâdrE;r6prâdrE;r6prâdrE;r6pr6nô;r6prâ;r6pr6ne;r6prâ;r6prEn;r6prâ;r6priz;r6priz;r6pri;r6pri;r6pr6njô;r6prEn;r6pr6nje;r6prEn;r6prEn;r6prEn
4140;repriser;;;;;;;;;;;;;;;;;r6prizE;r6prizE;r6prize;;;;;r6prizas;;;;r6priz;r6prizâ;;;;;;;;r6priz;;r6priz;r6priz;r6priz;r6prize;r6prize;r6prize;r6prize;r6prizjô;;r6prizje;;;r6priz
4141;reprocher;;r6prOSE;;r6prOSa;r6prOSEr;r6prOSa;r6prOS6rô;r6prOS6rE;r6prOS6re;r6prOS6ra;r6prOS6rô;r6prOS6ra;r6prOSjô;r6prOSE;r6prOSje;r6prOSE;r6prOSE;r6prOSE;r6prOSe;r6prOSasjô;;;;;r6prOSa;;r6prOSe;r6prOS;r6prOSâ;;r6prOS6rE;r6prOS6rje;;;r6prOS6rE;r6prOSô;r6prOS;r6prOSe;r6prOS;r6prOS;r6prOS;r6prOSe;r6prOSe;r6prOSe;r6prOSe;r6prOSjô;;;r6prOS;;r6prOS
4142;reproduire;;;;;r6prOdHizir;r6prOdHizi;r6prOdHirô;r6prOdHirE;r6prOdHire;;r6prOdHirô;r6prOdHira;;;r6prOdHizje;;r6prOdHizE;r6prOdHizE;r6prOdHir;;;;r6prOdHizis;;r6prOdHizi;r6prOdHizô;r6prOdHize;r6prOdHi;r6prOdHizâ;r6prOdHirjô;;;r6prOdHirE;r6prOdHirE;r6prOdHirE;r6prOdHizô;r6prOdHi;r6prOdHize;r6prOdHi;r6prOdHiz;r6prOdHi;r6prOdHit;r6prOdHit;r6prOdHi;r6prOdHi;;r6prOdHiz;;;r6prOdHiz;r6prOdHiz
4143;représenter;r6prEzâtam;r6prEzâtE;;r6prEzâta;r6prEzâtEr;r6prEzâta;r6prEzât6rô;r6prEzât6rE;r6prEzât6re;r6prEzât6ra;r6prEzât6rô;r6prEzât6ra;r6prEzâtjô;r6prEzâtE;r6prEzâtje;r6prEzâtE;r6prEzâtE;r6prEzâtE;r6prEzâte;r6prEzâtasjô;;r6prEzâtasje;;;r6prEzâta;r6prEzâtô;r6prEzâte;r6prEzât;r6prEzâtâ;;r6prEzât6rE;;r6prEzât6rE;r6prEzât6rE;r6prEzât6rE;r6prEzâtô;r6prEzât;r6prEzâte;r6prEzât;r6prEzât;r6prEzât;r6prEzâte;r6prEzâte;r6prEzâte;r6prEzâte;r6prEzâtjô;r6prEzât;r6prEzâtje;r6prEzât;r6prEzât;r6prEzât
4144;republier;;;;;;;;;;;;;;;;;;;r6pyblie;;;;;;;r6pybliô;;;;;;;;;;;;;;;;;;;;;;;;;
4145;repérer;r6pEram;;;;r6pErEr;r6pEra;r6pEr6rô;r6pEr6rE;;r6pEr6ra;r6pEr6rô;r6pEr6ra;r6pErjô;r6pErE;r6pErje;r6pErE;r6pErE;r6pErE;r6pEre;;;r6pErasje;;;;;r6pEre;r6pEr;r6pErâ;r6pEr6rjô;;;r6pEr6rE;r6pEr6rE;r6pEr6rE;;r6pEr;r6pEre;r6pEr;r6pEr;r6pEr;r6pEre;r6pEre;r6pEre;r6pEre;r6pErjô;r6pEr;r6pErje;r6pEr;;r6pEr
4146;repêcher;r6pESam;r6pESE;;;r6pESEr;r6pESa;;;;;;r6pES6ra;;r6pESE;;;;r6pESE;r6pESe;;;;;;;;;r6pES;r6pESâ;;;;;;r6pES6rE;;r6pES;;r6pES;;r6pES;r6pESe;r6pESe;r6pESe;r6pESe;;r6pES;;;;r6pES
4147;requinquer;;;;;;r6kêka;;;;;;r6kêk6ra;;;;;;r6kêkE;r6kêke;;;;;;;;;r6kêk;;;;;;;r6kêk6rE;;r6kêk;;;r6kêk;r6kêk;;r6kêke;r6kêke;r6kêke;;;;;;
4148;requérir;;;;;;;;;;;;r6kErra;;r6kErE;;;r6kErE;r6kErE;r6kErir;;;r6kisje;;;r6ki;r6kErô;;;r6kErâ;;;;;;;r6kErô;r6kjEr;r6kEre;r6kjEr;r6kjEr;r6kjEr;r6kiz;r6kiz;;;;;;r6kjEr;;r6kjEr
4149;resalir;;;;;;;;;;;;;;;;;;;r6salir;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
4150;respecter;rEspEktam;rEspEktE;rEspEktat;rEspEkta;;rEspEkta;rEspEkt6rô;rEspEkt6rE;rEspEkt6re;rEspEkt6ra;rEspEkt6rô;rEspEkt6ra;rEspEktjô;rEspEktE;rEspEktje;rEspEktE;rEspEktE;rEspEktE;rEspEkte;rEspEktasjô;;;rEspEktas;rEspEktas;rEspEkta;rEspEktô;rEspEkte;rEspEkt;rEspEktâ;rEspEkt6rjô;rEspEkt6rE;rEspEkt6rje;rEspEkt6rE;rEspEkt6rE;rEspEkt6rE;rEspEktô;rEspEkt;rEspEkte;rEspEkt;rEspEkt;rEspEkt;rEspEkte;rEspEkte;rEspEkte;rEspEkte;rEspEktjô;rEspEkt;rEspEktje;rEspEkt;;rEspEkt
4151;respirer;rEspiram;rEspirE;;rEspira;rEspirEr;rEspira;rEspir6rô;rEspir6rE;rEspir6re;rEspir6ra;rEspir6rô;rEspir6ra;rEspirjô;rEspirE;rEspirje;rEspirE;rEspirE;rEspirE;rEspire;rEspirasjô;rEspiras;rEspirasje;rEspiras;rEspiras;rEspira;rEspirô;rEspire;rEspir;rEspirâ;;rEspir6rE;;rEspir6rE;rEspir6rE;rEspir6rE;rEspirô;rEspir;rEspire;rEspir;rEspir;rEspir;rEspire;rEspire;rEspire;rEspire;;rEspir;rEspirje;;rEspir;rEspir
4152;resplendir;;rEsplâdi;;;rEsplâdir;rEsplâdi;;;;;;rEsplâdira;;;;;rEsplâdisE;rEsplâdisE;rEsplâdir;;;;;;;;rEsplâdise;;rEsplâdisâ;;;;;rEsplâdirE;;rEsplâdisô;rEsplâdi;rEsplâdise;rEsplâdi;rEsplâdis;rEsplâdi;;;;;;rEsplâdis;;;;rEsplâdis
4153;responsabiliser;;;;;;;;;;;;;;;;;;;rEspôsabilize;;;;;;;;;;;;;;;;;;rEspôsabiliz;;;;;;;;;;;;;;
4154;resquiller;;;;;;;;;;;;rEskij6ra;;;;;rEskijE;;rEskije;;;;;;;;;;rEskijâ;;;;;;;;rEskij;;rEskij;;rEskij;;;;rEskije;;;;;;
4155;ressaisir;;;;;;r6sEzi;;r6sEzirE;;;;r6sEzira;r6sEzisjô;r6sEzisE;r6sEzisje;;r6sEzisE;r6sEzisE;r6sEzir;;;;;;r6sEzi;r6sEzisô;r6sEzise;r6sEzi;r6sEzisâ;;r6sEzirE;;;;;;r6sEzi;r6sEzise;r6sEzi;;r6sEzi;;r6sEzi;r6sEzi;r6sEzi;;r6sEzis;;r6sEzis;;r6sEzis
4156;ressasser;;;;;r6sasEr;;;;;;;;r6sasjô;r6sasE;;r6sasE;r6sasE;r6sasE;r6sase;;;;;;;;;r6sas;r6sasâ;;;;;;;;r6sas;r6sase;;r6sas;r6sas;r6sase;r6sase;r6sase;r6sase;;;;;;
4157;ressauter;;;;;;;;;;;;;;;;;;;r6sOte;;;;;;;;;;;;;;;;;;;;;;;;;;r6sOte;;;;;;
4158;ressayer;;;;;;;;;;r6sEj6ra;;;;;;;;;r6sEje;;;;;;;;;r6sE;;;;;;;;;r6sE;;;;r6sE;;;;;;;;;;
4159;ressembler;r6sâblam;r6sâblE;r6sâblat;r6sâbla;r6sâblEr;r6sâbla;r6sâbl6rô;r6sâbl6rE;r6sâbl6re;r6sâbl6ra;r6sâbl6rô;r6sâbl6ra;r6sâbljô;r6sâblE;r6sâblje;r6sâblE;r6sâblE;r6sâblE;r6sâble;r6sâblasjô;r6sâblas;r6sâblasje;r6sâblas;r6sâblas;r6sâbla;r6sâblô;r6sâble;r6sâbl;r6sâblâ;r6sâbl6rjô;r6sâbl6rE;r6sâbl6rje;r6sâbl6rE;r6sâbl6rE;r6sâbl6rE;r6sâblô;r6sâbl;r6sâble;r6sâbl;r6sâbl;r6sâbl;;;;r6sâble;r6sâbljô;r6sâbl;r6sâblje;r6sâbl;r6sâbl;r6sâbl
4160;ressemeler;;;;;;;;;r6s6mEl6re;;;;;;;;;r6s6m6lE;r6s6m6le;;;;;;;;;;;;;;;;;;;;;r6s6mEl;;;r6s6m6le;;;;;;;;
4161;ressemer;;;;;;;;;;;;;;;;;;;r6s6me;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
4162;ressentir;r6sâtim;r6sâti;;r6sâti;r6sâtir;r6sâti;;r6sâtirE;r6sâtire;r6sâtira;r6sâtirô;r6sâtira;r6sâtjô;r6sâtE;r6sâtje;r6sâtE;r6sâtE;r6sâtE;r6sâtir;r6sâtisjô;;r6sâtisje;r6sâtis;r6sâtis;r6sâti;r6sâtô;r6sâte;r6sâ;r6sâtâ;r6sâtirjô;r6sâtirE;r6sâtirje;r6sâtirE;r6sâtirE;r6sâtirE;r6sâtô;r6sâ;r6sâte;r6sâ;r6sât;r6sâ;r6sâti;r6sâti;r6sâti;r6sâti;r6sâtjô;r6sât;r6sâtje;r6sât;;r6sât
4163;resserrer;;;;;r6sErEr;r6sEra;;r6sEr6rE;;;;r6sEr6ra;r6sErjô;;;;r6sErE;r6sErE;r6sEre;;;;;r6sEras;;r6sErô;r6sEre;r6sEr;r6sErâ;r6sEr6rjô;;r6sEr6rje;r6sEr6rE;;r6sEr6rE;r6sErô;r6sEr;r6sEre;r6sEr;r6sEr;r6sEr;r6sEre;r6sEre;r6sEre;r6sEre;r6sErjô;r6sEr;;;;
4164;resservir;;;;;;r6sErvi;;r6sErvirE;;;;;;;;r6sErvE;;r6sErvE;r6sErvir;;;;;;;;r6sErve;r6sEr;;;r6sErvirE;;r6sErvirE;;r6sErvirE;;r6sEr;r6sErve;r6sEr;r6sErv;r6sEr;;;r6sErvi;r6sErvi;;;;;;
4165;ressortir;r6sOrtim;r6sOrti;r6sOrtit;;r6sOrtir;r6sOrti;;r6sOrtirE;r6sOrtire;r6sOrtira;r6sOrtirô;r6sOrtira;r6sOrtjô;r6sOrtE;r6sOrtje;r6sOrtE,r6sOrtisE;r6sOrtE;r6sOrtE;r6sOrtir;r6sOrtisjô;;;r6sOrtis;;r6sOrti;r6sOrtô;r6sOrte;r6sOr,r6sOrti;r6sOrtâ;;r6sOrtirE;r6sOrtirje;r6sOrtirE;r6sOrtirE;r6sOrtirE;r6sOrtô;r6sOr,r6sOrti;r6sOrte;r6sOr,r6sOrti;r6sOrt;r6sOr,r6sOrti;r6sOrti;r6sOrti;r6sOrti;r6sOrti,r6sOrti;;r6sOrt;;r6sOrt,r6sOrtis;r6sOrt;r6sOrt
4166;ressouder;;;;;;;;r6sud6rE;;;;;;;;;;;r6sude;;r6sudas;;;;r6suda;;;;r6sudâ;;;;;;;;;;;;r6sud;;r6sude;r6sude;r6sude;;;;;;
4167;ressourcer;;;;;;;;;;;;;;r6sursE;;;;r6sursE;r6surse;;;;;;;;;;;;;;;;;;;;;;;;;;r6surse;;;;;;
4168;ressouvenir;;;;;;r6suvê;;;;;;;;;;;;r6suv6nE;r6suv6nir;;;;;;;;;;r6suv6nâ;;;;;;;;r6suvjê;;;;;;r6suv6ny;;;;;;;;
4169;ressurgir;;;;;r6syrZir;;;;;;r6syrZirô;;;;;;;r6syrZisE;r6syrZir;;;;;;;;;;r6syrZisâ;;;;;;r6syrZirE;;;;;r6syrZis;r6syrZi;;;;;;;;;;
4170;ressusciter;;rEsysitE;;rEsysita;;rEsysita;rEsysit6rô;rEsysit6rE;rEsysit6re;rEsysit6ra;rEsysit6rô;rEsysit6ra;;rEsysitE;;rEsysitE;rEsysitE;rEsysitE;rEsysite;;rEsysitas;;;;rEsysita;rEsysitô;rEsysite;rEsysit;rEsysitâ;;;rEsysit6rje;rEsysit6rE;rEsysit6rE;rEsysit6rE;;rEsysit;rEsysite;rEsysit;rEsysit;rEsysit;rEsysite;rEsysite;rEsysite;rEsysite;;;;rEsysit;;rEsysit
4171;ressuyer;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;rEsHie;;rEsHie;;;;;;
4172;restaurer;;;;;rEstOrEr;rEstOra;;rEstOr6rE;;;;rEstOr6ra;;rEstOrE;;rEstOrE;rEstOrE;rEstOrE;rEstOre;;;;;;;rEstOrô;rEstOre;rEstOr;rEstOrâ;;;;;rEstOr6rE;rEstOr6rE;;rEstOr;rEstOre;;rEstOr;rEstOr;rEstOre;rEstOre;rEstOre;rEstOre;rEstOrjô;;;;;
4173;rester;rEstam;rEstE;rEstat;rEsta;rEstEr;rEsta;rEst6rô;rEst6rE;rEst6re;rEst6ra;rEst6rô;rEst6ra;rEstjô;rEstE;rEstje;rEstE;rEstE;rEstE;rEste;rEstasjô;rEstas;rEstasje;rEstas;rEstas;rEsta;rEstô;rEste;rEst;rEstâ;rEst6rjô;rEst6rE;rEst6rje;rEst6rE;rEst6rE;rEst6rE;rEstô;rEst;rEste;rEst;rEst;rEst;rEste;rEste;rEste;rEste;rEstjô;rEst;rEstje;rEst;rEst;rEst
4174;restituer;;;;;;;rEstityrô;rEstityrE;;;;rEstityra;;;rEstityje;;rEstityE;rEstityE;rEstitye;;;;;;;;rEstitye;rEstity;rEstityâ;;;;;;rEstityrE;;rEstity;;;rEstity;rEstity;rEstitye;rEstitye;rEstitye;rEstitye;rEstityjô;;;;;
4175;restreindre;;;;;;rEstrEJi;;;;;;;;;;;;rEstrEJE;rEstrêdr;;;;;;;;;rEstrê;rEstrEJâ;;;;;;;;rEstrê;rEstrEJe;;rEstrEJ;rEstrê;rEstrêt;rEstrêt;rEstrê;rEstrê;;;;;;
4176;restructurer;;;r6stryktyrat;;;;;;;;r6stryktyr6rô;;;;;;;;r6stryktyre;;;;;;;;;;r6stryktyrâ;;;;;;;r6stryktyrô;;;;;;;r6stryktyre;;r6stryktyre;;;;;;
4177;resurgir;r6syrZim;;;;r6syrZir;r6syrZi;;r6syrZirE;;;r6syrZirô;r6syrZira;;;;;r6syrZisE;r6syrZisE;r6syrZir;;;;;;r6syrZi;;r6syrZise;;r6syrZisâ;;;;;;r6syrZirE;;;;;r6syrZis;r6syrZi;;;;;;;;;;r6syrZis
4178;retailler;;;;;;;;;;;;;;;;;r6tajE;r6tajE;r6taje;;;;;;;;;;;;;;;;;;r6taj;;;;r6taj;r6taje;r6taje;r6taje;r6taje;;;;;;
4179;retaper;;;;;;r6tapa;;;;;;;;;;r6tapE;r6tapE;r6tapE;r6tape;;;;;;;;r6tape;r6tap;r6tapâ;;;;;;r6tap6rE;r6tapô;r6tap;r6tape;;r6tap;r6tap;r6tape;r6tape;r6tape;r6tape;r6tapjô;;;;;
4180;retapisser;;;;;;;;;;;;;;;r6tapisje;;;;r6tapise;;r6tapisas;;;;;;;;r6tapisâ;;;r6tapis6rje;;;r6tapis6rE;;r6tapis;;r6tapis;r6tapis;r6tapis;r6tapise;r6tapise;;r6tapise;;;;;;
4181;retarder;;;;r6tarda;r6tardEr;r6tarda;r6tard6rô;r6tard6rE;r6tard6re;;r6tard6rô;r6tard6ra;r6tardjô;r6tardE;;r6tardE;r6tardE;r6tardE;r6tarde;;r6tardas;;r6tardas;;r6tarda;r6tardô;r6tarde;r6tard;r6tardâ;r6tard6rjô;r6tard6rE;r6tard6rje;r6tard6rE;r6tard6rE;r6tard6rE;r6tardô;r6tard;r6tarde;r6tard;r6tard;r6tard;r6tarde;r6tarde;r6tarde;r6tarde;;r6tard;;;r6tard;r6tard
4182;reteindre;;;;;;;;;;;;;;;;;;;r6têdr;;;;;;;;;;;;;;;;;;;;;;;;;r6tê;;;;;;;
4183;retendre;;;;;;;;;;;;;;;;;;r6tâdE;r6tâdr;;;;;;;;;;;;;;;;;;;;r6tâ;;;r6tâdy;;;r6tâdy;;;;;;
4184;retenir;r6têm;r6tê;r6têt;;r6têr;r6tê;r6tjêdrô;r6tjêdrE;r6tjêdre;r6tjêdra;r6tjêdrô;r6tjêdra;r6t6njô;r6t6nE;r6t6nje;r6t6nE;r6t6nE;r6t6nE;r6t6nir;r6têsjô;r6tês;r6têsje;r6tês;r6tês;r6tê;r6t6nô;r6t6ne;r6tjê;r6t6nâ;r6tjêdriô;r6tjêdrE;r6tjêdrie;r6tjêdrE;r6tjêdrE;r6tjêdrE;r6t6nô;r6tjê;r6t6ne;r6tjê;r6tjEn;r6tjê;r6t6ny;r6t6ny;r6t6ny;r6t6ny;r6t6njô;r6tjEn;r6t6nje;r6tjEn;r6tjEn;r6tjEn
4185;retenter;;;;;;;;;;;;;;;;;;;r6tâte;;;;;;;;;r6tât;;;;;;;;;r6tât;;r6tât;;r6tât;;;;r6tâte;;;;;;r6tât
4186;retentir;;;r6tâtit;r6tâti;r6tâtir;r6tâti;;;;;r6tâtirô;r6tâtira;;;;;r6tâtisE;r6tâtisE;r6tâtir;;r6tâtis;;;;;;;;r6tâtisâ;r6tâtirjô;;;;;r6tâtirE;;;r6tâtise;;r6tâtis;r6tâti;;;;;;;;;r6tâtis;r6tâtis
4187;retirer;r6tiram;r6tirE;r6tirat;;r6tirEr;r6tira;r6tir6rô;r6tir6rE;r6tir6re;r6tir6ra;r6tir6rô;r6tir6ra;r6tirjô;r6tirE;r6tirje;r6tirE;r6tirE;r6tirE;r6tire;r6tirasjô;;r6tirasje;;r6tiras;r6tira;r6tirô;r6tire;r6tir;r6tirâ;r6tir6rjô;r6tir6rE;r6tir6rje;r6tir6rE;r6tir6rE;r6tir6rE;r6tirô;r6tir;r6tire;r6tir;r6tir;r6tir;r6tire;r6tire;r6tire;r6tire;r6tirjô;r6tir;r6tirje;r6tir;r6tir;r6tir
4188;retisser;;;;;;;;;;;;;;;;;r6tisE;r6tisE;r6tise;;;;;;;r6tisô;;;;;;;;;;;;;;;;;;;;;;;;;
4189;retomber;r6tôbam;r6tôbE;r6tôbat;;r6tôbEr;r6tôba;r6tôb6rô;r6tôb6rE;r6tôb6re;r6tôb6ra;r6tôb6rô;r6tôb6ra;r6tôbjô;r6tôbE;r6tôbje;r6tôbE;r6tôbE;r6tôbE;r6tôbe;;r6tôbas;r6tôbasje;r6tôbas;r6tôbas;r6tôba;r6tôbô;r6tôbe;r6tôb;r6tôbâ;;r6tôb6rE;r6tôb6rje;r6tôb6rE;r6tôb6rE;r6tôb6rE;r6tôbô;r6tôb;r6tôbe;r6tôb;r6tôb;r6tôb;r6tôbe;r6tôbe;r6tôbe;r6tôbe;r6tôbjô;r6tôb;;;;r6tôb
4190;retordre;;;;;;;;;;;;;;;;;;;r6tOrdr;;;;;;;;;;;;;;;;;;;;;;;;;;;r6tOrdjô;r6tOrd;;;;
4191;retoucher;;r6tuSE;;;;r6tuSa;;;;;;r6tuS6ra;;;;;;r6tuSE;r6tuSe;;;;;;;;r6tuSe;r6tuS;r6tuSâ;;r6tuS6rE;r6tuS6rje;;;r6tuS6rE;;r6tuS;r6tuSe;r6tuS;r6tuS;r6tuS;r6tuSe;r6tuSe;r6tuSe;r6tuSe;;;;;;
4192;retourner;r6turnam;r6turnE;r6turnat;r6turna;r6turnEr;r6turna;r6turn6rô;r6turn6rE;r6turn6re;r6turn6ra;r6turn6rô;r6turn6ra;r6turnjô;r6turnE;r6turnje;r6turnE;r6turnE;r6turnE;r6turne;r6turnasjô;r6turnas;r6turnasje;r6turnas;r6turnas;r6turna;r6turnô;r6turne;r6turn;r6turnâ;r6turn6rjô;r6turn6rE;r6turn6rje;r6turn6rE;r6turn6rE;r6turn6rE;r6turnô;r6turn;r6turne;r6turn;r6turn;r6turn;r6turne;r6turne;r6turne;r6turne;r6turnjô;r6turn;r6turnje;r6turn;r6turn;r6turn
4193;retracer;;;;;;;;;;;r6tras6rô;r6tras6ra;r6trasjô;r6trasE;;;r6trasE;r6trasE;r6trase;;;;;;;;r6trase;r6tras;r6trasâ;;r6tras6rE;;;;r6tras6rE;;r6tras;;;r6tras;r6tras;;r6trase;;r6trase;;;r6trasje;;;
4194;retraduire;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;r6tradHi;;;;r6tradHi;;;;;;
4195;retraire;;;;;;;;;;;;;;;;;;;r6trEr;;;;;;;;;;;;;;;;;;;;;;r6trE;;;r6trE;r6trE;;;;;;
4196;retraiter;;;;;;;;;;;;;r6trEtjô;;;;;r6trEtE;;r6trEtasjô;;;;;;;;;;r6trEt6rjô;r6trEt6rE;;;;;;;;;;;r6trEte;r6trEte;r6trEte;r6trEte;;;;;;
4197;retrancher;;r6trâSE;;;;r6trâSa;;;;;;r6trâS6ra;r6trâSjô;;;;r6trâSE;r6trâSE;r6trâSe;;;;;;;;r6trâSe;;r6trâSâ;;;;;;;;r6trâS;r6trâSe;;r6trâS;r6trâS;r6trâSe;r6trâSe;r6trâSe;r6trâSe;;;r6trâSje;;;
4198;retranscrire;;;;;;;;;;;;;;;;;;;r6trâskrir;;;;;;;;;;;;;;;;;;r6trâskri;;;;r6trâskri;;;r6trâskri;r6trâskri;;;;;;
4199;retransmettre;;r6trâsmi;;;;r6trâsmi;r6trâsmEtrô;;;;;r6trâsmEtra;;;;;;r6trâsmEtE;r6trâsmEtr;;;;;;;;r6trâsmEte;;r6trâsmEtâ;;;;;;;;;r6trâsmEte;;;r6trâsmE;;r6trâsmiz;;;;;;;;
4200;retravailler;;;;;;;;r6travaj6rE;r6travaj6re;r6travaj6ra;;r6travaj6ra;;;;;;r6travajE;r6travaje;;r6travajas;;;;;;r6travaje;;;;;;;;r6travaj6rE;;r6travaj;r6travaje;r6travaj;r6travaj;r6travaj;;r6travaje;;r6travaje;;;r6travaje;;;
4201;retraverser;;r6travErsE;;;;r6travErsa;;;;;;;r6travErsjô;r6travErsE;;;r6travErsE;r6travErsE;r6travErse;;;;;;;r6travErsô;;;r6travErsâ;r6travErs6rjô;;;;;r6travErs6rE;r6travErsô;r6travErs;;;r6travErs;r6travErs;;r6travErse;;r6travErse;;r6travErs;;;;
