;lexeme;ai1P;ai1S;ai2P;ai2S;ai3P;ai3S;fi1P;fi1S;fi2P;fi2S;fi3P;fi3S;ii1P;ii1S;ii2P;ii2S;ii3P;ii3S;inf;is1P;is1S;is2P;is2S;is3P;is3S;pI1P;pI2P;pI2S;pP;pc1P;pc1S;pc2P;pc2S;pc3P;pc3S;pi1P;pi1S;pi2P;pi2S;pi3P;pi3S;ppFP;ppFS;ppMP;ppMS;ps1P;ps1S;ps2P;ps2S;ps3P;ps3S
2202;finasser;;;;;;;;;;;;;;;;;;finasE;;;;;;;;;;;;;;;;;;;;;;;finas;;;;;;;;;;
2203;finir;finim;;;;finir;fini;finirô;finirE;finire;finira;finirô;finira;finisjô;finisE;finisje;finisE;finisE;finisE;finir;;;;;;fini;finisô;finise;fini;finisâ;finirjô;finirE;finirje;finirE;finirE;finirE;finisô;fini;finise;fini;finis;fini;fini;fini;fini;fini;;finis;;finis;;finis
2204;fissurer;;;;;;;;;;;;;;;;;;fisyrE;fisyre;;;;;;;;;;fisyrâ;;;;;;;;;;;fisyr;fisyr;fisyre;fisyre;fisyre;fisyre;;;;;;
2205;fixer;fiksam;fiksE;;;fiksEr;fiksa;fiks6rô;fiks6rE;fiks6re;fiks6ra;;fiks6ra;fiksjô;fiksE;fiksje;fiksE;fiksE;fiksE;fikse;;;;;;;fiksô;fikse;fiks;fiksâ;;fiks6rE;;;;fiks6rE;fiksô;fiks;fikse;fiks;fiks;fiks;fikse;fikse;fikse;fikse;;fiks;;;;fiks
2206;flageller;;;;;;flaZEla;;;flaZEl6re;;flaZEl6rô;;;;;;flaZElE;flaZElE;flaZEle;;;;;;;;;flaZEl;flaZElâ;;;;;;;;flaZEl;;;flaZEl;flaZEl;flaZEle;flaZEle;flaZEle;flaZEle;;;;;;
2207;flageoler;;;;;flaZOlEr;;;;;;flaZOl6rô;;;;;;flaZOlE;flaZOlE;;;;;;;;;;;flaZOlâ;;;;;;;;flaZOl;;;flaZOl;flaZOl;;;;;;;;;;
2208;flagorner;;;;;;;;;;;;;;;;;;flagOrnE;flagOrne;;;;;;;;;;;;;;;;;;;;;flagOrn;;;;;;;;;;;
2209;flairer;;;;;;flEra;;;;;;;;flErE;;;flErE;flErE;flEre;;;;;;;;;flEr;flErâ;;;;;;;;flEr;;flEr;flEr;flEr;;;;flEre;;;;;;
2210;flamber;;;;;flâbEr;flâba;;;;;flâb6rô;flâb6ra;;;;;flâbE;flâbE;flâbe;;;;;;;;flâbe;flâb;flâbâ;;;;;;flâb6rE;;flâb;;;flâb;flâb;flâbe;flâbe;;flâbe;;;;;;
2211;flamboyer;;;;;;flâbwaja;;;;;;;;;;;flâbwajE;flâbwajE;flâbwaje;;;;;;;;;flâbwa;flâbwajâ;;;;;;flâbwarE;;;;;flâbwa;flâbwa;;;;;;;;;flâbwa;
2212;flancher;;;;;;flâSa;;;;;;flâS6ra;;;;;;flâSE;flâSe;;;;;;;;;flâS;;;;;;;flâS6rE;;flâS;;;flâS;flâS;;;;;;;;;;
2213;flanquer;;;;;;flâka;;flâk6rE;;;;flâk6ra;;;;;flâkE;flâkE;flâke;;;;;;;flâkô;flâke;flâk;flâkâ;;flâk6rE;;;;flâk6rE;;flâk;flâke;flâk;flâk;flâk;flâke;flâke;flâke;flâke;;;;;;
2214;flatter;;;;;flatEr;flata;;;;;flat6rô;;flatjô;flatE;;flatE;flatE;flatE;flate;;flatas;;;flatas;;;flate;flat;flatâ;;;;;;;flatô;flat;flate;flat;flat;flat;flate;flate;flate;flate;;flat;;;;flat
2215;flemmarder;;;;;;;;;;;;;;;;;;;flEmarde;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2216;fleurer;;;;;;;;;;;;;;;;;fl6rE;fl6rE;;;;;;;;;;;fl6râ;;;;;;;;;;;fl9r;fl9r;;;;;;;;;;
2217;fleureter;;;;;;;;;;;;;;;;fl6r6tE;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2218;fleurir;;;;;fl6rir;fl6ri;;;;;fl6rirô;;;;;;fl6risE;fl6risE;fl6rir;;;;;;;;;fl6ri;fl6risâ;;;;;;;;;;;fl6ris;fl6ri;fl6ri;fl6ri;fl6ri;fl6ri;;;;;;fl6ris
2219;flinguer;;;;;;;;;;;;flêg6ra;;;;;;flêgE;flêge;;;;;;flêga;;flêge;flêg;;;;;flêg6rE;;;;flêg;flêge;flêg;flêg;flêg;;flêge;flêge;flêge;;;;;;
2220;flipper;;;;;;;;;;;flip6rô;;;;;flipE;;flipE;flipe;;;;;;;;;flip;flipâ;;flip6rE;;;;flip6rE;;flip;;flip;flip;flip;;;;;;;;;;
2221;flirter;;;;;fl9rtEr;fl9rta;;;;;fl9rt6rô;;;fl9rtE;;fl9rtE;fl9rtE;fl9rtE;fl9rte;;;;;;;fl9rtô;fl9rte;fl9rt;fl9rtâ;;;;;;;fl9rtô;fl9rt;fl9rte;fl9rt;fl9rt;fl9rt;;;;;;;;;;
2222;floconner;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;flOkOn;flOkOn;;;;;;;;;;
2223;floculer;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;flOkyl;;;;;;;;;;;
2224;flotter;;;;;flOtEr;flOta;;;;;;flOt6ra;flOtjô;flOtE;flOtje;flOtE;flOtE;flOtE;flOte;;;;;;;;flOte;flOt;flOtâ;;;;;;flOt6rE;;flOt;flOte;flOt;flOt;flOt;flOte;flOte;flOte;flOte;;;;;;
2225;flouer;;;;;;;;;;;;;;;;;;;flue;;;;;;;;;flu;fluâ;;;;;;;;;;;;flu;;;flue;flue;;;;;;
2226;fluctuer;;;;;;;;;;;;;;;;;;flyktyE;flyktye;;;;;;;;;;;;;;;;flyktyrE;;;;;;flykty;;;;;;;;;;
2227;fluer;;;;;;;;;;;;;;;;;flyE;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2228;fluidifier;;;;;;;;;;;;;;;;;;;flHidifje;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2229;fluxer;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;flyks;;;;;;;;;;
2230;flâner;;flanE;;;;flana;;;;;;;flanjô;;;;flanE;flanE;flane;;;;;;;;;;flanâ;;;;;;;;flan;;;flan;flan;;;;;;;;;;
2231;fléchir;;;;;flESir;flESi;;;;;;;flESisjô;;;;flESisE;flESisE;flESir;;;;;;;;;flESi;flESisâ;;;;;;;;flESi;;flESi;flESis;flESi;flESi;flESi;flESi;flESi;;;;;;flESis
2232;flétrir;;;;;;flEtri;;;;;;;;;;;;flEtrisE;flEtrir;;;;;;;;;;;;;;;;;;;;;flEtris;flEtri;flEtri;flEtri;flEtri;flEtri;;;;;;
2233;flûter;;;;;;flyta;;;;;;;;;;;;;flyte;;;;;;;;;;;;;;;;;;;;;;;;flyte;;;;;;;;
2234;focaliser;;;;;;;;;;;;;;;;;;;fOkalize;;;;;;;fOkalizô;fOkalize;fOkaliz;;;;;;;;fOkalizô;fOkaliz;fOkalize;;;fOkaliz;;;fOkalize;fOkalize;;;;;;
2235;foirer;;;;;;;;;;;;;;;;;fwarE;fwarE;fware;;;;;;;;fware;fwar;;;;;;;;;fwar;fware;fwar;fwar;fwar;;;;;;;;;;
2236;foisonner;;;;;;;;;;;;;;;;;fwazOnE;;fwazOne;;;;;;;;;;fwazOnâ;;;;;;;;;;;fwazOn;fwazOn;;;;;;;;;;
2237;folichonner;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;fOliSOn;;;;;;;;;;
2238;folâtrer;;;;;;;;;;;;;;;;;fOlatrE;fOlatrE;fOlatre;;;;;;;;;fOlatr;;;;;;;;;;;;fOlatr;fOlatr;;;;;;;;;;
2239;fomenter;;;;;;;;;;;;;;;;;fOmâtE;fOmâtE;fOmâte;;;;;;;;;;;;;;;;;;fOmât;;;;fOmât;;fOmâte;;fOmâte;;;;;;
2240;foncer;;fôsE;;;fôsEr;fôsa;;fôs6rE;;;fôs6rô;fôs6ra;fôsjô;fôsE;;fôsE;fôsE;fôsE;fôse;;;;;;;fôsô;fôse;fôs;fôsâ;;fôs6rE;;;fôs6rE;fôs6rE;fôsô;fôs;fôse;fôs;fôs;fôs;;fôse;fôse;fôse;;;;fôs;;fôs
2241;fonctionnariser;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;fôksjOnarize;;;;;;;;
2242;fonctionner;;;;;;fôksjOna;;;;;fôksjOn6rô;fôksjOn6ra;;;;;fôksjOnE;fôksjOnE;fôksjOne;;;;;fôksjOnas;fôksjOna;;;fôksjOn;fôksjOnâ;;;;;;fôksjOn6rE;fôksjOnô;fôksjOn;fôksjOne;fôksjOn;fôksjOn;fôksjOn;;;;;;;;;;
2243;fonder;;;;;fôdEr;fôda;;;;;fôd6rô;fôd6ra;;fôdE;;fôdE;fôdE;fôdE;fôde;;;;;;;fôdô;fôde;fôd;fôdâ;;;;;;;;fôd;fôde;;fôd;fôd;fôde;fôde;fôde;fôde;;;;;fôd;
2244;fondre;;;;;fôdir;fôdi;;fôdrE;;;;fôdra;;;;;;;fôdr;;;;;;fôdi;;;fô;;;;;;fôdrE;fôdrE;;fô;;fô;;fô;fôdy;fôdy;fôdy;fôdy;;;;;;
2245;forcer;;fOrsE;;;fOrsEr;fOrsa;;fOrs6rE;fOrs6re;;;fOrs6ra;fOrsjô;fOrsE;fOrsje;fOrsE;fOrsE;fOrsE;fOrse;;;;;;fOrsa;fOrsô;fOrse;fOrs;fOrsâ;;fOrs6rE;;;;fOrs6rE;fOrsô;fOrs;fOrse;fOrs;fOrs;fOrs;fOrse;fOrse;fOrse;fOrse;;;;fOrs;;
2246;forcir;;;;;;;;;;;;;;;;;;fOrsisE;fOrsir;;;;;;;;;;;;;;;;;;;;;;fOrsi;;;;;;;;;;
2247;forer;;;;;;;;;;;;;;;;;;fOrE;fOre;;;;;;;;;fOr;fOrâ;;;;;;;;fOr;;;fOr;fOr;;fOre;fOre;fOre;;;;;;
2248;forger;;;;;fOrZEr;;;fOrZ6rE;;;;fOrZ6ra;;;;;fOrZE;fOrZE;fOrZe;;;;;;;;;fOrZ;fOrZâ;;;;;;;fOrZô;fOrZ;;fOrZ;fOrZ;fOrZ;fOrZe;fOrZe;fOrZe;fOrZe;;;;;;
2249;forlonger;;;;;;;;;;;;;;;;;;;fOrlôZe;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2250;formaliser;;;;;;fOrmaliza;;;;;;;;;;;;fOrmalizE;fOrmalize;;;;;;fOrmaliza;;fOrmalize;fOrmaliz;;;;;;;;;fOrmaliz;fOrmalize;;;fOrmaliz;;fOrmalize;fOrmalize;;;;;;;
2251;former;;fOrmE;;;fOrmEr;fOrma;fOrm6rô;fOrm6rE;fOrm6re;;fOrm6rô;fOrm6ra;fOrmjô;fOrmE;fOrmje;;fOrmE;fOrmE;fOrme;;;;;;;fOrmô;fOrme;fOrm;fOrmâ;;fOrm6rE;fOrm6rje;fOrm6rE;fOrm6rE;fOrm6rE;fOrmô;fOrm;fOrme;fOrm;fOrm;fOrm;fOrme;fOrme;fOrme;fOrme;;;;;fOrm;
2252;formuler;;fOrmylE;;;;fOrmyla;;;;;;fOrmyl6ra;;fOrmylE;;;fOrmylE;fOrmylE;fOrmyle;;;;;;fOrmyla;;fOrmyle;fOrmyl;fOrmylâ;;;;;;;fOrmylô;fOrmyl;fOrmyle;fOrmyl;fOrmyl;fOrmyl;fOrmyle;fOrmyle;;fOrmyle;;;;;;
2253;forniquer;;;;;;;;;;;;;;;;;fOrnikE;fOrnikE;fOrnike;;;;;;;;;fOrnik;fOrnikâ;;;;;;;;fOrnik;;;fOrnik;fOrnik;;;;;;;;;;
2254;fortifier;;;;;;fOrtifja;;;;;;fOrtifira;;;;;;fOrtifjE;fOrtifje;;;;;;;fOrtifjô;;fOrtifi;fOrtifjâ;;;;;;;;fOrtifi;;;fOrtifi;fOrtifi;fOrtifje;fOrtifje;fOrtifje;fOrtifje;;;;;;
2255;fossiliser;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;fOsilize;fOsilize;;;;;;
2256;fouailler;;;;;;;;;;;;;;;;;fwajE;;fwaje;;;;;;;;;;fwajâ;;;;;;;;;;;;fwaj;;;;fwaje;;;;;;
2257;foudroyer;;;;;fudrwajEr;fudrwaja;;;;;;fudrwara;;;;;fudrwajE;fudrwajE;fudrwaje;;;;;;;;;;fudrwajâ;;;;;;fudrwarE;;fudrwa;;;fudrwa;fudrwa;fudrwaje;fudrwaje;fudrwaje;fudrwaje;;;;;;
2258;fouetter;;;;;;fwEta;;fwEt6rE;;;;fwEt6ra;;fwEtE;;;fwEtE;fwEtE;fwEte;;;;;;;fwEtô;fwEte;fwEt;fwEtâ;;;;;;;fwEtô;fwEt;fwEte;fwEt;fwEt;fwEt;fwEte;fwEte;fwEte;fwEte;;;;;;
2259;fouiller;;fujE;;;fujEr;fuja;fuj6rô;fuj6rE;;;;fuj6ra;;fujE;;fujE;fujE;fujE;fuje;;;;;;;fujô;fuje;fuj;fujâ;;;;;;fuj6rE;fujô;fuj;fuje;fuj;fuj;fuj;fuje;fuje;fuje;fuje;;;;;;fuj
2260;fouiner;;;;;;;;;;;;;;fwinE;;fwinE;fwinE;fwinE;fwine;;;;;;;;fwine;fwin;fwinâ;;;;;;;;fwin;fwine;;fwin;fwin;;;;;;;;;;
2261;fouir;;;;;;;;;;;;;;;;;;;fuir;;;;;;;;;;;;;;;;;;;;;fuis;fui;fui;fui;;fui;;;;;;
2262;fouler;;;;;;fula;;;;;;;fuljô;fulE;;;fulE;fulE;fule;;;;;;;;;ful;fulâ;;;;;ful6rE;;fulô;ful;;;ful;ful;fule;fule;fule;fule;;;;;;
2263;fourbir;;;;;;;;;;;;;;furbisE;;;furbisE;furbisE;furbir;;;;;;;;;;furbisâ;;;;;;;;;;;;furbi;;furbi;;furbi;;;;;;
2264;fourcher;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;furS;;;;furSe;;;;;;
2265;fourgonner;;;;;;;;;;;;;;;;;;furgOnE;furgOne;;;;;;;;;;;;;;;;;;;;;;furgOn;;;;;;;;;;
2266;fourguer;;;;;;;;;;;;;;;;;;furgE;furge;;;;;;;;;furg;furgâ;;furg6rE;;;furg6rE;;;furg;;furg;furg;furg;;furge;furge;furge;;;;;;
2267;fourmiller;;;;;;;;;;;;;;;;;;furmijE;furmije;;;;;;;;;;furmijâ;;;;;;;;furmij;;;furmij;furmij;;;;;;;;;;
2268;fournir;;;;;furnir;furni;furnirô;furnirE;furnire;;furnirô;furnira;furnisjô;furnisE;;furnisE;furnisE;furnisE;furnir;;;;;;;furnisô;furnise;furni;furnisâ;;;;;furnirE;furnirE;furnisô;furni;furnise;furni;furnis;furni;furni;furni;furni;furni;;;;;;furnis
2269;fourrager;;;;;;furaZa;;;;;;;;;;furaZE;furaZE;furaZE;furaZe;;;;;;;;;;furaZâ;;;;;;furaZ6rE;;furaZ;;;;furaZ;;;;furaZe;;;;;;
2270;fourrer;;furE;;;furEr;fura;;fur6rE;;;;;furjô;furE;furje;furE;furE;furE;fure;;;;;;fura;furô;fure;fur;furâ;;;;;;;;fur;fure;;fur;fur;fure;fure;fure;fure;;;;;;
2271;fourvoyer;;;;;;;;;;;;;;;;;furvwajE;;furvwaje;;;;;;;;;furvwa;furvwajâ;;;;;;;;;;;;furvwa;furvwaje;furvwaje;furvwaje;furvwaje;;;;;;
2272;foutre;;;;;;;;futrE;futre;futra;futrô;futra;;futE;futje;futE;futE;futE;futr;;;;;;;futô;fute;;futâ;;futrE;;futrE;futrE;futrE;futô;fu;fute;fu;fut;fu;futy;futy;futy;futy;;fut;;fut;;fut
2273;fracasser;;;;;;frakasa;;;;;;;;;;;frakasE;frakasE;frakase;;;;;;;;frakase;frakas;frakasâ;;;;;;frakas6rE;;frakas;;;frakas;frakas;frakase;frakase;frakase;frakase;;;;;;
2274;fractionner;;;;;;;;;;;;;;;;;;;fraksjOne;;;;;;;;;;fraksjOnâ;;;;;;;;;;;;fraksjOn;;;;fraksjOne;;;;;;
2275;fracturer;;;;;;fraktyra;;;;;;;;;;;;;fraktyre;;;;;;;;;;fraktyrâ;;;;;;;;fraktyr;;;fraktyr;;fraktyre;fraktyre;;fraktyre;;;;;;
2276;fragiliser;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;fraZiliz;;;;fraZilize;;;;;;
2277;fragmenter;;;;;;;;;;;;;;;;;;fragmâtE;;;;;;;;;;fragmât;;;;;;;;;fragmât;;;;fragmât;fragmâte;fragmâte;;fragmâte;;;;;;
2278;fraiser;;;;;;;;;;;;;;;;;;;frEze;;;;;;;;;;;;;;;;;;;;;;frEz;frEze;;;;;;;;;
2279;franchir;frâSim;;;;frâSir;frâSi;frâSirô;frâSirE;frâSire;frâSira;;frâSira;frâSisjô;frâSisE;;;frâSisE;frâSisE;frâSir;;;;;;frâSi;frâSisô;frâSise;frâSi;frâSisâ;frâSirjô;frâSirE;;;;frâSirE;frâSisô;frâSi;frâSise;frâSi;frâSis;frâSi;frâSi;frâSi;frâSi;frâSi;;frâSis;;;;frâSis
2280;franchiser;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;frâSize;;frâSize;;;;;;
2281;franger;;;;;;;;;;;;;;;;;frâZE;frâZE;;;;;;;;;;;;;;;;;;;;;;frâZ;frâZ;frâZe;frâZe;frâZe;frâZe;;;;;;
2282;frapper;;frapE;;;frapEr;frapa;frap6rô;frap6rE;frap6re;frap6ra;frap6rô;frap6ra;frapjô;frapE;frapje;frapE;frapE;frapE;frape;;;;;;;frapô;frape;frap;frapâ;;frap6rE;;frap6rE;frap6rE;frap6rE;frapô;frap;frape;frap;frap;frap;frape;frape;frape;frape;;frap;;frap;;
2283;fraterniser;;;;;fratErnizEr;fratErniza;;;;;;;;;;;fratErnizE;;fratErnize;;;;;;;;;fratErniz;;;;;;;;;;;;fratErniz;fratErniz;;;;;;;;;;
2284;frauder;;;;;;frOda;;;;;;;;;;frOdE;;;frOde;;;;;;;;;;;;;;;;;;;;;;;;;;frOde;;;;;;
2285;frayer;;frEjE;;;;frEja;;;;;;;;;;;frEjE;frEjE;frEje;;;;;;;;frEje;frEj;frEjâ;;;;;;;frEjô;frE,frEj;frEje;;frEj;frE,frEj;;frEje;;frEje;;;;;;
2286;fraîchir;;;;;;frESi;;;;;;;;;;;;frESisE;frESir;;;;;;;;;;frESisâ;;;;;;;;;;;frESis;frESi;;;;;;;;;;
2287;fredonner;fr6dOnam;;;;;fr6dOna;;;;;;;;fr6dOnE;;fr6dOnE;fr6dOnE;fr6dOnE;fr6dOne;;;;;;;;fr6dOne;fr6dOn;fr6dOnâ;;;;;;fr6dOn6rE;fr6dOnô;fr6dOn;fr6dOne;;;fr6dOn;fr6dOne;fr6dOne;;fr6dOne;;;;;;
2288;freiner;;frEnE;;;frEnEr;frEna;;;;;;frEn6ra;;frEnE;;;frEnE;frEnE;frEne;;;;;;;frEnô;frEne;frEn;frEnâ;;;;;;;;frEn;frEne;frEn;frEn;frEn;;frEne;;frEne;;;;;;
2289;fricasser;;;;;;;;frikas6rE;;;;;;;;;;;;;;;;;;;;;;;;;;;;;frikas;;;;frikas;;;;frikase;;;;;;
2290;fricoter;;;;;;;;;;;;;;frikOtE;;frikOtE;frikOtE;frikOtE;frikOte;;;;;;;;;frikOt;frikOtâ;;;;;;;;frikOt;frikOte;frikOt;frikOt;frikOt;;;;frikOte;;;;;;
2291;frictionner;;;;;;friksjOna;;friksjOn6rE;;;;;;;;;;friksjOnE;friksjOne;;;;;;;;friksjOne;friksjOn;friksjOnâ;;;;;;friksjOn6rE;;friksjOn;friksjOne;;friksjOn;friksjOn;;;;friksjOne;;;;;;
2292;frigorifier;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;frigOrifje;;;;;;
2293;fringuer;;;;;;;;;;;;;;;;;;frêgE;frêge;;;;;;;;;;;;;;;;;;;;frêg;frêg;frêg;frêge;frêge;frêge;frêge;;;;frêg;;
2294;friper;;;;;;fripa;;;;;;;;;;;fripE;;fripe;;;;;;;;;;fripâ;;;;;;;;;;;frip;frip;fripe;fripe;;fripe;;;;;;
2295;frire;;;;;;;;;;;;;;;;;;;frir;;;;;;;;;fri;;;;;;;;;fri;;fri;;fri;;;fri;fri;;;;;;
2296;friser;frizam;;;;;friza;;friz6rE;;;;;;frizE;;frizE;frizE;frizE;frize;;;;;;;;;friz;frizâ;;;;;;;frizô;friz;;friz;friz;friz;frize;frize;frize;frize;;;;;;
2297;frisotter;;;;;;;;;;;;;;;;;frizOtE;;;;;;;;;;;;;;;;;;;;;;;;;frizOte;frizOte;frizOte;;;;;;;
2298;frissonner;;frisOnE;;;frisOnEr;frisOna;;;;;;;;frisOnE;;;frisOnE;frisOnE;frisOne;;;;;;;;;frisOn;frisOnâ;;;;;;;;frisOn;frisOne;frisOn;frisOn;frisOn;;;;;;;;;;
2299;froidir;;;;;;;;;;;;;;;;;;frwadisE;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2300;froisser;;;;;;frwasa;;;;;;;;frwasE;;;frwasE;frwasE;frwase;;;;;;;;;frwas;frwasâ;;;;;;;;frwas;frwase;frwas;frwas;frwas;frwase;frwase;frwase;frwase;;;;;;
2301;froncer;;frôsE;;;frôsEr;frôsa;;;;;;;;;;;frôsE;frôsE;frôse;;;;;;;;frôse;frôs;frôsâ;;;;;;frôs6rE;;frôs;;;;frôs;;frôse;frôse;frôse;;;;;;
2302;fronder;;;;;;;;;;;;;;;;;frôdE;;;;;;;;;;;;;;;;;;;;;;;frôd;frôd;;;;frôde;;;;;;
2303;frotter;;frOtE;;;frOtEr;frOta;frOt6rô;frOt6rE;;;;frOt6ra;frOtjô;frOtE;;frOtE;frOtE;frOtE;frOte;;;;;;;;frOte;frOt;frOtâ;;frOt6rE;;;;frOt6rE;;frOt;frOte;frOt;frOt;frOt;frOte;frOte;frOte;frOte;;frOt;;;;
2304;froufrouter;;;;;;;;;;;;;;;;;;frufrutE;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2305;fructifier;;;;;;;;;;;;;;;;;;;fryktifje;;;;;;;;;;fryktifjâ;;;;;;;;;;;;;;;;;;;;;;
2306;frusquer;;;;;;;;;;;;;;;;;;;fryske;;;;;;;;;;;;;;;;;;;;;;;;fryske;;;;;;;;
2307;frustrer;;;;;;;;;;;;;;;;;;frystrE;frystre;;;;;;frystra;;;;frystrâ;;;;;;;;;;;;frystr;;frystre;frystre;frystre;;;;;;
2308;frémir;;;;;frEmir;frEmi;;;;;;;;frEmisE;;;frEmisE;frEmisE;frEmir;;;;;;;;;;frEmisâ;;;;;;frEmirE;;frEmi;;frEmi;frEmis;frEmi;;;;;;;;;;frEmis
2309;fréquenter;;;;;frEkâtEr;frEkâta;;;;;;;frEkâtjô;frEkâtE;frEkâtje;frEkâtE;frEkâtE;frEkâtE;frEkâte;;;;;;;;frEkâte;frEkât;frEkâtâ;;frEkât6rE;;frEkât6rE;;frEkât6rE;frEkâtô;frEkât;frEkâte;frEkât;frEkât;frEkât;frEkâte;frEkâte;frEkâte;frEkâte;;;;;;frEkât
2310;fréter;;;;;frEtEr;frEta;;;;;;;;;;;;frEtE;;;;;;;;;;;frEtâ;;;;;;;;;;;;;;frEte;;frEte;;;;;;
2311;frétiller;;;;;;frEtija;;;;;;;;;;;frEtijE;frEtijE;frEtije;;;;;;;;;frEtij;frEtijâ;;;;;;;;frEtij;;;frEtij;frEtij;;;;;;;;;;
2312;frôler;;frOlE;;;frOlEr;frOla;;;;frOl6ra;;;frOljô;frOlE;;;frOlE;frOlE;frOle;;;;;;;;frOle;frol;frOlâ;;frOl6rE;;;;frOl6rE;frOlô;frol;frOle;frol;frol;frol;;frOle;frOle;frOle;;;;;;
2313;fuguer;;;;;;;;;;;;;;;;;fygE;fygE;fyge;;;;;;;;;fyg;;;;;;;;;fyg;;fyg;fyg;fyg;;;;;;;;;;
2314;fuir;;;;;fHir;fHi;fHirô;fHirE;;fHira;fHirô;fHira;fHijô;fHijE;fHije;fHijE;fHijE;fHijE;fHir;;fHis;;;;;fHijô;fHije;fHi;fHijâ;fHirjô;fHirE;;fHirE;fHirE;fHirE;fHijô;fHi;fHije;fHi;fHi;fHi;;fHi;fHi;fHi;;fHi;fHije;fHi;;fHi
2315;fulgurer;;;;;fylgyrEr;;;;;;;;;;;;fylgyrE;;fylgyre;;;;;;;;;;fylgyrâ;;;;;;;;;;;;;;;;;;;;;;
2316;fulminer;;;;;;fylmina;;;;;;;;;;;;fylminE;fylmine;;;;;;;;;;fylminâ;;;;;;;;fylmin;;;fylmin;fylmin;;;;;;;;;;
2317;fumer;fymam;fymE;;;fymEr;fyma;fym6rô;fym6rE;fym6re;fym6ra;;;fymjô;fymE;fymje;fymE;fymE;fymE;fyme;;;;;;fyma;fymô;fyme;fym;fymâ;;fym6rE;;fym6rE;;fym6rE;fymô;fym;fyme;fym;fym;fym;fyme;fyme;fyme;fyme;;;;;;
2318;fumiger;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;fymiZe;;;;;;
2319;fureter;;fyr6tE;;;;fyr6ta;;;;;;;;;;;fyr6tE;fyr6tE;fyr6te;;;;;;;;;fyrEt;fyr6tâ;;;;;;;;fyrEt;;;;fyrEt;;;;;;;;;;
2320;fuseler;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;fyz6le;;;;;;;;;
2321;fuser;;;;;fyzEr;fyza;;;;;;;;;;;fyzE;fyzE;fyze;;;;;;;;;;fyzâ;;;;;;;;fyz;;;fyz;fyz;;;;;;;;;;
2322;fusiller;;;;;;fyzija;;;;;fyzij6rô;fyzij6ra;;;;;fyzijE;fyzijE;fyzije;;;;;;;;fyzije;fyzij;fyzijâ;;;;;;fyzij6rE;fyzijô;fyzij;fyzije;;fyzij;fyzij;fyzije;fyzije;fyzije;fyzije;;;;;;
2323;fusionner;;;;;;;;;;;;;;;;;fyzjOnE;;fyzjOne;;;;;;;fyzjOnô;;fyzjOn;fyzjOnâ;;;;;;;;fyzjOn;;;fyzjOn;;;;;;;;;;;
2324;fustiger;;;;;;fystiZa;;;;;;;;;;;fystiZE;;fystiZe;;;;;;;;fystiZe;fystiZ;fystiZâ;;;;;;;;;;;;fystiZ;;fystiZe;fystiZe;fystiZe;;;;;;
2325;fâcher;;faSE;;;faSEr;faSa;;faS6rE;;faS6ra;;faS6ra;faSjô;faSE;faSje;;faSE;faSE;faSe;;;;;;;faSô;faSe;faS;;;;;;;faS6rE;;faS;faSe;faS;faS;faS;faSe;faSe;faSe;faSe;;;;;;
2326;féconder;;;;;;;;;;;;;;fEkôdE;;;;;fEkôde;;;;;;;;fEkôde;fEkôd;fEkôdâ;;;;;;;;fEkôd;;fEkôd;fEkôd;fEkôd;;fEkôde;fEkôde;fEkôde;;;;;;
2327;fédérer;;;;;;;;;;;;;;;;;;;fEdEre;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2328;féliciter;fElisitam;fElisitE;;;fElisitEr;fElisita;;fElisit6rE;;;;;fElisitjô;fElisitE;;;fElisitE;fElisitE;fElisite;;;;;;;fElisitô;fElisite;fElisit;fElisitâ;;;;;;fElisit6rE;fElisitô;fElisit;fElisite;;fElisit;fElisit;;fElisite;fElisite;fElisite;;;;;;
2329;féminiser;;;;;;;;;;;;;;;;;;;fEminize;;;;;;;;;;;;;;;;;;;;;;;;;;fEminize;;;;;;
