;lexeme;ai1P;ai1S;ai2P;ai2S;ai3P;ai3S;fi1P;fi1S;fi2P;fi2S;fi3P;fi3S;ii1P;ii1S;ii2P;ii2S;ii3P;ii3S;inf;is1P;is1S;is2P;is2S;is3P;is3S;pI1P;pI2P;pI2S;pP;pc1P;pc1S;pc2P;pc2S;pc3P;pc3S;pi1P;pi1S;pi2P;pi2S;pi3P;pi3S;ppFP;ppFS;ppMP;ppMS;ps1P;ps1S;ps2P;ps2S;ps3P;ps3S
3332;solutionner;;;;;;;;;;;;;;;;;;sòlysjònè;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3333;sombrer;;sôbrè;;;;sôbra;;;;;;sôbr6ra;;;;;;sôbrè;sôbre;;;;;;;;;sôbr;sôbrâ;;;;;;;sôbrô;sôbr;sôbre;;sôbr;sôbr;;;;;;;;;;
3334;sommeiller;;;;;;;;;;;;;;;;;sòmèjè;sòmèjè;sòmèje;;;;;;;;;sòmEj;;;;;;;;;sòmEj;;;;sòmEj;;;;;;;;;;
3335;sommer;;sòmè;;;;;;;;;;;;;;;;sòmè;sòme;;;;;;;;;sOm;;;;;;;;;sOm;;;;sOm;;sòme;sòme;;;;;;;
3336;somnoler;;;;;;;;;;;;;;;;;sòmnòlè;sòmnòlè;sòmnòle;;;;;;;;;;sòmnòlâ;;;;;;;;sòmnOl;;;;sòmnOl;;;;;;;;;;
3337;sonder;;;;;;;;;;;;;;;;;sôdè;sôdè;;;;;;;;;;;sôdâ;;;;;;;;sôd;sôde;;;;;;;;;;;;;
3338;songer;;sôZè;;;;sôZa;;sôZ6rè;;;;sôZ6ra;;sôZè;;sôZè;;sôZè;sôZe;;;;;;sôZa;;sôZe;sôZ;sôZâ;;;;sôZ6rè;;;sôZô;sôZ;sôZe;;sôZ;sôZ;;;;;;;;sôZ;;sôZ
3339;sonner;;;;;;sòna;;;;;;sòn6ra;;sònè;;sònè;sònè;sònè;sòne;;;;;;sòna;;sòne;sòn;sònâ;;;;;;sòn6rè;sònô;sòn;;;sòn;sòn;;sòne;;sòne;;;;;sòn;
3340;sortir;sOrtim;sOrti;;sOrti;sOrtir;sOrti;sOrtirô;sOrtirè;sOrtire;sOrtira;sOrtirô;sOrtira;sOrtjô;sOrtè;sOrtje;sOrtè;sOrtè;sOrtè;sOrtir;;;;;;sOrti;sOrtô;sOrte;sOr;sOrtâ;sOrtirjô;sOrtirè;;sOrtirè;sOrtirè;sOrtirè;sOrtô;sOr;sOrte;sOr;sOrt;sOr;sOrti;sOrti;sOrti;sOrti;;sOrt;;sOrt;;sOrt
3341;soucier;;;;;;;;susirè;;;;;;;;susjè;susjè;susjè;susje;;;;;;;;susje;susi;;;;;;;;;susi;susje;susi;susi;susi;;susje;susje;susje;;;;;;
3342;souder;;;;;;;;;;;;;;;;;;;sude;;;;;;;;;;sudâ;;;;;;sud6rè;;sud;;;sud;;sude;;sude;sude;;;;;;
3343;soudoyer;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;sudwaje;;;;;;
3344;souffler;;suflè;;;;sufla;;;;;;;;;;;suflè;suflè;sufle;;;;;;;suflô;sufle;sufl;suflâ;;;;;;sufl6rè;suflô;sufl;sufle;sufl;sufl;sufl;;sufle;sufle;sufle;;;;;;
3345;souffrir;;;;sufri;;sufri;;sufrirè;;sufrira;;;sufriô;sufrè;sufrie;sufrè;sufrè;sufrè;sufrir;;;;;sufris;;sufrô;sufre;sufr;sufrâ;;sufrirè;;;;sufrirè;sufrô;sufr;sufre;sufr;sufr;sufr;;;;sufEr;;;;;;sufr
3346;souhaiter;;suètè;;;;suèta;;suèt6rè;suèt6re;;suèt6rô;;suètjô;suètè;suètje;suètè;suètè;suètè;suète;;;;;;;suètô;suète;suEt;suètâ;;suèt6rè;;suèt6rè;suèt6rè;suèt6rè;suètô;suEt;suète;suEt;suEt;suEt;;suète;;suète;;suEt;suètje;;;
3347;souiller;;;;;;;;;;;;;;;;;;sujè;suje;;;;;;;;;suj;sujâ;;;;;;;;suj;;;;suj;suje;suje;suje;suje;;;;;;
3348;soulager;;;;;;sulaZa;;;sulaZ6re;;;;;;;;;sulaZè;sulaZe;;;;;;;;;sulaZ;;;;;;;sulaZ6rè;;sulaZ;;sulaZ;sulaZ;sulaZ;;sulaZe;;sulaZe;;;;;;sulaZ
3349;soulever;;sul6vè;;;sul6vEr;sul6va;;sulèv6rè;;;;;;sul6vè;;sul6vè;sul6vè;sul6vè;sul6ve;;;;;;;sul6vô;sul6ve;sulEv;sul6vâ;;;;;sulèv6rè;sulèv6rè;sul6vô;sulEv;;;;sulEv;sul6ve;sul6ve;sul6ve;sul6ve;;;;;;
3350;souligner;;;;;;suliJa;;;;;;;;suliJè;;;suliJè;suliJè;suliJe;;;;;;;;;;suliJâ;;;;;;;;suliJ;;;;suliJ;;;suliJe;suliJe;;;;;;
3351;soumettre;;sumi;;;sumir;sumi;;;;;;sumètra;;sumètè;;;sumètè;;sumEtr;;;;;;;;sumète;sumè;sumètâ;;sumètrè;;;;;;sumè;;;sumEt;;;sumiz;;;;;;;;
3352;souper;;;;;;;;;;;;sup6ra;;supè;;;supè;;supe;;;;;;;;;sup;;;;;;;;;;;;;sup;;;;;;;;;;
3353;soupeser;;;;;;;;;;;;;;;;;;sup6zè;sup6ze;;;;;;;;;supEz;sup6zâ;;;;;;;;supEz;;;;supEz;;;;;;;;;;
3354;soupirer;;supirè;;;;supira;;;;;;;;supirè;;;supirè;supirè;supire;;;;;;supira;;;supir;supirâ;;;;;;;;supir;supire;;supir;supir;;;;supire;;;;;;
3355;soupçonner;;;;;;supsòna;;;;;;supsòn6ra;;supsònè;supsònje;supsònè;supsònè;supsònè;supsòne;;;;;;;;supsòne;supsòn;;;;;supsòn6rè;;supsòn6rè;supsònô;supsòn;supsòne;;supsòn;supsòn;;supsòne;supsòne;supsòne;;;;;;
3356;souquer;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;suk;;;;;;;;;;
3357;sourciller;;;;;;;;;;;;;;;;;;;sursije;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3358;sourdre;;;;;;;;;;;;;;;;;;;surdr;;;;;;;;;;;;;;;;;;;;;;sur;;;;;;;;;;
3359;sourire;;;;;surir;suri;;;;;;surira;;surjè;;surjè;surjè;surjè;surir;;;;;;suri;;surje;suri;surjâ;;surirè;;;;surirè;surjô;suri;surje;suri;suri;suri;;;;;;suri;;;;suri
3360;sous-entendre;;;;;;;;;;;;;;;;;;;;;;;;;;;;;suzâtâdâ;;;;;;;;suzâtâ;suzâtâde;;;suzâtâ;;;;;;;;;;
3361;sous-estimer;;;;;;;;;;;;;;;;;;;suzEstime;;;;;;;;suzEstime;;;;;;;;;;suzEstim;suzEstime;;suzEstim;suzEstim;;;;suzEstime;;;;;;
3362;sous-payer;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;supèje;;;;;;
3363;sous-tendre;;;;;;;;;;;;;;;;;;sutâdè;;;;;;;;;;;;;;;;;;;;;;sutâd;;;;;;;;;;;
3364;sous-titrer;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;sutitre;;;;;;
3365;souscrire;;;;;;;;;;;;;;suskrivè;;;;;suskrir;;;;;;;;;;;;;;;;;;;;suskri;;suskri;suskrit;;;suskri;;;;;;
3366;soustraire;;;;;;;;;;;;;;;;;;;sustrEr;;;;;;;;;;;;;;;;;;;;;;sustrè;;;;;;;;;;
3367;soutacher;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;sutaSe;;;;;;;
3368;soutenir;;;;;sutêr;;;sutjêdrè;;;sutjêdrô;;;sut6nè;;;sut6nè;sut6nè;sut6nir;;;;;;sutê;;sut6ne;sutjê;sut6nâ;;;;;;sutjêdrè;sut6nô;sutjê;sut6ne;sutjê;sutjEn;sutjê;;sut6ny;sut6ny;sut6ny;;;;;;sutjEn
3369;soutirer;;;;;;;;;;;;;;;;;;;sutire;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3370;souvenir;;suvê;;;;suvê;suvjêdrô;suvjêdrè;suvjêdre;suvjêdra;;suvjêdra;;suv6nè;suv6nje;suv6nè;suv6nè;suv6nè;suv6nir;;;;;;suvê;suv6nô;suv6ne;suvjê;suv6nâ;;suvjêdrè;;suvjêdrè;;;;suvjê;suv6ne;suvjê;suvjEn;suvjê;;suv6ny;;suv6ny;;suvjEn;suv6nje;suvjEn;;suvjEn
3371;soûler;;;;;;;;;;;;;;;;;;sulè;sule;;;;;;;;;sul;;;;;;;;;sul;;;;sul;;sule;sule;;;;;;;
3372;spiritualiser;;;;;;;;;;;;;;;;;;;spirityalize;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3373;sponsoriser;;;;;;;;;;;;spônsòriz6ra;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3374;sprinter;;;;;;;;;;;;;;;;;;;sprinte;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3375;spécialiser;;;;;;;;;;;;;;;;;;;;;;;;;;;;spèsjaliz;;;;;;;;;spèsjaliz;;;;spèsjaliz;spèsjalize;spèsjalize;;spèsjalize;;;;;;
3376;spécifier;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;spèsifje;;;;;;
3377;spéculer;;;;;;;;;;;;;;;;;;spèkylè;spèkyle;;;;;;;;;spèkyl;;;;;;;;;spèkyl;;;;spèkyl;;;;;;;;;;
3378;stabiliser;;;;;;;;;;;;;;;;;;;stabilize;;;;;;;;;;stabilizâ;;;;;;;;;;;;;;;;stabilize;;;;;;
3379;stagner;;;;;;;;;;;;;;;;;;stagnè;stagne;;;;;;;;;stagn;stagnâ;;;;;;;;stagn;;;stagn;stagn;;;;;;;;;;
3380;stationner;;;;;;stasjòna;;;;;;;stasjònjô;;;;stasjònè;stasjònè;;;;;;;;;;stasjòn;stasjònâ;;;;;;;;;;;;;stasjòne;stasjòne;;stasjòne;;;;;;
3381;statuer;;;;;;;;;;;;;;;;;;;statye;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3382;stigmatiser;;;;;;;;;;;;;;;;;;stigmatizè;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3383;stimuler;;;;;;;;;;;;;;;;;;;stimyle;;;;;;;;;stimyl;;;;;;;;;stimyl;;;stimyl;stimyl;;;stimyle;stimyle;;;;;;
3384;stipuler;;;;;;;;;;;;;;;;;;;;;;;;;;;;stipyl;stipylâ;;;;;;;;;;;;stipyl;;;;;;;;;;
3385;stocker;;;;;;;;;;;;;;;;;;stòkè;stòke;;;;;;;;;;;;;;;;;;;;;stOk;;;;;stòke;;;;;;
3386;stopper;;;;;stòpEr;stòpa;;;;;;;;;;;;;stòpe;;;;;;;;stòpe;stOp;stòpâ;;;;;;;;stOp;stòpe;;;stOp;stòpe;stòpe;;stòpe;;;;;;
3387;stresser;;;;;;;;;;;;;;;;;;;;;;;;;;;;strEs;;;;;;;;;;;;;strEs;;strèse;;strèse;;;;;;
3388;strier;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;strie;;strie;strie;;;;;;
3389;structurer;;;;;;stryktyra;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3390;stupéfier;;;;;;stypèfja;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;stypèfi;;;;stypèfje;;;;;;
3391;styliser;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;stiliz;;;;;;stilize;;stilize;;;;;;
3392;stériliser;;;;;;;;;;;;;;;;;;;stèrilize;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3393;stéréotyper;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;stèrèòtipe;;stèrèòtipe;;;;;;
3394;subdiviser;;;;;;;;;;;;;;;;;sybdivizè;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3395;subir;;;;;;;;;;;;sybira;;sybisè;;;sybisè;sybisè;sybir;;;;;;;;sybise;sybi;;;;;;;;;sybi;;sybi;sybis;sybi;sybi;sybi;sybi;sybi;;;;;;sybis
3396;subjuguer;;;;;;sybZyga;;;;;;;;;;;;;sybZyge;;;;;;;;;sybZyg;;;;;;;;;;;;;;;sybZyge;sybZyge;sybZyge;;;;;;
3397;sublimer;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;syblim;;;;;;;;;;syblim
3398;submerger;;;;;;sybmErZa;;;;;;;;;;;;sybmErZè;;;;;;;;;;;;;;;;;;;sybmErZ;;;sybmErZ;sybmErZ;sybmErZe;;;sybmErZe;;;;;;
3399;subodorer;;;;;;;;;;;;;;;;;;sybòdòrè;;;;;;;;;;;;;;;;;;;sybòdOr;;;;sybòdOr;;;;sybòdòre;;;;;;
3400;subordonner;;;;;;;;;;;;;;;;;;;sybOrdòne;;;;;;;;;;;;;;;;;;;;;;;;sybOrdòne;;;;;;;;
3401;subsister;;;;;;;;;;;;;;;;;sybzistè;sybzistè;sybziste;;;;;;sybzista;;;sybzist;;;;;;;;;sybzist;;;sybzist;sybzist;;;;;;;;;;
3402;substituer;;;;;;sybstitya;;;;;;;;;;;sybstityè;sybstityè;sybstitye;;;;;;;;;;sybstityâ;;;;;;;;;;;;sybstity;;;;;;;;;;
3403;subtiliser;;;;;;sybtiliza;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3404;subvenir;;;;;;;;;;;;;;;;;;;sybv6nir;;;;;;;;;;;;;;;;;;;sybv6ne;;;;;;;;;;;;;
3405;succomber;;;;;;sykôba;;sykôb6rè;;;;sykôb6ra;;;;;;;sykôbe;;;;;;;;;sykôb;;;;;;;;;sykôb;;;;sykôb;;;;;;;;;;
3406;succéder;;;;;syksèdEr;syksèda;;;;;;;;;;;syksèdè;syksèdè;syksède;;;;;syksèdas;;;;;syksèdâ;;;;;;syksèd6rè;;syksEd;;;;syksEd;;;;;;;;;;
3407;sucer;;;;;;;;;;;;;;;;;;sysè;syse;;;;;;;;syse;sys;;;;;sys6rè;;;;sys;syse;;;sys;;;;syse;;sys;;sys;;
3408;sucrer;;;;;;;;;;;;;;;;;;;sykre;;;;;;;;;;sykrâ;;;;;;;;;;;;sykr;;sykre;;sykre;;;;;;
3409;suer;;;;;;;;;;;;;;;;;;;sye;;;;;;;;;;;;;;;;;;sy;;;sy;sy;;;;sye;;;;;;sy
3410;suffire;;;;;;syfi;;;;;syfirô;syfira;syfizjô;;;;syfizè;syfizè;syfir;;;;;;;;;;syfizâ;;;;;syfirè;syfirè;;;;syfi;syfiz;syfi;;;;;;;;;;
3411;suffoquer;;;;;;syfòka;;;;;;;;syfòkè;;;syfòkè;syfòkè;syfòke;;;;;;;syfòkô;;;syfòkâ;;;;;;;syfòkô;syfOk;;;;syfOk;;syfòke;;syfòke;;;;;;
3412;suggérer;;syZèrè;;;;syZèra;;;;;;;;syZèrè;;syZèrè;;syZèrè;syZère;;;;;;;;;syZEr;syZèrâ;;;;;;;;syZEr;syZère;;syZEr;syZEr;;;;syZère;;syZEr;;;;
3413;suicider;;;;;;sHisida;;;;;;;;;;;;;sHiside;;;;;;;;;sHisid;;;;;;;sHisid6rè;;sHisid;;sHisid;;sHisid;;sHiside;sHiside;sHiside;;;;;;
3414;suinter;;;;;;;;;;;;;;;;;sHêtè;sHêtè;sHête;;;;;;;;;;sHêtâ;;;;;;;;;;;;sHêt;;;;;;;;;;
3415;suivre;;sHivi;;;sHivir;sHivi;sHivrô;sHivrè;sHivre;;sHivrô;sHivra;sHivjô;sHivè;;sHivè;sHivè;sHivè;sHivr;;;;;;;sHivô;sHive;sHi;sHivâ;;sHivrè;;sHivrè;sHivrè;sHivrè;sHivô;sHi;sHive;;sHiv;sHi;sHivi;sHivi;sHivi;sHivi;;sHiv;sHivje;;sHiv;sHiv
3416;superposer;;;;;;;;;;;;;;;;;sypErpòzè;;sypErpòze;;;;;;;;;;;;;;;;;;;;;;sypErpoz;;;;sypErpòze;;;;;;
3417;superviser;;;;;;;;;;;;;;;;;;sypErvizè;sypErvize;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3418;supplicier;;;;;;;;;;;;;;;;;;;syplisje;;;;;;;;;;;;;;;;;;;;;;;;;syplisje;;;;;;;
3419;supplier;;sypliè;;;;syplia;;;;;;;;sypliè;;sypliè;sypliè;sypliè;syplie;;;;;;;;;sypli;sypliâ;;;;;;syplirè;sypliô;sypli;;;sypli;sypli;;syplie;syplie;syplie;;sypli;;;;
3420;suppléer;;;;;;;;;;;;;;;;;;;syplèe;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3421;supporter;;;;;;;;sypOrt6rè;sypOrt6re;;;sypOrt6ra;;sypOrtè;;sypOrtè;sypOrtè;sypOrtè;sypOrte;;;;;;;;sypOrte;sypOrt;sypOrtâ;;sypOrt6rè;;sypOrt6rè;sypOrt6rè;sypOrt6rè;sypOrtô;sypOrt;sypOrte;sypOrt;sypOrt;sypOrt;sypOrte;sypOrte;;sypOrte;;sypOrt;;;sypOrt;
3422;supposer;;;;;;sypòza;;;;;;;;sypòzè;;sypòzè;;sypòzè;sypòze;;;;;;;sypòzô;sypòze;sypoz;sypòzâ;;;;;;sypòz6rè;sypòzô;sypoz;sypòze;sypoz;;sypoz;sypòze;sypòze;sypòze;sypòze;;;;;;
3423;supprimer;;;;;;;;;;;;;;;;;;;syprime;;;;;;;;syprime;syprim;;;;;;;;;syprim;;;;syprim;syprime;;syprime;syprime;;;;;;
3424;supputer;;;;;;;;;;;;;;sypytè;;;;sypytè;;;;;;;;;;;;;;;;;;;;;;;sypyt;sypyte;;;;;;;;;
3425;surcharger;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;syrSarZe;;syrSarZe;syrSarZe;;;;;;
3426;surchauffer;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;syrSòfe;;;;;;
3427;surdorer;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;syrdòre;;;;;;
3428;surenchérir;;;;;;syrâSèri;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3429;surestimer;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;syrEstime;;;;;;;syrEstime;;;;;;
3430;surexciter;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;syrEksite;;syrEksite;;;;;;
3431;surfer;;;;;;;;;;;;;;;;;;syrfè;syrfe;;;;;;;;;syrf;;;;;;;;;syrf;;syrf;;syrf;;;;;;;;;;
3432;surgir;;;;;syrZir;syrZi;;;;;;;;;;;syrZisè;syrZisè;syrZir;;;;;;;;;syrZi;syrZisâ;;;;;;;;syrZi;;;syrZis;syrZi;syrZi;syrZi;syrZi;syrZi;;;;;;syrZis
3433;surmener;;;;;;;;;;;;;;;;;;;syrm6ne;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3434;surmonter;;;;;;;syrmôt6rô;;;;;syrmôt6ra;;;;;syrmôtè;syrmôtè;syrmôte;;;;;;;;syrmôte;syrmôt;syrmôtâ;;;;;;;;syrmôt;;;syrmôt;syrmôt;syrmôte;syrmôte;syrmôte;syrmôte;;;;;;
3435;surnager;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;syrnaZ;;;;;;;;;;;
3436;surnommer;;;;;;syrnòma;;;;;;;;;;;;syrnòmè;syrnòme;;;;;;;;;syrnOm;;;;;;;;;syrnOm;;;;syrnOm;;;;syrnòme;;;;;;
3437;surpasser;;;;;;;;;;;;;;;;;;syrpasè;;;;;;;;;;syrpas;;;;;;;;syrpasô;syrpas;;syrpas;;;;;;syrpase;;;;;;
3438;surpayer;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;syrpèje;;;;;;
3439;surplomber;;;;;;;;;;;;;;;;;syrplôbè;syrplôbè;;;;;;;;;;syrplôb;syrplôbâ;;;;;;syrplôb6rè;;syrplôb;;;;syrplôb;;;;;;;;;;
3440;surprendre;;syrpri;;syrpri;syrprir;syrpri;;;;;;syrprâdra;;;;syrpr6nè;syrpr6nè;syrpr6nè;syrprâdr;;;;;;syrpri;;syrpr6ne;syrprâ;syrpr6nâ;;;;;syrprâdrè;syrprâdrè;;syrprâ;;syrprâ;syrprEn;syrprâ;syrpriz;syrpriz;;;;syrprEn;;;;syrprEn
3441;sursauter;;;;;;syrsòta;;;;;;;;;;;;;syrsòte;;;;;;;;;syrsot;syrsòtâ;;;;;;;;syrsot;;;;syrsot;;;;;;;;;;
3442;surveiller;;;;;;;;syrvèj6rè;;syrvèj6ra;;;;syrvèjè;syrvèje;syrvèjè;syrvèjè;syrvèjè;syrvèje;;;;;;;syrvèjô;syrvèje;syrvEj;syrvèjâ;;;;syrvèj6rè;;;syrvèjô;syrvEj;syrvèje;syrvEj;syrvEj;syrvEj;syrvèje;syrvèje;syrvèje;syrvèje;;;;;;syrvEj
3443;survenir;;;;;;syrvê;;;;;;;;;;;;syrv6nè;syrv6nir;;;;;;;;;;;;;;;syrvjêdrè;;;;;;;syrvjê;;syrv6ny;syrv6ny;syrv6ny;;;;;;
3444;survivre;;;;;;syrvèky;syrvivrô;syrvivrè;;syrvivra;;syrvivra;;syrvivè;;;;syrvivè;syrvivr;;;;;;;syrvivô;;syrvi;;;;;;;syrvivrè;;syrvi;;syrvi;syrviv;syrvi;;;;syrvèky;;syrviv;;;;
3445;survoler;;;;;;;;;;;;;;;;;;syrvòlè;syrvòle;;;;;;;;;syrvOl;syrvòlâ;;;;;;;;syrvOl;syrvòle;;;syrvOl;;;;syrvòle;;;;;;
3446;surélever;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;syrèl6ve;;syrèl6ve;;;;;;
3447;susciter;;;;;;;;;;;;;;;;;sysitè;sysitè;sysite;;;;;;;;;;sysitâ;;;;;;;;sysit;;;;sysit;;;sysite;sysite;;;;;;
3448;suspecter;;;;;;;;;;;;;;;;;syspEktè;;;;;;;;;syspEktô;;syspEkt;;;;;;;;;syspEkt;;;;syspEkt;;;;syspEkte;;;;;;
3449;suspendre;;;;;;syspâdi;;;;;;;;;;;;syspâdè;syspâdr;;;;;;;syspâdô;syspâde;syspâ;;;;;;;;;syspâ;;syspâ;;syspâ;syspâdy;syspâdy;syspâdy;syspâdy;;syspâd;;;;
3450;susurrer;;;;;;;;;;;;;;;;;;;sysyre;;;;;;;;;;;;;;;;;;;;;;sysyr;;;;;;;;;;
3451;suçoter;;;;;;;;;;;;;;;;;;;sysòte;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3452;symboliser;;;;;;;;;;;;;;;;;sêbòlizè;sêbòlizè;;;;;;;;;;sêbòliz;;;;;;;;;sêbòliz;;;sêbòliz;sêbòliz;;;;sêbòlize;;;;;;
3453;sympathiser;;;;;;;;;;;;;;;;;;sêpatizè;sêpatize;;;;;;;;;;;;;;;;;;;;;;sêpatiz;;;;;;;;;;
3454;synchroniser;;;;;;;;;;;;;;;;;;;sêkrònize;;;;;;;sêkrònizô;;;;;;;;;;;;;;;sêkròniz;;sêkrònize;;;;;;;;
3455;syndiquer;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;sêdike;;;;;;;
3456;sécher;;;;;;;;;;;;sèS6ra;;;;;sèSè;sèSè;sèSe;;;;;;;;;sES;sèSâ;;;;;;;;sES;sèSe;sES;sES;sES;sèSe;sèSe;sèSe;sèSe;;;;;;sES
3457;sécréter;;;;;;;;;;;;;;;;;;sèkrètè;sèkrète;;;;;;;;;;;;;;;;;;;sèkrète;;sèkrEt;sèkrEt;;sèkrète;;;;;;;;
3458;sécuriser;;;;;;;;;;;;;;;;;;;sèkyrize;;;;;;;;sèkyrize;;;;;;;;;;;sèkyrize;;;;;sèkyrize;;sèkyrize;;;;;;
3459;séduire;;;;;;;;;;;;;;;;;sèdHizè;sèdHizè;sèdHir;;;;;;;;sèdHize;;;;;;;;;;sèdHi;;;;sèdHi;;sèdHit;;sèdHi;;;;;;
3460;séjourner;;;;;;;;;;;;;sèZurnjô;;;;sèZurnè;sèZurnè;sèZurne;;;;;;;;;;sèZurnâ;;;;;;;;sèZurn;sèZurne;;;sèZurn;;;;;;;;;;
3461;sélectionner;;;;;;;;;;;;;;;;;;;sèlEksjòne;;;;;;;;;;;;;;;;;;sèlEksjòn;;;;;;;;sèlEksjòne;;;;;;
3462;séparer;;;;;sèparEr;sèpara;;sèpar6rè;;;;sèpar6ra;sèparjô;;sèparje;;sèparè;sèparè;sèpare;;;;;;;sèparô;sèpare;sèpar;sèparâ;;sèpar6rè;;;sèpar6rè;;;sèpar;sèpare;;sèpar;sèpar;sèpare;sèpare;sèpare;sèpare;;;;;;
3463;séquestrer;;;;;;;;;;;;;;;;;;;sèkEstre;;;;;;;;;;;;;;;;;;;;;;;;sèkEstre;sèkEstre;;;;;;;
3464;sévir;;;;;;sèvi;;;;;;;;;;;sèvisè;sèvisè;sèvir;;;;;;;;;;;;;;;;;;;;;;sèvi;;;;;;;;;;
3465;tabasser;;;;;;;;;;;;;;;;;;;tabase;;;;;;;;;tabas;;;tabas6rè;;tabas6rè;;;;tabas;;;;tabas;;tabase;tabase;tabase;;;;;;
3466;tabler;;;;;;;;;;;;;;;;;;;table;;;;;;;;;;;;;;;;;;;;;;tabl;;;;;;;;;;
3467;tacher;;;;;;;;;;;;taS6ra;;;;;;;;;;;;;;;;taS;;;;;;;;;taS;taSe;;;taS;taSe;taSe;taSe;taSe;;;;taS;;
3468;tacheter;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;taS6te;taS6te;;;;;;
3469;tailler;;;;;;taja;;;;;;taj6ra;;;;;tajè;tajè;taje;;;;;;;;;taj;tajâ;;;;;;taj6rè;;taj;taje;;taj;taj;taje;taje;taje;taje;;;;taj;;taj
3470;taire;tym;ty;;;tyr;ty;;tèrè;;;tèrô;tèra;;tèzè;;tèzè;tèzè;tèzè;tEr;;;;;;;tèzô;tèze;tè;tèzâ;tèrjô;;;;;tèrè;;tè;tèze;tè;tEz;tè;;;ty;ty;;tEz;;tEz;;tEz
3471;taler;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;tale;;;;;;;;
3472;talonner;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;talòn;;;;talòn;;;talòne;;;;;;;
3473;tambouriner;;;;;;tâburina;;;;;;;;;;;;;tâburine;;;;;;;;;;tâburinâ;;;;;;;;tâburin;;;;tâburin;;;;;;;;;;
3474;tamiser;;;;;;;;;;;;;;;;;;;tamize;;;;;;;;;tamiz;;;;;;;;;;;;;tamiz;;;;tamize;;;;;;
3475;tamponner;;;;;;;;;;;;;;tâpònè;;tâpònè;;;tâpòne;;;;;;;;;tâpòn;tâpònâ;;;;;;;;tâpòn;;;;tâpòn;;;;tâpòne;;;;;;
3476;tancer;;;;;;;;;;;;;;;;;;;tâse;;;;;;;;;;;;;;;;;;;;;;;;;;tâse;;;;;;
3477;tanguer;;;;;;;;;;;;;;;;;;tâgè;tâge;;;;;;;;;;tâgâ;;;;;;;;;;;;tâg;;;;;;;;;;
3478;tanner;;;;;;;;;;;;;;;;;;;tane;;;;;;;;;;;;;;;;;;;;;;;;tane;;tane;;;;;;
