;lexeme;ai1P;ai1S;ai2P;ai2S;ai3P;ai3S;fi1P;fi1S;fi2P;fi2S;fi3P;fi3S;ii1P;ii1S;ii2P;ii2S;ii3P;ii3S;inf;is1P;is1S;is2P;is2S;is3P;is3S;pI1P;pI2P;pI2S;pP;pc1P;pc1S;pc2P;pc2S;pc3P;pc3S;pi1P;pi1S;pi2P;pi2S;pi3P;pi3S;ppFP;ppFS;ppMP;ppMS;ps1P;ps1S;ps2P;ps2S;ps3P;ps3S
3023;manager;;;;;manadZEr;;;;;;;;;;;;;manadZE;manadZe;;;manadZasje;;;;;;manadZ;;;;;manadZ6rE;;;manadZô;manadZ;manadZe;;;manadZ;;;;;;;;manadZ;;
3024;mandater;;mâdatE;;;mâdatEr;;;mâdat6rE;;;;;;;;;;mâdatE;mâdate;;;;;;;;mâdate;;mâdatâ;;;;;;;;;;;;;mâdate;mâdate;mâdate;mâdate;;;;;;
3025;mander;mâdam;mâdE;;mâda;mâdEr;;;mâd6rE;;;;mâd6ra;;mâdE;;;mâdE;mâdE;mâde;mâdasjô;;;;;mâda;mâdô;mâde;mâd;;;mâd6rE;;;mâd6rE;;;mâd;mâde;mâd;;mâd;;mâde;;mâde;;;;;mâd;
3026;manger;mâZam;mâZE;mâZat;mâZa;mâZEr;mâZa;mâZ6rô;mâZ6rE;mâZ6re;mâZ6ra;mâZ6rô;mâZ6ra;mâZjô;mâZE;mâZje;mâZE;mâZE;mâZE;mâZe;mâZasjô;mâZas;mâZasje;mâZas;mâZas;mâZa;mâZô;mâZe;mâZ;mâZâ;mâZ6rjô;mâZ6rE;mâZ6rje;mâZ6rE;mâZ6rE;mâZ6rE;mâZô;mâZ;mâZe;mâZ;mâZ;mâZ;mâZe;mâZe;mâZe;mâZe;mâZjô;mâZ;mâZje;mâZ;mâZ;mâZ
3027;manier;manjam;manjE;;;manjEr;manja;manirô;manirE;manire;manira;manirô;;;manjE;manije;manjE;manjE;manjE;manje;;;manjasje;;manjas;manja;manjô;manje;mani;manjâ;;manirE;;manirE;manirE;manirE;manjô;mani;manje;mani;mani;mani;manje;manje;manje;manje;manijô;mani;manije;;mani;mani
3028;manifester;manifEstam;manifEstE;manifEstat;manifEsta;manifEstEr;manifEsta;manifEst6rô;manifEst6rE;manifEst6re;manifEst6ra;manifEst6rô;manifEst6ra;manifEstjô;manifEstE;manifEstje;manifEstE;manifEstE;manifEstE;manifEste;manifEstasjô;manifEstas;manifEstasje;manifEstas;manifEstas;manifEsta;manifEstô;manifEste;manifEst;manifEstâ;manifEst6rjô;manifEst6rE;manifEst6rje;manifEst6rE;manifEst6rE;manifEst6rE;manifEstô;manifEst;manifEste;manifEst;manifEst;manifEst;manifEste;manifEste;manifEste;manifEste;manifEstjô;manifEst;manifEstje;manifEst;manifEst;
3029;manigancer;manigâsam;;;;;;manigâs6rô;;;;manigâs6rô;manigâs6ra;;manigâsE;manigâsje;manigâsE;manigâsE;manigâsE;manigâse;;;;;;;;;manigâs;;manigâs6rjô;;;;manigâs6rE;manigâs6rE;;manigâs;manigâse;manigâs;manigâs;manigâs;;manigâse;;manigâse;;;;;manigâs;
3030;manipuler;;manipylE;manipylat;manipyla;manipylEr;manipyla;manipyl6rô;manipyl6rE;manipyl6re;manipyl6ra;;manipyl6ra;manipyljô;manipylE;manipylje;manipylE;manipylE;manipylE;manipyle;;manipylas;manipylasje;manipylas;manipylas;manipyla;;manipyle;manipyl;manipylâ;;manipyl6rE;;manipyl6rE;manipyl6rE;manipyl6rE;manipylô;manipyl;manipyle;manipyl;manipyl;manipyl;manipyle;manipyle;manipyle;manipyle;;manipyl;manipylje;manipyl;manipyl;manipyl
3031;maniérer;;;;;;;;;;;;;;;;;;;;;;;;;;;;manjEr;;;;;;manjEr6rE;;;;;;;;manjEre;;manjEre;manjEre;;;;;;
3032;mannequiner;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;man6kin;;;;;;;;;;
3033;manoeuvrer;man6vram;man6vrE;;;man6vrEr;man6vra;man6vr6rô;man6vr6rE;man6vr6re;;man6vr6rô;man6vr6ra;man6vrjô;man6vrE;man6vrje;;man6vrE;man6vrE;man6vre;;man6vras;;man6vras;man6vras;man6vra;man6vrô;man6vre;man9vr;man6vrâ;man6vr6rjô;man6vr6rE;;man6vr6rE;;man6vr6rE;man6vrô;man9vr;man6vre;man9vr;man9vr;man9vr;man6vre;man6vre;man6vre;man6vre;man6vrjô;man9vr;man6vrje;man9vr;;
3034;manquer;mâkam;mâkE;mâkat;mâka;mâkEr;mâka;mâk6rô;mâk6rE;mâk6re;mâk6ra;mâk6rô;mâk6ra;mâkjô;mâkE;mâkje;mâkE;mâkE;mâkE;mâke;mâkasjô;mâkas;mâkasje;mâkas;mâkas;mâka;mâkô;mâke;mâk;mâkâ;mâk6rjô;mâk6rE;mâk6rje;mâk6rE;mâk6rE;mâk6rE;mâkô;mâk;mâke;mâk;mâk;mâk;mâke;mâke;mâke;mâke;mâkjô;mâk;mâkje;mâk;mâk;mâk
3035;mansarder;;;;;mâsardEr;;;;;;;;mâsardjô;;;;;;;;;;;;;;;;;;;mâsard6rje;;;;;;mâsarde;;;;mâsarde;mâsarde;;mâsarde;;;;;;
3036;manucurer;;;;;;;;;;;;;;;manykyrje;;;;manykyre;;;;;;manykyra;;;;;;;;;;;;;;;;manykyr;manykyre;manykyre;manykyre;manykyre;;;manykyrje;;;
3037;manufacturer;;;;;;manyfaktyra;;;;;;;;;;;;;manyfaktyre;;;;;manyfaktyras;;;;;;;manyfaktyr6rE;;;;;manyfaktyrô;;;manyfaktyr;;;manyfaktyre;manyfaktyre;manyfaktyre;manyfaktyre;;;;;;
3038;manutentionner;;;;;;;;;;;;;;;;;;;manytâsjOne;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3039;maquer;;;;;;;;;;;;;makjô;;;makE;makE;;make;;;makasje;;;;;;mak;;;;mak6rje;mak6rE;;;;mak;;mak;mak;mak;;make;make;make;;mak;;mak;mak;
3040;maquereauter;;;;;;;;;;;;;;;;;;;mak6rOte;;;;;;;;;;;;;;;;;;;mak6rOte;;;;;;;;;;;;;
3041;maquignonner;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;makiJOn;;;makiJOne;makiJOne;;;;;;
3042;maquiller;makijam;makijE;makijat;makija;;makija;;makij6rE;makij6re;makij6ra;makij6rô;makij6ra;makijô;makijE;makije;makijE;makijE;makijE;makije;;makijas;;makijas;makijas;makija;makijô;makije;makij;makijâ;makij6rjô;makij6rE;makij6rje;;;makij6rE;;makij;makije;makij;makij;makij;makije;makije;makije;makije;makijô;makij;makije;makij;makij;makij
3043;marauder;;;marOdat;;;;;;;;;;;;;;marOdE;marOdE;marOde;;;marOdasje;;;;;;;;;;;;;;;;;;;marod;;;;;;;;;;
3044;marbrer;;;;;;marbra;;marbr6rE;;;;;;;;;marbrE;marbrE;;;;;;;;;marbre;;;;marbr6rE;;;;;;marbr;marbre;;marbr;marbr;marbre;marbre;marbre;marbre;;;;;;
3045;marchander;;;;;;;;;marSâd6re;marSâd6ra;;marSâd6ra;marSâdjô;marSâdE;;marSâdE;marSâdE;marSâdE;marSâde;;;;marSâdas;;;marSâdô;marSâde;marSâd;marSâdâ;;marSâd6rE;;;;;marSâdô;marSâd;marSâde;marSâd;marSâd;marSâd;;marSâde;;marSâde;;;marSâdje;marSâd;;marSâd
3046;marcher;marSam;marSE;marSat;marSa;marSEr;marSa;marS6rô;marS6rE;marS6re;marS6ra;marS6rô;marS6ra;marSjô;marSE;marSje;marSE;marSE;marSE;marSe;marSasjô;marSas;marSasje;marSas;marSas;marSa;marSô;marSe;marS;marSâ;marS6rjô;marS6rE;marS6rje;marS6rE;marS6rE;marS6rE;marSô;marS;marSe;marS;marS;marS;;;;marSe;marSjô;marS;marSje;marS;marS;marS
3047;marger;;;;;;;;marZ6rE;;;;;;;;;;marZE;marZe;;;;;;;;;;;;;;;;;;;marZe;;;;;;;;;;;;;
3048;marginaliser;;;;;;;;;;;;;;;;marZinalizE;;;marZinalize;;;;;marZinalizas;;;;;marZinalizâ;;;;;marZinaliz6rE;;;;;;;;;marZinalize;marZinalize;marZinalize;;;;;;
3049;marginer;;;;;;marZina;;;marZin6re;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;marZine;;;;;;;;
3050;margoter;;;;;;;;;;;;;;;;;;margOtE;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3051;margotter;;;;;;;;;;;;;;;;;;;;;;margOtasje;;;;margOtô;;;;;;;;;;;;;;;margOt;;;;;;;margOtje;;;
3052;marier;marjam;marjE;marjat;marja;marjEr;marja;marirô;marirE;marire;marira;marirô;marira;marijô;marjE;marije;marjE;marjE;marjE;marje;marjasjô;marjas;marjasje;marjas;marjas;marja;marjô;marje;mari;marjâ;marirjô;marirE;marirje;marirE;marirE;marirE;marjô;mari;marje;mari;mari;mari;marje;marje;marje;marje;marijô;mari;marije;mari;mari;mari
3053;mariner;;;;marina;;marina;;;;;marin6rô;marin6ra;;;;marinE;marinE;marinE;marine;;;marinasje;;;;;;;marinâ;;;;;;;;marin;;;;marin;marine;marine;marine;marine;;;marinje;marin;;marin
3054;marivauder;;;;;;;;;;;;;;;;;;;marivOde;;;;;;;;;;marivOdâ;;;;;;;;;;;;;;;;;;;;;;
3055;marmiter;;;;;;;;;;;;;;;;;;;marmite;;;;;;;;;;;;;;;;;;;;;;;;;marmite;;;;;;;
3056;marmonner;marmOnam;marmOnE;;marmOna;;marmOna;;;marmOn6re;marmOn6ra;marmOn6rô;;marmOnjô;;marmOnje;marmOnE;marmOnE;marmOnE;marmOne;marmOnasjô;marmOnas;;marmOnas;;;marmOnô;marmOne;marmOn;marmOnâ;marmOn6rjô;marmOn6rE;marmOn6rje;;marmOn6rE;marmOn6rE;;marmOn;marmOne;marmOn;marmOn;marmOn;;marmOne;marmOne;marmOne;;marmOn;;;;
3057;marmotter;;;;;;marmOta;;;;;;;;;;marmOtE;;marmOtE;marmOte;;marmOtas;marmOtasje;;;;;marmOte;marmOt;marmOtâ;;;;;;;;marmOt;;marmOt;;marmOt;;;;marmOte;;;;;;
3058;marner;;marnE;;marna;;marna;;;;;;marn6ra;;;;;;marnE;marne;;;;;;;;;;;;;;;;;;marn;;;marn;marn;;;;marne;marnjô;;;;;
3059;maronner;;;;;;;;;;;;;;;;;;;marOne;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3060;maroufler;;;;;;;;;;;;;;;;;;;marufle;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3061;marquer;markam;markE;markat;marka;markEr;marka;mark6rô;mark6rE;mark6re;mark6ra;mark6rô;mark6ra;markjô;markE;markje;markE;markE;markE;marke;markasjô;markas;markasje;markas;markas;marka;markô;marke;mark;markâ;mark6rjô;mark6rE;mark6rje;mark6rE;mark6rE;mark6rE;markô;mark;marke;mark;mark;mark;marke;marke;marke;marke;markjô;mark;markje;mark;mark;mark
3062;marqueter;;;;;;;;;;;;;;;;;;;;;;;;;;;;markEt;;;;;;markEt6rE;;;;;;;markEt;mark6te;;mark6te;mark6te;;;;;;
3063;marrer;maram;marE;marat;mara;marEr;mara;mar6rô;mar6rE;mar6re;mar6ra;mar6rô;mar6ra;marjô;marE;;marE;marE;marE;mare;marasjô;maras;marasje;maras;maras;mara;marô;mare;mar;marâ;mar6rjô;mar6rE;mar6rje;mar6rE;mar6rE;mar6rE;marô;mar;mare;mar;mar;mar;mare;mare;mare;mare;marjô;mar;marje;mar;mar;mar
3064;marronner;;;;;;;;;;;;marOn6ra;;;;marOnE;;;marOne;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3065;marteler;;mart6lE;;mart6la;mart6lEr;mart6la;martEl6rô;martEl6rE;;;;martEl6ra;mart6ljô;mart6lE;mart6lje;;mart6lE;mart6lE;mart6le;;;;mart6las;;mart6la;mart6lô;mart6le;martEl;mart6lâ;martEl6rjô;martEl6rE;;;;martEl6rE;;martEl;mart6le;;martEl;martEl;mart6le;mart6le;mart6le;mart6le;mart6ljô;;mart6lje;martEl;;martEl
3066;martiner;;;;;;;;;;martin6ra;martin6rô;;;;;;;;;;;;;;;;martine;;;;;;;;;;;martine;;;martin;;;;;;;;;;
3067;martyriser;;;;martiriza;;martiriza;;;martiriz6re;;;;martirizjô;;;;martirizE;martirizE;martirize;;;;;;;;;;martirizâ;;;;martiriz6rE;martiriz6rE;martiriz6rE;martirizô;martiriz;;martiriz;martiriz;martiriz;martirize;martirize;martirize;martirize;;;;;;
3068;masculiniser;;;;;;;;;;;;;;;;;;;maskylinize;;;;;;;;;;;;;;;;;;;;maskyliniz;;;;maskylinize;;;;;;;;
3069;masquer;;maskE;maskat;maska;;maska;mask6rô;mask6rE;mask6re;mask6ra;mask6rô;mask6ra;maskjô;;;maskE;maskE;maskE;maske;maskasjô;;maskasje;maskas;maskas;maska;maskô;maske;mask;maskâ;mask6rjô;mask6rE;;;mask6rE;mask6rE;maskô;mask;;mask;mask;mask;maske;maske;maske;maske;maskjô;mask;maskje;mask;mask;mask
3070;massacrer;masakram;masakrE;masakrat;masakra;masakrEr;masakra;masakr6rô;masakr6rE;masakr6re;masakr6ra;masakr6rô;masakr6ra;masakrjô;masakrE;masakrje;masakrE;masakrE;masakrE;masakre;;masakras;masakrasje;masakras;masakras;masakra;masakrô;masakre;masakr;masakrâ;masakr6rjô;masakr6rE;masakr6rje;masakr6rE;masakr6rE;masakr6rE;masakrô;masakr;masakre;masakr;masakr;masakr;masakre;masakre;masakre;masakre;masakrjô;masakr;;masakr;masakr;masakr
3071;masser;masam;masE;;masa;masEr;masa;mas6rô;mas6rE;mas6re;mas6ra;;mas6ra;masjô;masE;;masE;masE;masE;mase;masasjô;masas;masasje;;;;masô;mase;mas;masâ;mas6rjô;mas6rE;mas6rje;mas6rE;mas6rE;;masô;mas;;mas;mas;mas;mase;mase;mase;mase;masjô;mas;masje;mas;mas;mas
3072;massicoter;;;;;;masikOta;;;;;;;;;;;;;masikOte;;;;;;;;;;;;;;;;;;;;;;;;;;masikOte;;;;;;
3073;mastiquer;;;mastikat;;mastikEr;mastika;;;;;;mastik6ra;mastikjô;mastikE;;;mastikE;mastikE;mastike;;mastikas;;;;;;mastike;mastik;mastikâ;mastik6rjô;;mastik6rje;;;;mastikô;mastik;;;mastik;mastik;;;mastike;mastike;;mastik;;mastik;;
3074;masturber;;;;;mastyrbEr;;;;;mastyrb6ra;;mastyrb6ra;mastyrbjô;mastyrbE;;mastyrbE;mastyrbE;mastyrbE;mastyrbe;;;;;mastyrbas;;;;mastyrb;mastyrbâ;;;;;;mastyrb6rE;mastyrbô;mastyrb;mastyrbe;mastyrb;mastyrb;mastyrb;;mastyrbe;mastyrbe;mastyrbe;mastyrbjô;mastyrb;;;mastyrb;
3075;matelasser;;;;;;;;;;;;;;;;;;;mat6lase;;;;;;;;;;;;;;;;;;;;;mat6las;;mat6lase;mat6lase;mat6lase;mat6lase;;;;;;
3076;mater;matam;matE;matat;mata;matEr;mata;mat6rô;mat6rE;mat6re;mat6ra;mat6rô;mat6ra;matjô;matE;matje;matE;matE;matE;mate;matasjô;;matasje;matas;matas;;matô;mate;mat;matâ;;mat6rE;mat6rje;mat6rE;mat6rE;mat6rE;matô;mat;mate;mat;mat;mat;mate;mate;mate;mate;matjô;mat;matje;mat;mat;mat
3077;materner;;;;;matErnEr;;;;;;;matErn6ra;matErnjô;;;;;;matErne;;;;;;;;;;matErnâ;;;;;;;;;;;matErn;;;;;matErne;;matErn;;;;
3078;materniser;;;;;;;matErniz6rô;;;;;;matErnizjô;;;;;;matErnize;;;;;;;;;;;;;;;;;;;;;;;;;;matErnize;;;;;;
3079;matir;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;mati;mati;;matis;;matis;;matis
3080;matraquer;matrakam;;;;;matraka;;;;;matrak6rô;;;matrakE;;;matrakE;matrakE;matrake;;matrakas;;;;;;matrake;;matrakâ;;;matrak6rje;;;;;;matrake;matrak;;matrak;;matrake;matrake;matrake;;;;;;
3081;matérialiser;;;;;matErjalizEr;matErjaliza;;;;matErjaliz6ra;matErjaliz6rô;matErjaliz6ra;matErjalizjô;;matErjalizje;;matErjalizE;matErjalizE;matErjalize;;matErjalizas;matErjalizasje;;;;;;;matErjalizâ;;;matErjaliz6rje;;;;matErjalizô;matErjaliz;;;matErjaliz;matErjaliz;matErjalize;matErjalize;matErjalize;matErjalize;;matErjaliz;matErjalizje;;;
3082;maudire;mOdim;mOdi;;;mOdir;mOdi;mOdirô;mOdirE;;;mOdirô;mOdira;mOdisjô;mOdisE;mOdisje;mOdisE;mOdisE;mOdisE;mOdir;;mOdis;mOdisje;;mOdis;mOdi;mOdisô;mOdise;mOdi;mOdisâ;mOdirjô;mOdirE;mOdirje;mOdirE;mOdirE;mOdirE;mOdisô;mOdi;mOdise;mOdi;mOdis;mOdi;mOdit;;mOdi;mOdi;mOdisjô;mOdis;;mOdis;mOdis;mOdis
3083;maugréer;;mOgrEE;mOgrEat;;;mOgrEa;mOgrErô;;;mOgrEra;;mOgrEra;;;;;mOgrEE;mOgrEE;mOgrEe;;;;;;mOgrEa;;mOgrEe;mOgre;mOgrEâ;;mOgrErE;mOgrErje;;;;;;mOgrEe;;mOgre;mOgre;mOgrEe;;mOgrEe;mOgrEe;;;mOgrEje;;mOgre;
3084;maximaliser;;;;;;;;;;;;;;;;;;;maksimalize;;;;;;;;;;;;;;;;;;;;;;maksimaliz;;;;;;;;;;
3085;maximiser;;;;;;;;;;;;;;;;;;;maksimize;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3086;mazer;;;;maza;;;;;;;;;;;;;;;;mazasjô;;;;;;;;maz;;;;;;;;;;;;;maz;;;;maze;;;;;;
3087;mazouter;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;mazute;;;;;;
3088;maçonner;;;;;;;;masOn6rE;;;masOn6rô;;;;;;;;masOne;;;;;masOnas;;;;;masOnâ;;;;;;;;masOn;;;masOn;;masOne;masOne;masOne;masOne;;;;;;
3089;maîtriser;mEtrizam;mEtrizE;mEtrizat;mEtriza;mEtrizEr;mEtriza;mEtriz6rô;mEtriz6rE;mEtriz6re;mEtriz6ra;mEtriz6rô;mEtriz6ra;mEtrizjô;mEtrizE;mEtrizje;mEtrizE;mEtrizE;mEtrizE;mEtrize;mEtrizasjô;mEtrizas;;mEtrizas;mEtrizas;mEtriza;mEtrizô;mEtrize;mEtriz;mEtrizâ;;mEtriz6rE;mEtriz6rje;mEtriz6rE;mEtriz6rE;mEtriz6rE;mEtrizô;mEtriz;mEtrize;mEtriz;mEtriz;mEtriz;mEtrize;mEtrize;mEtrize;mEtrize;mEtrizjô;mEtriz;;mEtriz;mEtriz;mEtriz
3090;menacer;m6nasam;m6nasE;m6nasat;m6nasa;m6nasEr;m6nasa;m6nas6rô;m6nas6rE;m6nas6re;m6nas6ra;m6nas6rô;m6nas6ra;m6nasjô;m6nasE;m6nasje;m6nasE;m6nasE;m6nasE;m6nase;m6nasasjô;m6nasas;m6nasasje;m6nasas;m6nasas;m6nasa;m6nasô;m6nase;m6nas;m6nasâ;m6nas6rjô;m6nas6rE;m6nas6rje;m6nas6rE;m6nas6rE;m6nas6rE;m6nasô;m6nas;m6nase;m6nas;m6nas;m6nas;m6nase;m6nase;m6nase;m6nase;m6nasjô;m6nas;m6nasje;m6nas;m6nas;m6nas
3091;mendier;mâdjam;;;;;mâdja;;mâdirE;mâdire;mâdira;;mâdira;mâdijô;mâdjE;;mâdjE;mâdjE;mâdjE;mâdje;;mâdjas;;mâdjas;mâdjas;mâdja;;mâdje;mâdi;mâdjâ;;;mâdirje;;mâdirE;mâdirE;mâdjô;mâdi;mâdje;mâdi;mâdi;mâdi;mâdje;mâdje;mâdje;mâdje;;;mâdije;mâdi;mâdi;mâdi
3092;mendigoter;;;;;;;;;;;;;;;;;;;mâdigOte;;;;;;;;;;mâdigOtâ;;;;;;;;;;;;;;;;;;;;;;
3093;mener;m6nam;m6nE;m6nat;m6na;m6nEr;m6na;mEn6rô;mEn6rE;mEn6re;mEn6ra;mEn6rô;mEn6ra;m6njô;m6nE;m6nje;m6nE;m6nE;m6nE;m6ne;m6nasjô;m6nas;m6nasje;m6nas;m6nas;m6na;m6nô;m6ne;mEn;m6nâ;mEn6rjô;mEn6rE;mEn6rje;mEn6rE;mEn6rE;mEn6rE;m6nô;mEn;m6ne;mEn;mEn;mEn;m6ne;m6ne;m6ne;m6ne;m6njô;mEn;m6nje;mEn;mEn;mEn
3094;mentionner;mâsjOnam;mâsjOnE;mâsjOnat;mâsjOna;mâsjOnEr;mâsjOna;mâsjOn6rô;mâsjOn6rE;mâsjOn6re;mâsjOn6ra;;mâsjOn6ra;mâsjOnjô;mâsjOnE;mâsjOnje;mâsjOnE;mâsjOnE;mâsjOnE;mâsjOne;;;;;mâsjOnas;mâsjOna;mâsjOnô;mâsjOne;mâsjOn;mâsjOnâ;mâsjOn6rjô;mâsjOn6rE;mâsjOn6rje;;mâsjOn6rE;mâsjOn6rE;mâsjOnô;mâsjOn;mâsjOne;mâsjOn;mâsjOn;mâsjOn;mâsjOne;mâsjOne;mâsjOne;mâsjOne;mâsjOnjô;mâsjOn;mâsjOnje;mâsjOn;;mâsjOn
3095;mentir;mâtim;mâti;mâtit;mâti;mâtir;mâti;mâtirô;mâtirE;mâtire;mâtira;mâtirô;mâtira;mâtjô;mâtE;mâtje;mâtE;mâtE;mâtE;mâtir;mâtisjô;mâtis;mâtisje;mâtis;mâtis;mâti;mâtô;mâte;mâ;mâtâ;mâtirjô;mâtirE;mâtirje;mâtirE;mâtirE;mâtirE;mâtô;mâ;mâte;mâ;mât;mâ;;;;mâti;mâtjô;mât;mâtje;mât;mât;mât
3096;menuiser;;;;;;;;;;;m6nHiz6rô;m6nHiz6ra;;;;;;;m6nHize;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3097;merceriser;;;mErs6rizat;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;mErs6rize;;;;;;
3098;merder;mErdam;mErdE;mErdat;mErda;mErdEr;mErda;mErd6rô;mErd6rE;mErd6re;mErd6ra;mErd6rô;mErd6ra;mErdjô;mErdE;mErdje;mErdE;mErdE;mErdE;mErde;mErdasjô;mErdas;mErdasje;mErdas;;;mErdô;mErde;mErd;mErdâ;mErd6rjô;mErd6rE;mErd6rje;mErd6rE;mErd6rE;mErd6rE;mErdô;mErd;mErde;mErd;mErd;mErd;;;;mErde;mErdjô;;mErdje;;mErd;mErd
3099;merdoyer;;;;;;;;;;;;;;;;;;mErdwajE;;;;;;;;;;mErdwa;;;;;;;;;;;;;;;;;;;;;;;
3100;meringuer;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;m6rêge;m6rêge;;m6rêge;;;;;;
3101;mesurer;m6zyram;m6zyrE;m6zyrat;m6zyra;m6zyrEr;m6zyra;m6zyr6rô;m6zyr6rE;m6zyr6re;m6zyr6ra;m6zyr6rô;m6zyr6ra;m6zyrjô;m6zyrE;m6zyrje;m6zyrE;m6zyrE;m6zyrE;m6zyre;m6zyrasjô;;m6zyrasje;m6zyras;m6zyras;m6zyra;m6zyrô;m6zyre;m6zyr;m6zyrâ;m6zyr6rjô;m6zyr6rE;m6zyr6rje;m6zyr6rE;m6zyr6rE;m6zyr6rE;m6zyrô;m6zyr;m6zyre;m6zyr;m6zyr;m6zyr;m6zyre;m6zyre;m6zyre;m6zyre;m6zyrjô;m6zyr;m6zyrje;m6zyr;m6zyr;m6zyr
3102;mettre;mim;mi;mit;mi;mir;mi;mEtrô;mEtrE;mEtre;mEtra;mEtrô;mEtra;mEtjô;mEtE;mEtje;mEtE;mEtE;mEtE;mEtr;misjô;mis;misje;mis;mis;mi;mEtô;mEte;mE;mEtâ;mEtriô;mEtrE;mEtrie;mEtrE;mEtrE;mEtrE;mEtô;mE;mEte;mE;mEt;mE;miz;miz;mi;mi;mEtjô;mEt;mEtje;mEt;mEt;mEt
3103;meubler;;;m6blat;;m6blEr;m6bla;;m6bl6rE;;m6bl6ra;m6bl6rô;m6bl6ra;;m6blE;;;m6blE;m6blE;m6ble;;m6blas;m6blasje;;m6blas;;m6blô;;m9bl;m6blâ;;m6bl6rE;m6bl6rje;;m6bl6rE;;;m9bl;;m9bl;m9bl;m9bl;m6ble;m6ble;m6ble;m6ble;m6bljô;m9bl;m6blje;m9bl;;m9bl
3104;meugler;;;;;;m6gla;;;m6gl6re;;m6gl6rô;;;;;;m6glE;m6glE;m6gle;;;;;;;;;;m6glâ;;;;;;;;;;;;m2gl;;;;;;;;m2gl;;
3105;meuler;;;;;;;;;;;;;;;;;;;m6le;;;;;;;;;m2l;;;;;;;;;;m6le;m2l;;m2l;;;;;;;;;;
3106;meurtrir;;m9rtri;;;;m9rtri;;;;;m9rtrirô;m9rtrira;;m9rtrisE;;m9rtrisE;m9rtrisE;m9rtrisE;m9rtrir;;;m9rtrisje;;m9rtris;m9rtri;m9rtrisô;m9rtrise;m9rtri;m9rtrisâ;;;;m9rtrirE;;;;m9rtri;;m9rtri;m9rtris;m9rtri;m9rtri;m9rtri;m9rtri;m9rtri;;;m9rtrisje;m9rtris;;
3107;miauler;mjOlam;;;mjOla;mjOlEr;mjOla;;;mjOl6re;mjOl6ra;;;;mjOlE;;mjOlE;mjOlE;mjOlE;mjOle;mjOlasjô;;;;mjOlas;mjOla;mjOlô;mjOle;mjol;mjOlâ;;mjOl6rE;mjOl6rje;;;;;;mjOle;;mjol;mjol;;;;;;;;;mjol;mjol
3108;mignarder;;;;;;;;miJard6rE;;;;;;;;;;;;;;;;;;;;;miJardâ;;;;;;;;;;;;miJard;;;;miJarde;;;;;;
3109;migrer;;;;;;;;;;;;;;;migrje;;;migrE;migre;;;;;;;;;;migrâ;;;;;;;;;;migr;migr;migr;;;;;;;;;;
3110;mijoter;;;miZOtat;miZOta;;miZOta;miZOt6rô;miZOt6rE;;;miZOt6rô;miZOt6ra;miZOtjô;miZOtE;miZOtje;miZOtE;miZOtE;miZOtE;miZOte;miZOtasjô;miZOtas;miZOtasje;miZOtas;;miZOta;miZOtô;miZOte;miZOt;miZOtâ;miZOt6rjô;miZOt6rE;miZOt6rje;miZOt6rE;;miZOt6rE;miZOtô;miZOt;miZOte;miZOt;miZOt;miZOt;miZOte;;miZOte;miZOte;miZOtjô;miZOt;;;miZOt;miZOt
3111;militariser;;;;;;;;;;;;;;;;;;;militarize;;;;;;;;;;;;;;;;;;;;;;;;;;militarize;;;;;;
3112;militer;;;;milita;militEr;milita;milit6rô;milit6rE;;;milit6rô;milit6ra;;;;;militE;militE;milite;;;;militas;;;;;milit;militâ;;;;;;;militô;milit;;milit;milit;milit;;;;milite;;;;milit;milit;
3113;millésimer;;;;;;;;;;;;;;;;;;;;;;;;;;;milEzime;;;;;;;;;;;;;;;milEzime;milEzime;milEzime;milEzime;;;;;;
3114;mimer;mimam;;;mima;mimEr;mima;;mim6rE;;;;;;mimE;;mimE;mimE;mimE;mime;;mimas;;;mimas;;mimô;;mim;mimâ;mim6rjô;mim6rE;;;;mim6rE;mimô;mim;mime;;mim;mim;;mime;;mime;mimjô;mim;mimje;mim;;mim
3115;minauder;;;minOdat;;;minOda;;;;;;;;;minOdje;;minOdE;minOdE;minOde;;minOdas;;;;minOda;;;minod;minOdâ;;minOd6rE;;minOd6rE;minOd6rE;minOd6rE;;minod;minOde;;minod;minod;;;minOde;minOde;;;;;;minod
3116;mincir;;;;;;;;;;;;;;;;;mêsisE;;mêsir;;;;;;;;;;;;;;;;mêsirE;;;;mêsi;;;;;;;;;;;;
