;lexeme;ai1P;ai1S;ai2P;ai2S;ai3P;ai3S;fi1P;fi1S;fi2P;fi2S;fi3P;fi3S;ii1P;ii1S;ii2P;ii2S;ii3P;ii3S;inf;is1P;is1S;is2P;is2S;is3P;is3S;pI1P;pI2P;pI2S;pP;pc1P;pc1S;pc2P;pc2S;pc3P;pc3S;pi1P;pi1S;pi2P;pi2S;pi3P;pi3S;ppFP;ppFS;ppMP;ppMS;ps1P;ps1S;ps2P;ps2S;ps3P;ps3S
4150;resplendir;;;;;rEsplâdir;rEsplâdi;;;;;;rEsplâdira;;;;;rEsplâdisE;rEsplâdisE;rEsplâdir;;;;;;;;;;rEsplâdisâ;;;;;rEsplâdirE;;rEsplâdisô;rEsplâdi;rEsplâdise;rEsplâdi;rEsplâdis;rEsplâdi;;;;;;;;;;rEsplâdis
4151;responsabiliser;;;;;;;;;;;;;;;;;;;rEspôsabilize;;;;;;;;;;;;;;;;;;rEspôsabiliz;;;;;;;;;;;;;;
4152;resquiller;;;;;;;;;;;;rEskij6ra;;;;;rEskijE;;rEskije;;;;;;;;;;rEskijâ;;;;;;;;rEskij;;rEskij;;rEskij;;;;rEskije;;;;;;
4153;ressaisir;;;;;;r6sEzi;;;;;;r6sEzira;r6sEzisjô;r6sEzisE;;;r6sEzisE;r6sEzisE;r6sEzir;;;;;;r6sEzi;r6sEzisô;r6sEzise;r6sEzi;r6sEzisâ;;r6sEzirE;;;;;;r6sEzi;r6sEzise;r6sEzi;;r6sEzi;;r6sEzi;r6sEzi;r6sEzi;;r6sEzis;;r6sEzis;;r6sEzis
4154;ressasser;;;;;r6sasEr;;;;;;;;r6sasjô;r6sasE;;r6sasE;r6sasE;r6sasE;r6sase;;;;;;;;;r6sas;r6sasâ;;;;;;;;r6sas;r6sase;;r6sas;r6sas;r6sase;r6sase;r6sase;r6sase;;;;;;
4155;ressauter;;;;;;;;;;;;;;;;;;;r6sOte;;;;;;;;;;;;;;;;;;;;;;;;;;r6sOte;;;;;;
4156;ressayer;;;;;;;;;;;;;;;;;;;r6sEje;;;;;;;;;r6sE;;;;;;;;;r6sE;;;;r6sE;;;;;;;;;;
4157;ressembler;r6sâblam;;;;r6sâblEr;r6sâbla;;r6sâbl6rE;r6sâbl6re;r6sâbl6ra;r6sâbl6rô;r6sâbl6ra;r6sâbljô;r6sâblE;r6sâblje;r6sâblE;r6sâblE;r6sâblE;r6sâble;;;;;r6sâblas;r6sâbla;;r6sâble;r6sâbl;r6sâblâ;r6sâbl6rjô;r6sâbl6rE;r6sâbl6rje;r6sâbl6rE;r6sâbl6rE;r6sâbl6rE;r6sâblô;r6sâbl;r6sâble;r6sâbl;r6sâbl;r6sâbl;;;;;;r6sâbl;;r6sâbl;r6sâbl;r6sâbl
4158;ressemeler;;;;;;;;;;;;;;;;;;r6s6m6lE;r6s6m6le;;;;;;;;;;;;;;;;;;;;;r6s6mEl;;;r6s6m6le;;;;;;;;
4159;ressemer;;;;;;;;;;;;;;;;;;;r6s6me;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
4160;ressentir;r6sâtim;r6sâti;;;r6sâtir;r6sâti;;r6sâtirE;r6sâtire;r6sâtira;r6sâtirô;r6sâtira;r6sâtjô;r6sâtE;r6sâtje;r6sâtE;r6sâtE;r6sâtE;r6sâtir;;;;;r6sâtis;r6sâti;r6sâtô;r6sâte;r6sâ;r6sâtâ;r6sâtirjô;r6sâtirE;r6sâtirje;r6sâtirE;r6sâtirE;r6sâtirE;r6sâtô;r6sâ;r6sâte;r6sâ;r6sât;r6sâ;r6sâti;r6sâti;r6sâti;r6sâti;;r6sât;;r6sât;;r6sât
4161;resserrer;;;;;r6sErEr;r6sEra;;r6sEr6rE;;;;r6sEr6ra;r6sErjô;;;;r6sErE;r6sErE;r6sEre;;;;;;;r6sErô;r6sEre;r6sEr;r6sErâ;;;;;;r6sEr6rE;r6sErô;r6sEr;r6sEre;r6sEr;r6sEr;r6sEr;r6sEre;r6sEre;r6sEre;r6sEre;;;;;;
4162;resservir;;;;;;r6sErvi;;r6sErvirE;;;;;;;;r6sErvE;;r6sErvE;r6sErvir;;;;;;;;r6sErve;r6sEr;;;r6sErvirE;;;;r6sErvirE;;r6sEr;r6sErve;r6sEr;;r6sEr;;;r6sErvi;r6sErvi;;;;;;
4163;ressortir;r6sOrtim;r6sOrti;;;r6sOrtir;r6sOrti;;r6sOrtirE;r6sOrtire;r6sOrtira;r6sOrtirô;r6sOrtira;r6sOrtjô;r6sOrtE;;r6sOrtE,r6sOrtisE;r6sOrtE;r6sOrtE;r6sOrtir;;;;;;;r6sOrtô;r6sOrte;r6sOr,r6sOrti;r6sOrtâ;;r6sOrtirE;;r6sOrtirE;r6sOrtirE;r6sOrtirE;r6sOrtô;r6sOr;r6sOrte;r6sOr;r6sOrt;r6sOr;r6sOrti;r6sOrti;r6sOrti;r6sOrti;;r6sOrt;;r6sOrt;;r6sOrt
4164;ressouder;;;;;;;;;;;;;;;;;;;r6sude;;;;;;;;;;r6sudâ;;;;;;;;;;;;r6sud;;r6sude;r6sude;r6sude;;;;;;
4165;ressourcer;;;;;;;;;;;;;;r6sursE;;;;r6sursE;r6surse;;;;;;;;;;;;;;;;;;;;;;;;;;r6surse;;;;;;
4166;ressouvenir;;;;;;r6suvê;;;;;;;;;;;;r6suv6nE;r6suv6nir;;;;;;;;;;r6suv6nâ;;;;;;;;r6suvjê;;;;;;r6suv6ny;;;;;;;;
4167;ressurgir;;;;;r6syrZir;;;;;;r6syrZirô;;;;;;;r6syrZisE;r6syrZir;;;;;;;;;;r6syrZisâ;;;;;;r6syrZirE;;;;;r6syrZis;r6syrZi;;;;;;;;;;
4168;ressusciter;;rEsysitE;;;;rEsysita;rEsysit6rô;rEsysit6rE;rEsysit6re;rEsysit6ra;rEsysit6rô;rEsysit6ra;;rEsysitE;;;rEsysitE;rEsysitE;rEsysite;;;;;;rEsysita;rEsysitô;rEsysite;rEsysit;rEsysitâ;;;;;rEsysit6rE;rEsysit6rE;;rEsysit;rEsysite;rEsysit;rEsysit;rEsysit;rEsysite;rEsysite;rEsysite;rEsysite;;;;;;
4169;ressuyer;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;rEsHie;;rEsHie;;;;;;
4170;restaurer;;;;;;rEstOra;;rEstOr6rE;;;;rEstOr6ra;;;;;;rEstOrE;rEstOre;;;;;;;rEstOrô;rEstOre;rEstOr;rEstOrâ;;;;;rEstOr6rE;rEstOr6rE;;rEstOr;rEstOre;;rEstOr;rEstOr;rEstOre;rEstOre;rEstOre;rEstOre;;;;;;
4171;rester;rEstam;rEstE;rEstat;rEsta;rEstEr;rEsta;rEst6rô;rEst6rE;rEst6re;rEst6ra;rEst6rô;rEst6ra;rEstjô;rEstE;rEstje;rEstE;rEstE;rEstE;rEste;rEstasjô;rEstas;rEstasje;;rEstas;rEsta;rEstô;rEste;rEst;rEstâ;rEst6rjô;rEst6rE;rEst6rje;rEst6rE;rEst6rE;rEst6rE;rEstô;rEst;rEste;rEst;rEst;rEst;rEste;rEste;rEste;rEste;rEstjô;rEst;rEstje;rEst;;rEst
4172;restituer;;;;;;;rEstityrô;rEstityrE;;;;rEstityra;;;rEstityje;;rEstityE;rEstityE;rEstitye;;;;;;;;rEstitye;rEstity;rEstityâ;;;;;;rEstityrE;;rEstity;;;rEstity;rEstity;rEstitye;rEstitye;rEstitye;rEstitye;;;;;;
4173;restreindre;;;;;;rEstrEJi;;;;;;;;;;;;rEstrEJE;rEstrêdr;;;;;;;;;rEstrê;rEstrEJâ;;;;;;;;rEstrê;rEstrEJe;;rEstrEJ;rEstrê;rEstrêt;rEstrêt;rEstrê;rEstrê;;;;;;
4174;restructurer;;;;;;;;;;;r6stryktyr6rô;;;;;;;;r6stryktyre;;;;;;;;;;r6stryktyrâ;;;;;;;r6stryktyrô;;;;;;;r6stryktyre;;r6stryktyre;;;;;;
4175;resurgir;;;;;r6syrZir;r6syrZi;;r6syrZirE;;;r6syrZirô;r6syrZira;;;;;r6syrZisE;r6syrZisE;r6syrZir;;;;;;r6syrZi;;;;r6syrZisâ;;;;;;r6syrZirE;;;;;r6syrZis;r6syrZi;;;;;;;;;;r6syrZis
4176;retailler;;;;;;;;;;;;;;;;;r6tajE;r6tajE;r6taje;;;;;;;;;;;;;;;;;;r6taj;;;;r6taj;r6taje;r6taje;r6taje;r6taje;;;;;;
4177;retaper;;;;;;r6tapa;;;;;;;;;;;r6tapE;r6tapE;r6tape;;;;;;;;r6tape;r6tap;r6tapâ;;;;;;r6tap6rE;;r6tap;r6tape;;r6tap;r6tap;r6tape;r6tape;r6tape;r6tape;;;;;;
4178;retapisser;;;;;;;;;;;;;;;;;;;r6tapise;;;;;;;;;;r6tapisâ;;;;;;r6tapis6rE;;r6tapis;;r6tapis;r6tapis;r6tapis;r6tapise;r6tapise;;r6tapise;;;;;;
4179;retarder;;;;;r6tardEr;r6tarda;;r6tard6rE;r6tard6re;;;r6tard6ra;r6tardjô;r6tardE;;r6tardE;r6tardE;r6tardE;r6tarde;;;;;;r6tarda;r6tardô;r6tarde;r6tard;r6tardâ;;;r6tard6rje;;r6tard6rE;r6tard6rE;r6tardô;r6tard;r6tarde;r6tard;r6tard;r6tard;r6tarde;r6tarde;r6tarde;r6tarde;;;;;;
4180;reteindre;;;;;;;;;;;;;;;;;;;r6têdr;;;;;;;;;;;;;;;;;;;;;;;;;r6tê;;;;;;;
4181;retendre;;;;;;;;;;;;;;;;;;r6tâdE;r6tâdr;;;;;;;;;;;;;;;;;;;;r6tâ;;;r6tâdy;;;r6tâdy;;;;;;
4182;retenir;r6têm;r6tê;r6têt;;r6têr;r6tê;r6tjêdrô;r6tjêdrE;r6tjêdre;r6tjêdra;r6tjêdrô;r6tjêdra;r6t6njô;r6t6nE;r6t6nje;r6t6nE;r6t6nE;r6t6nE;r6t6nir;;r6tês;;;r6tês;r6tê;r6t6nô;r6t6ne;r6tjê;r6t6nâ;r6tjêdriô;r6tjêdrE;;r6tjêdrE;r6tjêdrE;r6tjêdrE;r6t6nô;r6tjê;r6t6ne;r6tjê;r6tjEn;r6tjê;r6t6ny;r6t6ny;r6t6ny;r6t6ny;;r6tjEn;;r6tjEn;;r6tjEn
4183;retenter;;;;;;;;;;;;;;;;;;;r6tâte;;;;;;;;;r6tât;;;;;;;;;r6tât;;r6tât;;r6tât;;;;;;;;;;
4184;retentir;;;;;r6tâtir;r6tâti;;;;;r6tâtirô;r6tâtira;;;;;r6tâtisE;r6tâtisE;r6tâtir;;;;;;;;;;r6tâtisâ;;;;;;r6tâtirE;;;;;r6tâtis;r6tâti;;;;;;;;;;r6tâtis
4185;retirer;r6tiram;r6tirE;;;r6tirEr;r6tira;r6tir6rô;r6tir6rE;r6tir6re;r6tir6ra;r6tir6rô;r6tir6ra;r6tirjô;r6tirE;r6tirje;r6tirE;r6tirE;r6tirE;r6tire;r6tirasjô;;;;;r6tira;r6tirô;r6tire;r6tir;r6tirâ;r6tir6rjô;r6tir6rE;r6tir6rje;r6tir6rE;r6tir6rE;r6tir6rE;r6tirô;r6tir;r6tire;r6tir;r6tir;r6tir;r6tire;r6tire;r6tire;r6tire;;;;;;r6tir
4186;retisser;;;;;;;;;;;;;;;;;r6tisE;r6tisE;r6tise;;;;;;;r6tisô;;;;;;;;;;;;;;;;;;;;;;;;;
4187;retomber;r6tôbam;r6tôbE;;;r6tôbEr;r6tôba;;r6tôb6rE;r6tôb6re;r6tôb6ra;r6tôb6rô;r6tôb6ra;r6tôbjô;r6tôbE;;r6tôbE;r6tôbE;r6tôbE;r6tôbe;;;;;;r6tôba;r6tôbô;r6tôbe;r6tôb;r6tôbâ;;r6tôb6rE;;r6tôb6rE;r6tôb6rE;r6tôb6rE;r6tôbô;r6tôb;r6tôbe;r6tôb;r6tôb;r6tôb;r6tôbe;r6tôbe;r6tôbe;r6tôbe;;;;;;
4188;retordre;;;;;;;;;;;;;;;;;;;r6tOrdr;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
4189;retoucher;;r6tuSE;;;;r6tuSa;;;;;;r6tuS6ra;;;;;;r6tuSE;r6tuSe;;;;;;;;r6tuSe;r6tuS;r6tuSâ;;r6tuS6rE;r6tuS6rje;;;r6tuS6rE;;r6tuS;r6tuSe;r6tuS;r6tuS;r6tuS;r6tuSe;r6tuSe;r6tuSe;r6tuSe;;;;;;
4190;retourner;r6turnam;r6turnE;r6turnat;r6turna;r6turnEr;r6turna;r6turn6rô;r6turn6rE;r6turn6re;r6turn6ra;r6turn6rô;r6turn6ra;r6turnjô;r6turnE;r6turnje;r6turnE;r6turnE;r6turnE;r6turne;;;;;;r6turna;r6turnô;r6turne;r6turn;r6turnâ;r6turn6rjô;r6turn6rE;r6turn6rje;r6turn6rE;r6turn6rE;r6turn6rE;r6turnô;r6turn;r6turne;r6turn;r6turn;r6turn;r6turne;r6turne;r6turne;r6turne;;r6turn;;r6turn;;r6turn
4191;retracer;;;;;;;;;;;r6tras6rô;r6tras6ra;r6trasjô;r6trasE;;;r6trasE;r6trasE;r6trase;;;;;;;;r6trase;r6tras;r6trasâ;;r6tras6rE;;;;r6tras6rE;;r6tras;;;r6tras;r6tras;;r6trase;;r6trase;;;;;;
4192;retraduire;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;r6tradHi;;;;r6tradHi;;;;;;
4193;retraire;;;;;;;;;;;;;;;;;;;r6trEr;;;;;;;;;;;;;;;;;;;;;;r6trE;;;r6trE;r6trE;;;;;;
4194;retraiter;;;;;;;;;;;;;r6trEtjô;;;;;r6trEtE;;;;;;;;;;;;;;;;;;;;;;;;r6trEte;r6trEte;r6trEte;r6trEte;;;;;;
4195;retrancher;;r6trâSE;;;;;;;;;;r6trâS6ra;r6trâSjô;;;;r6trâSE;r6trâSE;r6trâSe;;;;;;;;r6trâSe;;r6trâSâ;;;;;;;;;r6trâSe;;r6trâS;r6trâS;r6trâSe;r6trâSe;r6trâSe;r6trâSe;;;;;;
4196;retranscrire;;;;;;;;;;;;;;;;;;;r6trâskrir;;;;;;;;;;;;;;;;;;r6trâskri;;;;r6trâskri;;;r6trâskri;r6trâskri;;;;;;
4197;retransmettre;;r6trâsmi;;;;r6trâsmi;r6trâsmEtrô;;;;;r6trâsmEtra;;;;;;r6trâsmEtE;r6trâsmEtr;;;;;;;;r6trâsmEte;;r6trâsmEtâ;;;;;;;;;r6trâsmEte;;;r6trâsmE;;r6trâsmiz;;;;;;;;
4198;retravailler;;;;;;;;r6travaj6rE;r6travaj6re;;;r6travaj6ra;;;;;;r6travajE;r6travaje;;;;;;;;r6travaje;;;;;;;;r6travaj6rE;;r6travaj;r6travaje;r6travaj;r6travaj;r6travaj;;r6travaje;;r6travaje;;;;;;
4199;retraverser;;r6travErsE;;;;r6travErsa;;;;;;;r6travErsjô;r6travErsE;;;r6travErsE;r6travErsE;r6travErse;;;;;;;r6travErsô;;;r6travErsâ;;;;;;r6travErs6rE;r6travErsô;r6travErs;;;r6travErs;r6travErs;;r6travErse;;r6travErse;;;;;;
4200;retremper;;r6trâpE;;;;;;;;;;;;;;;r6trâpE;r6trâpE;r6trâpe;;;;;;;r6trâpô;;;;;;;;;;;;;;;;;;;r6trâpe;;;;;;
4201;retrousser;;;;;;r6trusa;;;;;;;;r6trusE;;;r6trusE;r6trusE;r6truse;;;;;;;;r6truse;r6trus;r6trusâ;;;;;;;;r6trus;;;r6trus;r6trus;r6truse;r6truse;r6truse;r6truse;;;;;r6trus;
4202;retrouver;r6truvam;r6truvE;;r6truva;r6truvEr;r6truva;r6truv6rô;r6truv6rE;r6truv6re;r6truv6ra;r6truv6rô;r6truv6ra;r6truvjô;r6truvE;r6truvje;r6truvE;r6truvE;r6truvE;r6truve;r6truvasjô;r6truvas;;r6truvas;r6truvas;r6truva;r6truvô;r6truve;r6truv;r6truvâ;r6truv6rjô;r6truv6rE;r6truv6rje;r6truv6rE;r6truv6rE;r6truv6rE;r6truvô;r6truv;r6truve;r6truv;r6truv;r6truv;r6truve;r6truve;r6truve;r6truve;;r6truv;r6truvje;r6truv;;r6truv
4203;retuber;;;;;;;;;;;;;;;;;;;r6tybe;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
4204;retâter;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;r6tate;;;;;;
4205;retéléphoner;;;;;;;;;;;;;;;;;;;r6tElEfOne;;;;;;;;;r6tElEfOn;;;;;;;;;r6tElEfOn;;;;r6tElEfOn;;;;;;;;;;
4206;revaloir;;;;;;;;r6vOdrE;;r6vOdra;;r6vOdra;;;;;;;r6valwar;;;;;;;;;;;;r6vOdrE;;r6vOdrE;r6vOdrE;r6vOdrE;;;;;;;;;;;;;;;;
4207;revaloriser;;;;;;;;;;;;;;;;;;r6valOrizE;r6valOrize;;;;;;;;;;;;;;;;;;;;;r6valOriz;;;;;r6valOrize;;;;;;
4208;revancher;;;;;;r6vâSa;;;;;;;;;;;r6vâSE;;r6vâSe;;;;;;;;;;;;;;;;;;;;;r6vâS;;;;;;;;;;;
4209;revendiquer;;r6vâdikE;;;;r6vâdika;;;;;;r6vâdik6ra;;r6vâdikE;;r6vâdikE;r6vâdikE;r6vâdikE;r6vâdike;;;;;;r6vâdika;r6vâdikô;r6vâdike;r6vâdik;r6vâdikâ;;;;r6vâdik6rE;;r6vâdik6rE;r6vâdikô;r6vâdik;r6vâdike;;r6vâdik;r6vâdik;;r6vâdike;;r6vâdike;;;;;;
4210;revendre;;r6vâdi;;;;r6vâdi;r6vâdrô;r6vâdrE;;;r6vâdrô;r6vâdra;;r6vâdE;;;r6vâdE;r6vâdE;r6vâdr;;;;;;r6vâdi;;r6vâde;r6vâ;r6vâdâ;;r6vâdrE;;;r6vâdrE;r6vâdrE;;r6vâ;r6vâde;r6vâ;r6vâd;r6vâ;r6vâdy;r6vâdy;r6vâdy;r6vâdy;;;;r6vâd;;
4211;revenir;r6vêm;r6vê;;r6vê;r6vêr;r6vê;r6vjêdrô;r6vjêdrE;r6vjêdre;r6vjêdra;r6vjêdrô;r6vjêdra;r6v6njô;r6v6nE;r6v6nje;r6v6nE;r6v6nE;r6v6nE;r6v6nir;;;r6vêsje;;r6vês;r6vê;r6v6nô;r6v6ne;r6vjê;r6v6nâ;r6vjêdriô;r6vjêdrE;r6vjêdrie;r6vjêdrE;r6vjêdrE;r6vjêdrE;r6v6nô;r6vjê;r6v6ne;r6vjê;r6vjEn;r6vjê;r6v6ny;r6v6ny;r6v6ny;r6v6ny;;r6vjEn;r6v6nje;r6vjEn;r6vjEn;r6vjEn
4212;reverdir;;;;;;;;;;;r6vErdirô;;;;;;r6vErdisE;;r6vErdir;;;;;;;;;;;;;;;;;;;;;;r6vErdi;r6vErdi;r6vErdi;;r6vErdi;;;;;;
4213;revernir;;;;;;;;;;;;;;;;;;;r6vErnir;;;;;;;;;;;;;;;;;;;;;;;;r6vErni;;r6vErni;;;;;;
4214;reverser;;;;;;r6vErsa;;;;;;;;;;;r6vErsE;r6vErsE;r6vErse;;;;;;;;r6vErse;r6vErs;r6vErsâ;;;;;;r6vErs6rE;;;;;;r6vErs;;;;r6vErse;;;;;;
4215;revider;;;;;r6vidEr;r6vida;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
4216;revigorer;;;;;;;;;;;;;;;;;r6vigOrE;;r6vigOre;;;;;;;;;;r6vigOrâ;;;;;;;;;;;r6vigOr;r6vigOr;r6vigOre;r6vigOre;;r6vigOre;;;;;;
4217;revirer;;;;;;;;;;;;;;;;;;;r6vire;;;;;;;;;;;;;;;;;;;;;r6vir;;;;;;;;;;;
4218;revisiter;;;;;;r6vizita;;;;;;;;;;;;;r6vizite;;;;;;;;;;;;;;;;;;;;;r6vizit;r6vizit;;r6vizite;;r6vizite;;;;;;
4219;revisser;;;;;;r6visa;;;;;;;;;;;;;r6vise;;;;;;;;;;;;;;;;;;r6vis;;;;;r6vise;;;r6vise;;;;;;
4220;revitaliser;;;;;;;;;;;;r6vitaliz6ra;;;;;;;r6vitalize;;;;;;;;;r6vitaliz;;;;;;;;;;;;;r6vitaliz;;;;;;;;;;
4221;revivifier;;;;;;;;;;;;;;;;;;;r6vivifje;;;;;;;;;;r6vivifjâ;;;;;;;;r6vivifi;;;;r6vivifi;r6vivifje;r6vivifje;;;;;;;;
4222;revivre;;;;;r6vEkyr;r6vEky;r6vivrô;r6vivrE;r6vivre;r6vivra;;r6vivra;r6vivjô;r6vivE;;r6vivE;r6vivE;r6vivE;r6vivr;;;;;;;;r6vive;r6vi;r6vivâ;;r6vivrE;;r6vivrE;r6vivrE;r6vivrE;r6vivô;r6vi;r6vive;r6vi;r6viv;r6vi;;r6vEky;;r6vEky;;r6viv;;r6viv;;r6viv
4223;revoir;r6vim;;r6vit;;r6vir;r6vi;r6vErô;r6vErE;r6vEre;r6vEra;r6vErô;r6vEra;r6vwajô;r6vwajE;r6vwaje;r6vwajE;r6vwajE;r6vwajE;r6vwar;;;;;;;r6vwajô;r6vwaje;r6vwa;r6vwajâ;r6vErjô;r6vErE;;r6vErE;r6vErE;r6vErE;r6vwajô;r6vwa;r6vwaje;r6vwa;r6vwa;r6vwa;r6vy;r6vy;r6vy;r6vy;;r6vwa;r6vwaje;r6vwa;r6vwa;r6vwa
4224;revoler;;;;;;;;;;;;r6vOl6ra;;;;;;r6vOlE;r6vOle;;;;;;;;;;;;;;;;;;;;;r6vOl;r6vOl;;;;r6vOle;;;;;;
4225;revomir;;;;;;;;;;;;;;;;;;;r6vOmir;;;;;;;;;;r6vOmisâ;;;;;;;;;;;;;;;;;;;;;;
4226;revoter;;;;;;;;;;;;;;;;;;;r6vOte;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
4227;revouloir;;;;;;;;;;;;;;;;;;r6vulE;r6vulwar;;;;;;;;;;;;;;;;;;r6v2;r6vule;r6v2;r6v9l;;;;;;;r6v9j;;;;
4228;revêtir;;r6vEti;;;r6vEtir;r6vEti;;;;;r6vEtirô;r6vEtira;;r6vEtE;;;r6vEtE;r6vEtE;r6vEtir;;;;;;r6vEti;;r6vEte;;r6vEtâ;;;;;;r6vEtirE;;r6vE;;r6vE;r6vEt;r6vE;r6vEty;r6vEty;r6vEty;r6vEty;;;;;;
4229;rewriter;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;rivrajte;;;;;;
4230;rhabiller;;;;;rabijEr;rabija;;;;;;;;rabijE;rabije;rabijE;rabijE;rabijE;rabije;;;;;;;rabijô;rabije;rabij;rabijâ;;;;;;;;rabij;rabije;rabij;rabij;rabij;rabije;rabije;rabije;rabije;;rabij;;;;
4231;ribler;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;ribl;;;;;;;;;;
4232;ribouler;;;;;;;;;;;;;;;;;;ribulE;ribule;;;;;;;;;;ribulâ;;;;;;;;;;;;;;;;;;;;;;
4233;ricaner;;rikanE;;;rikanEr;rikana;;;;;rikan6rô;;rikanjô;rikanE;;rikanE;rikanE;rikanE;rikane;;;;;;;;;rikan;rikanâ;;;;;rikan6rE;;;rikan;;rikan;rikan;rikan;;;;;;;;;;
4234;ricocher;;;;;;rikOSa;;;;;;;;;;;rikOSE;rikOSE;rikOSe;;;;;;;;;;rikOSâ;;;;;;;;;;;rikOS;rikOS;;;;;;;;;;
4235;rider;;;;;;rida;;;;;;;;;;;ridE;ridE;ride;;;ridasje;;;;;;rid;ridâ;;;;;;;;rid;;rid;rid;rid;ride;ride;ride;ride;;;;rid;;
4236;ridiculiser;;;;;;ridikyliza;;ridikyliz6rE;;ridikyliz6ra;;ridikyliz6ra;;ridikylizE;ridikylizje;;ridikylizE;ridikylizE;ridikylize;;;;;;;;ridikylize;ridikyliz;ridikylizâ;;ridikyliz6rE;;;;ridikyliz6rE;;ridikyliz;ridikylize;ridikyliz;ridikyliz;ridikyliz;ridikylize;ridikylize;ridikylize;ridikylize;;;;ridikyliz;;
4237;rigoler;;;;;rigOlEr;rigOla;;rigOl6rE;rigOl6re;rigOl6ra;rigOl6rô;rigOl6ra;rigOljô;rigOlE;rigOlje;rigOlE;rigOlE;rigOlE;rigOle;;;;;;;rigOlô;rigOle;rigOl;rigOlâ;;rigOl6rE;rigOl6rje;rigOl6rE;rigOl6rE;rigOl6rE;rigOlô;rigOl;rigOle;rigOl;rigOl;rigOl;;;;;;;;rigOl;;
4238;rimailler;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;rimaj;;;;;;;;;;;;
4239;rimer;;rimE;;;;rima;;;;;;;rimjô;;;;rimE;rimE;rime;;;;;;;;rime;rim;;;;;;;;;;rime;;rim;rim;;rime;rime;rime;;;;rim;;
4240;rincer;;;;;rêsEr;rêsa;;rês6rE;;;;rês6ra;;rêsE;;rêsE;rêsE;rêsE;rêse;;;;;;;;rêse;rês;rêsâ;;;;;rês6rE;;;rês;rêse;rês;rês;rês;rêse;rêse;rêse;rêse;;;;;;
4241;ripailler;;;;;;;;;;;;;;;;;;ripajE;ripaje;;;;;;;;;;;;;;;;;ripajô;;;;;ripaj;;;;;;;;;;
4242;riper;;;;;;ripa;;;;;;;;;;;;;ripe;;;;;;;;;;ripâ;;;;;;;;;;rip;;;;;;ripe;;;;;;
4243;ripoliner;;;;;;;;;;;;;;;;;;;ripOline;;;;;;;;;;;;;;;;;;;;ripOlin;;;ripOline;ripOline;ripOline;ripOline;;;;;;
4244;riposter;;ripOstE;;;;ripOsta;ripOst6rô;ripOst6rE;ripOst6re;;ripOst6rô;ripOst6ra;ripOstjô;ripOstE;;;ripOstE;ripOstE;ripOste;;;;;;;ripOstô;ripOste;ripOst;ripOstâ;;;;;;;ripOstô;ripOst;ripOste;ripOst;ripOst;ripOst;;;;;;;;;;
4245;rire;rim;ri;;;rir;ri;rirô;rirE;rire;rira;rirô;rira;rijô;rjE;rije;rjE;rjE;rjE;rir;;;risje;;;ri;rjô;rje;ri;rjâ;;rirE;;rirE;rirE;rirE;rjô;ri;rje;ri;ri;ri;;;;;;ri;;ri;;ri
4246;risquer;;riskE;;;;riska;risk6rô;risk6rE;risk6re;risk6ra;risk6rô;risk6ra;riskjô;riskE;riskje;riskE;riskE;riskE;riske;riskasjô;;;riskas;;riska;riskô;riske;risk;riskâ;risk6rjô;risk6rE;risk6rje;risk6rE;risk6rE;risk6rE;riskô;risk;riske;risk;risk;risk;riske;riske;riske;riske;;;;risk;;risk
4247;rissoler;;;;;;;;;;;;;;;;;risOlE;risOlE;risOle;;;;;;;;;;;;;;;;;;;;;risOl;;risOle;;;risOle;;;;;;
4248;ristourner;;;;;;;;;;;;;;;;;;risturnE;;;;;;;;;;;;;;;;;;;;;;;risturn;;;;;;;;;;
4249;ritualiser;;;;;;rityaliza;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;rityalize;rityalize;;;;;;
4250;rivaliser;;;;;rivalizEr;;;;;;;rivaliz6ra;;;;;rivalizE;rivalizE;rivalize;;;;;;;;;;rivalizâ;;;;;;rivaliz6rE;;rivaliz;;;rivaliz;rivaliz;;;;;;;;;;
4251;river;;;;;;riva;;;;;;;;rivE;;;rivE;rivE;rive;;;;;;;;;riv;rivâ;;;;;;riv6rE;;riv;;;;riv;rive;rive;rive;rive;;;;;;
4252;riveter;;;;;;;;;;;;;;;;;;;;;;;;;;;;rivEt;;;;;;;;;;;;;;riv6te;;;riv6te;;;;;;
4253;rober;;;;;;;;;;;;;;;;;;;rObe;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
