;lexeme;ai1P;ai1S;ai2P;ai2S;ai3P;ai3S;fi1P;fi1S;fi2P;fi2S;fi3P;fi3S;ii1P;ii1S;ii2P;ii2S;ii3P;ii3S;inf;is1P;is1S;is2P;is2S;is3P;is3S;pI1P;pI2P;pI2S;pP;pc1P;pc1S;pc2P;pc2S;pc3P;pc3S;pi1P;pi1S;pi2P;pi2S;pi3P;pi3S;ppFP;ppFS;ppMP;ppMS;ps1P;ps1S;ps2P;ps2S;ps3P;ps3S
2221;gâcher;;;;;;;;gaS6rE;;;;;;gaSE;;gaSE;gaSE;gaSE;gaSe;;;;;;;gaSô;gaSe;gaS;gaSâ;;gaS6rE;;gaS6rE;;gaS6rE;gaSô;gaS;gaSe;gaS;gaS;gaS;gaSe;gaSe;gaSe;gaSe;;;;;;gaS
2222;gâter;;;;;;;;;;;;gat6ra;;;;;;gatE;gate;;;;;;;;gate;gat;gatâ;;gat6rE;;;;;;gat;;gat;;gat;gate;gate;gate;gate;;;;;;
2223;gémir;;;;;;ZEmi;;;;;;ZEmira;;ZEmisE;;ZEmisE;ZEmisE;ZEmisE;ZEmir;;;;;;;;;ZEmi;ZEmisâ;;;;;ZEmirE;;;ZEmi;;ZEmi;ZEmis;ZEmi;;ZEmi;ZEmi;ZEmi;;;;;;ZEmis
2224;généraliser;;;;;;;;;;;;;;;;;;ZEnEralizE;ZEnEralize;;;;;;;;ZEnEralize;ZEnEraliz;;;;;;;;;ZEnEraliz;;;;;;;;;;;;;;
2225;générer;;;;;;;;;;;;;;;;;;;ZEnEre;;;;;;;;;;;;;;;;;;;;;;ZEnEr;;;ZEnEre;ZEnEre;;;;;;
2226;gérer;;;;;;;;;;;;;;;;ZErE;;ZErE;ZEre;;;;;;;;ZEre;ZEr;ZErâ;;;;;;;ZErô;ZEr;ZEre;;;ZEr;;ZEre;;ZEre;;;;;;
2227;gésir;;;;;;;;;;;;;Zizjô;ZizE;;ZizE;ZizE;ZizE;;;;;;;;;;;Zizâ;;;;;;;;;;Zi;Ziz;Zi;;;;;;;;;;
2228;gêner;;;;;;ZEna;;ZEn6rE;;;ZEn6rô;ZEn6ra;;ZEnE;;ZEnE;ZEnE;ZEnE;ZEne;;;;;;;ZEnô;ZEne;ZEn;ZEnâ;;ZEn6rE;;ZEn6rE;ZEn6rE;ZEn6rE;ZEnô;ZEn;ZEne;ZEn;ZEn;ZEn;ZEne;ZEne;ZEne;ZEne;;;;ZEn;;
2229;gîter;;;;;;;;;;;;;;;;;;ZitE;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2230;habiliter;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;abilite;;abilite;;;;;;
2231;habiller;;abijE;;abija;;abija;;abij6rE;;abij6ra;;abij6ra;;abijE;;abijE;abijE;abijE;abije;;;;;;;abijô;abije;abij;abijâ;;;;;abij6rE;abij6rE;abijô;abij;abije;abij;abij;abij;abije;abije;abije;abije;;abij;;;;
2232;habiter;;;;;abitEr;abita;abit6rô;abit6rE;abit6re;abit6ra;;abit6ra;abitjô;abitE;abitje;abitE;abitE;abitE;abite;;;;;;abita;abitô;abite;abit;abitâ;abit6rjô;abit6rE;;abit6rE;abit6rE;abit6rE;abitô;abit;abite;abit;abit;abit;abite;abite;abite;abite;;;;;;abit
2233;habituer;;;;;;abitya;;abityrE;abityre;abityra;;;;abityE;;;abityE;abityE;abitye;;;;;;;;abitye;abity;abityâ;;;;;;;;abity;abitye;abity;abity;abity;abitye;abitye;abitye;abitye;;;;abity;;abity
2234;hacher;;;;;;;;;;;;;;;;;;aSE;aSe;;;;;;;;aSe;aS;aSâ;;;;;;;;aS;aSe;aS;;aS;aSe;;aSe;aSe;;;;;;
2235;haler;;;;;alEr;;;;;;;;;;;;alE;alE;;;;;;;;;;;alâ;;;;;;;;;;;;;;;;ale;;;;;;
2236;haleter;;;;;;al6ta;;;;;;;;al6tE;;;;al6tE;al6te;;;;;;;;;alEt;al6tâ;;;;;;;;alEt;;;;alEt;;;;;;;;;;
2237;halluciner;;;;;;;;;;;;;;;;;;;alysine;;;;;;;;;;;;;;;;;;alysin;;;;alysin;;;;alysine;;;;;;
2238;hameçonner;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;am6sOn;;;;;;;;;;
2239;handicaper;;;;;;;;;;;;;;;;;;;âdikape;;;;;;;;;;;;;;;;;;;;;;âdikap;;âdikape;âdikape;âdikape;;;;;;
2240;hanter;;;;;;âta;;;;;;;;;;;âtE;âtE;âte;;;;;;;;âte;ât;;;;;;;;;ât;âte;;ât;ât;âte;âte;âte;âte;;;;;;
2241;happer;;;;;;;;;;;;;;;;;apE;apE;ape;;;;;;;;;ap;apâ;;;;;;;;ap;;;ap;ap;;ape;ape;ape;;;;;;
2242;haranguer;;;;;;;;;;;;;;;;;;;arâge;;;;;;;;;;;;;;;;;;;;;;;;;arâge;;;;;;;
2243;harasser;;;;;;;;;;;;;;;;;arasE;;arase;;;;;;;;;;;;;;;;;;;;;;;arase;;arase;arase;;;;;;
2244;harceler;;;;;;;;;;;;;;;;;ars6lE;ars6lE;ars6le;;;;;;;;ars6le;;ars6lâ;;;;;;;;;ars6le;;;;ars6le;ars6le;ars6le;ars6le;;;;;;
2245;harmoniser;;;;;;;;;;;;;;;;;;armOnizE;;;;;;;;;;;armOnizâ;;;;;;;;;;;;;;;;;;;;;;
2246;harnacher;;;;;;;;;;;;;;;arnaSje;;;;;;;;;;;;;;;;;;;;;;;;;;;arnaSe;;arnaSe;arnaSe;;;;;;
2247;harper;;;;;;;;;;;;;;;;;;;arpe;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2248;harponner;;;;;;;;;;;;;;;;;;;arpOne;;;;;;;;;;;;;;;;;;arpOn;;;;;;;;arpOne;;;;;;
2249;hasarder;;azardE;;;;azarda;;;;;;;;;;;;azardE;azarde;;;;;;;;;azard;azardâ;;;;;;;;azard;;;;azard;;azarde;;;;;;;;
2250;hausser;;OsE;;;OsEr;Osa;;;;;;;;OsE;;;OsE;OsE;Ose;;;;;;;Osô;Ose;os;Osâ;;;;;;;Osô;os;Ose;os;os;os;;Ose;;Ose;;;;;;
2251;haver;;;;;;;;;;;;;;;;;;;;;;;;;;;;av;;;;;;;;;av;;;;av;;;;;;;;;;
2252;haïr;;ai;;ai;;;airô;airE;;aira;airô;aira;aisjô;aisE;aisje;aisE;aisE;aisE;air;;;;;;;aisô;aise;E;;;;;airE;;airE;aisô;E;aise;E;ais;E;ai;;ai;ai;;ais;;ais;;
2253;hennir;;;;;;Eni;;;;;;;;;;;EnisE;;;;;;;;;;;;Enisâ;;;;;;;;;;;;Eni;;;;;;;;;;
2254;herber;;;;;;;;;;;;;;;;;;;Erbe;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2255;herser;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Erse;;;;;;;
2256;heurter;;9rtE;;;9rtEr;9rta;;;;;;9rt6ra;9rtjô;9rtE;;;9rtE;9rtE;9rte;;;;;;;;;9rt;9rtâ;;;;;;;;9rt;9rte;;9rt;9rt;;9rte;;9rte;;;;;;
2257;hiberner;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;ibErn;;;;;;;;;;
2258;hisser;;;;;isEr;isa;;is6rE;;;;;;;;;isE;isE;ise;;;;;;;isô;ise;is;isâ;;;;;;;isô;is;ise;;is;is;ise;ise;ise;ise;;;;;;is
2259;historier;;;;;;istOrja;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;istOrje;;;;;;;
2260;hiverner;;;;;;;;;;;;;;;;;ivErnE;;ivErne;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2261;hocher;;;;;;OSa;;;;;;;OSjô;;;;OSE;OSE;OSe;;;;;;;;OSe;OS;OSâ;;;;;OS6rE;;;OS;;OS;OS;OS;;;;OSe;;;;;;
2262;homologuer;;;;;;;;;;;;;;;;;;;OmOlOge;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2263;honnir;;;;;;;;;;;;;;;;;;OnisE;Onir;;;;;;;;;;Onisâ;;;;;;;;;;;;;;;;Oni;;;;;;
2264;honorer;;;;;;OnOra;;OnOr6rE;;;;;;OnOrE;;;OnOrE;OnOrE;OnOre;;;;;;;OnOrô;OnOre;OnOr;OnOrâ;;;;;;OnOr6rE;OnOrô;OnOr;OnOre;OnOr;OnOr;OnOr;;OnOre;OnOre;OnOre;;;;;;
2265;hoqueter;;;;;;Ok6ta;;;;;;;;;;;;Ok6tE;Ok6te;;;;;;;;;;Ok6tâ;;;;;;;;;;;;;;;;;;;;;;OkEt
2266;horrifier;;;;;;Orifja;;;;;;;;;;;;OrifjE;Orifje;;;;;;;;;;;;;;;;;;;;;;Orifi;Orifje;Orifje;Orifje;Orifje;;;;;;
2267;horripiler;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Oripilâ;;;;;;;;Oripil;;;;Oripil;;;;;;;;;;
2268;hospitaliser;;;;;;;;;;;;;;;;;;;Ospitalize;;;;;;;;;;;;;;;;;;;;;;;;Ospitalize;Ospitalize;Ospitalize;;;;;;
2269;houspiller;;;;;;;;;;;;;;;;;;uspijE;uspije;;;;;;;;;;;;;;;;;;uspij;;;;uspij;;;uspije;uspije;;;;;;
2270;huer;;;;;;ya;;;;;;;;;;;;;;;;;;;;;ye;y;;;;;;;;;;;;;y;ye;ye;;ye;;;;;;
2271;huiler;;;;;;;;;;;;;;;;;;HilE;Hile;;;;;;;;;;;;;;;;;;;;;;Hil;;Hile;Hile;Hile;;;;;;
2272;hululer;;;;;;ylyla;;;;;;;;;;;;ylylE;;;;;;;;;;;;;;;;;;;ylyl;;;;ylyl;;;;;;;;;;
2273;humaniser;;;;;;;;;;;;;;;;;;;ymanize;;;;;;;;;;ymanizâ;;;;;;;;;;;ymaniz;ymaniz;ymanize;;;;;;;;;
2274;humecter;;ymEktE;;;;ymEkta;;;;;;;;;;;;ymEktE;ymEkte;;;;;;;;;ymEkt;ymEktâ;;;;;;;;ymEkt;;;;ymEkt;;ymEkte;;ymEkte;;;;;;
2275;humer;;;;;;yma;;;;;;;;;;;ymE;ymE;yme;;;;;;;;yme;ym;ymâ;;;;;;;;ym;;;;ym;;;;;;;;;;
2276;humidifier;;;;;;;;;;;;;;;;;;;ymidifje;;;;;;;;;;ymidifjâ;;;;;;;;;;;ymidifi;;;;;;;;;;;
2277;humilier;;;;;;ymilja;;;;;;;;;;;;ymiljE;ymilje;;;;;;;;;ymili;ymiljâ;;;;;ymilirE;;;ymili;ymilje;ymili;;ymili;;ymilje;ymilje;ymilje;;;;;;
2278;hurler;;yrlE;;;yrlEr;yrla;;;yrl6re;;;;yrljô;yrlE;;yrlE;yrlE;yrlE;yrle;;;;;;;;yrle;yrl;yrlâ;;;;;yrl6rE;;;yrl;yrle;yrl;yrl;yrl;yrle;;yrle;yrle;;;;;;
2279;hydrater;;;;;;;;;;;;;;;;;;;;;;;;;;;;idrat;;;;;;;;;;;;;;;;;;;;;;;
2280;hypertrophier;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;ipErtrOfi;;;;;;;;;;
2281;hypnotiser;;;;;;;;;;;;;;ipnOtizE;;;ipnOtizE;ipnOtizE;ipnOtize;;;;;;;;;ipnOtiz;ipnOtizâ;;;;;;;;ipnOtiz;;;;ipnOtiz;ipnOtize;ipnOtize;ipnOtize;ipnOtize;;;;;;
2282;hypothéquer;;;;;;;;;;;;;;;;;;;ipOtEke;;;;;;;;ipOtEke;ipOtEk;;;;;;;;;;;;;;;ipOtEke;;ipOtEke;;;;;;
2283;hâler;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;ale;ale;;;;;;
2284;hâter;;atE;;;atEr;ata;;;;;;at6ra;;atE;;;atE;atE;ate;;;;;;;atô;ate;at;atâ;;;;;;at6rE;atô;at;ate;;at;at;;;;ate;;;;;;
2285;héberger;;EbErZE;;;;;;;;;;EbErZ6ra;;EbErZE;;;;EbErZE;EbErZe;;;;;;;;EbErZe;;EbErZâ;;;;;;;EbErZô;EbErZ;;;;EbErZ;;EbErZe;EbErZe;EbErZe;;;;;;
2286;hébéter;;;;;;EbEta;;;;;;;;;;;;EbEtE;;;;;;;;;;;;;;;;;;;;;;;;;EbEte;;EbEte;;;;;;
2287;héler;;ElE;;Ela;ElEr;Ela;;;;;;;;;;;ElE;;Ele;;;;;;;;;El;;;;;;;;;El;;;;El;;;Ele;Ele;;;;;;
2288;hérisser;;;;;;Erisa;;;;;;;;;;;;ErisE;Erise;;;;;;;;;Eris;;;;;;;;;Eris;;;;Eris;Erise;Erise;Erise;Erise;;;;;;
2289;hériter;;EritE;;;;Erita;;;Erit6re;;;Erit6ra;;EritE;;;EritE;EritE;Erite;;;;;;;;Erite;Erit;;;;;;;;;Erit;Erite;Erit;;Erit;;Erite;Erite;Erite;;;;;;
2290;hésiter;;EzitE;;;EzitEr;Ezita;;Ezit6rE;;;;Ezit6ra;;EzitE;;EzitE;EzitE;EzitE;Ezite;;;;;;Ezita;Ezitô;Ezite;Ezit;Ezitâ;;Ezit6rE;;Ezit6rE;Ezit6rE;Ezit6rE;Ezitô;Ezit;Ezite;Ezit;Ezit;Ezit;;;;;;;;;;
2291;identifier;;idâtifjE;;;;idâtifja;;;;;;idâtifira;;idâtifjE;;idâtifjE;idâtifjE;idâtifjE;idâtifje;;;;;;;idâtifjô;idâtifje;idâtifi;;;;;;;idâtifirE;;idâtifi;idâtifje;;;idâtifi;idâtifje;idâtifje;idâtifje;idâtifje;;idâtifi;;;;idâtifi
2292;idolâtrer;;;;;;;;;;;;;;;;;;;idOlatre;;;;;;;;;;idOlatrâ;;;;;;;;;;;idOlatr;idOlatr;;idOlatre;;;;;;;;
2293;idéaliser;;;;;;;;;;;;;;;;;;;idEalize;;;;;;;;;idEaliz;;;;;;;;;idEaliz;;;;idEaliz;;;;;;;;;;
2294;ignifuger;;;;;;;;;;;;;;;;;;;ignifyZe;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2295;ignorer;;;;;iJOrEr;iJOra;;iJOr6rE;;;;iJOr6ra;iJOrjô;iJOrE;iJOrje;iJOrE;iJOrE;iJOrE;iJOre;;;;;iJOras;;iJOrô;iJOre;iJOr;iJOrâ;;;;;;;iJOrô;iJOr;iJOre;iJOr;iJOr;iJOr;iJOre;iJOre;iJOre;iJOre;;;iJOrje;iJOr;;iJOr
2296;illuminer;;;;;;ilymina;;;;;;;;;;;ilyminE;ilyminE;ilymine;;;;;;;;;ilymin;ilyminâ;;;;;;;;ilymin;;;ilymin;ilymin;ilymine;ilymine;ilymine;ilymine;;;;;;
2297;illusionner;;;;;;;;;;;;;;;;;;ilyzjOnE;ilyzjOne;;;;;;;;;;;;;;;;;;ilyzjOn;;;;ilyzjOn;;;;;;;;;;
2298;illustrer;;;;;;ilystra;;;;;;;;;;;ilystrE;ilystrE;ilystre;;;;;;;;;ilystr;ilystrâ;;;;;;;;ilystr;;;;ilystr;ilystre;ilystre;ilystre;ilystre;;;;;;
2299;imager;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;imaZ;;;;imaZe;;;;;;
2300;imaginer;;imaZinE;;;imaZinEr;imaZina;;imaZin6rE;imaZin6re;imaZin6ra;imaZin6rô;;imaZinjô;imaZinE;imaZinje;imaZinE;imaZinE;imaZinE;imaZine;;;;;;;imaZinô;imaZine;imaZin;imaZinâ;;imaZin6rE;;;;imaZin6rE;imaZinô;imaZin;imaZine;imaZin;imaZin;imaZin;imaZine;imaZine;imaZine;imaZine;;imaZin;imaZinje;imaZin;;imaZin
2301;imbiber;;;;;;;;;;;;;;;;;;êbibE;êbibe;;;;;;;;;;;;;;;;;;;;;;;êbibe;êbibe;êbibe;êbibe;;;;;;
2302;imbriquer;;;;;;;;;;;;;;;;;;êbrikE;;;;;;;;;;;êbrikâ;;;;;;;;;;;êbrik;;êbrike;;;;;;;;;
2303;imiter;;;;;imitEr;imita;;imit6rE;;;;imit6ra;imitjô;imitE;imitje;imitE;imitE;imitE;imite;;;;;;;imitô;imite;imit;imitâ;;;;;;imit6rE;imitô;imit;imite;;imit;imit;imite;imite;imite;imite;;;;;;
2304;immatriculer;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;imatrikyle;imatrikyle;;;;;;;;
2305;immerger;;;;;;;;;;;;;;;;;;imErZE;imErZe;;;;;;;;;;;;;;;;;;imErZ;;;;;;imErZe;imErZe;imErZe;;;;;;
2306;immigrer;;;;;;;;;;;;;;;;;;;imigre;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2307;immiscer;;;;;;;;;;;;;;;;;;;imise;;;;;;;;;imis;imisâ;;;;;;;;imis;;;;imis;;;;;;;;;;
2308;immobiliser;;imObilizE;;;imObilizEr;imObiliza;;;;;imObiliz6rô;imObiliz6ra;;imObilizE;;;imObilizE;imObilizE;imObilize;;;;;;;;imObilize;imObiliz;imObilizâ;;;;;;;;imObiliz;;;imObiliz;imObiliz;imObilize;imObilize;imObilize;imObilize;;;;;;imObiliz
2309;immoler;;;;;;imOla;;;;;;;;;;;;;;;;;;;;;;imOl;;;;;;;;;imOl;;;;imOl;;;imOle;imOle;;;;;;
2310;immortaliser;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;imOrtalize;imOrtalize;imOrtalize;;;;;;;
2311;immuniser;;;;;;;;;;;;;;;;;;;imynize;;;;;;;;;;;;;;;;;;;;;;;;imynize;imynize;imynize;;;;;;
2312;impartir;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;êparti;;;;;;
2313;impatienter;;êpasjâtE;;;;êpasjâta;;;;;;;;êpasjâtE;;;;êpasjâtE;êpasjâte;;;;;;;;êpasjâte;êpasjât;;;;;;;;;êpasjât;êpasjâte;;êpasjât;êpasjât;;êpasjâte;;êpasjâte;;;;;;
2314;impatroniser;;;;;;;;;;;;;;;;;;êpatrOnizE;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2315;implanter;;;;;;;;;;;;;;êplâtE;;;;êplâtE;êplâte;;;;;;;;;;;;;;;;;;;êplâte;;;êplât;êplâte;êplâte;êplâte;êplâte;;;;;;
2316;impliquer;;;;;;êplika;;;;;;êplik6ra;;;;;;êplikE;êplike;;;;;;êplika;;êplike;êplik;êplikâ;;;;;;êplik6rE;;êplik;êplike;;êplik;êplik;êplike;êplike;êplike;êplike;;;;;;
2317;implorer;;;;;;êplOra;;;;;;êplOr6ra;;;êplOrje;êplOrE;;êplOrE;êplOre;;;;;;;êplOrô;êplOre;êplOr;êplOrâ;;;;;;;êplOrô;êplOr;êplOre;;êplOr;êplOr;;;;êplOre;;;;;;
2318;imploser;;;;;;;;;;;;;;;;;;;êplOze;;;;;;;;;;;;;;;;;;êploz;;;êploz;êploz;;;;;;;;;;
2319;importer;;;;;;êpOrta;;;;;;êpOrt6ra;;;;;êpOrtE;êpOrtE;êpOrte;;;;;;;;;êpOrt;êpOrtâ;;;;;;;;êpOrt;;êpOrt;êpOrt;êpOrt;êpOrte;;êpOrte;êpOrte;;;;;;
2320;importuner;;;;;;;êpOrtyn6rô;;;;;;;;;;;êpOrtynE;êpOrtyne;;;;;;êpOrtyna;;êpOrtyne;êpOrtyn;;;;;;;;;êpOrtyn;êpOrtyne;êpOrtyn;;êpOrtyn;;êpOrtyne;êpOrtyne;êpOrtyne;;;;;;
2321;imposer;;êpOzE;;;êpOzEr;êpOza;;êpOz6rE;;;êpOz6rô;êpOz6ra;;;êpOzje;êpOzE;êpOzE;êpOzE;êpOze;;;;;;êpOza;êpOzô;;êpoz;êpOzâ;;êpOz6rE;;;;êpOz6rE;êpOzô;êpoz;êpOze;;êpoz;êpoz;êpOze;êpOze;êpOze;êpOze;;êpoz;;;;
2322;impressionner;;;;;;êprEsjOna;;;;;;êprEsjOn6ra;;êprEsjOnE;;êprEsjOnE;;êprEsjOnE;êprEsjOne;;;;;;;;êprEsjOne;êprEsjOn;êprEsjOnâ;;;;;;êprEsjOn6rE;;êprEsjOn;êprEsjOne;êprEsjOn;êprEsjOn;êprEsjOn;;êprEsjOne;êprEsjOne;êprEsjOne;;;;;;
2323;imprimer;;;;;êprimEr;êprima;êprim6rô;;;;;êprim6ra;;;;;êprimE;êprimE;êprime;;;;;;;;;êprim;;;;;;;;;êprim;êprime;;êprim;êprim;êprime;êprime;êprime;êprime;;;;;;
2324;improviser;;êprOvizE;;;;êprOviza;;êprOviz6rE;;;;êprOviz6ra;;;;;êprOvizE;êprOvizE;êprOvize;;;;;;;;êprOvize;êprOviz;êprOvizâ;;;;;;;;êprOviz;;;êprOviz;êprOviz;êprOvize;êprOvize;êprOvize;êprOvize;;;;;;
2325;imprégner;;;;;;;;;;;;;;;;;êprEJE;êprEJE;êprEJe;;;;;;;;;êprEJ;;;;;;;;;êprEJ;;;;êprEJ;êprEJe;êprEJe;êprEJe;êprEJe;;;;;;
2326;imputer;;;;;;;;;;;;;;;;;êpytE;êpytE;êpyte;;;;;;êpyta;;;êpyt;êpytâ;;;;;;;;;;;;êpyt;êpyte;êpyte;êpyte;;;;;;;
2327;inaugurer;;;;;;;;;;;;;;;;;;inOgyrE;inOgyre;;;;;;;;;inOgyr;inOgyrâ;;;;;;;inOgyrô;inOgyr;;;;inOgyr;;;;inOgyre;;;;;;
2328;incarcérer;;;;;;;;;;;;;;;;;;;êkarsEre;;;;;;;;;;;;;;;;;;;;;;êkarsEr;;êkarsEre;êkarsEre;êkarsEre;;;;;;
2329;incarner;;;;;;;;;;;;;;êkarnE;;êkarnE;êkarnE;êkarnE;êkarne;;;;;;;;;êkarn;êkarnâ;;;;;;;;êkarn;êkarne;;êkarn;êkarn;;êkarne;êkarne;êkarne;;;;;;
2330;incendier;;;;;;êsâdja;;;;;;;;;;;;êsâdjE;êsâdje;;;;;;;;êsâdje;êsâdi;êsâdjâ;;;;;;;;êsâdi;;;;êsâdi;êsâdje;;êsâdje;êsâdje;;;;êsâdi;;
2331;incinérer;;;;;;;;;;;;;;;;;;;êsinEre;;;;;;;;;;;;;;;;;;êsinEr;;;;êsinEr;;êsinEre;êsinEre;êsinEre;;;;;;
2332;inciser;;;;;;;;;;;;êsiz6ra;;;;;;;êsize;;;;;;;;;êsiz;êsizâ;;;;;;;;êsiz;êsize;;;;;êsize;;êsize;;;;;;
2333;inciter;;;;;;êsita;;êsit6rE;;;;;;;;;êsitE;êsitE;êsite;;;;;;;;;êsit;êsitâ;;;;;;êsit6rE;;êsit;êsite;;êsit;êsit;;êsite;êsite;êsite;;;;;;
2334;incliner;;êklinE;;;êklinEr;êklina;;;;;êklin6rô;;êklinjô;êklinE;;;êklinE;êklinE;êkline;;;;;;êklina;;;êklin;êklinâ;;;;;êklin6rE;êklin6rE;;êklin;êkline;;êklin;êklin;;êkline;êkline;êkline;;;;;;êklin
2335;inclure;;;;;;êkly;;;;;;;;êklyE;;;;êklyE;êklyr;;;;;;;;êklye;êkly;êklyâ;;;;;;;;êkly;;êkly;;êkly;;;;;;;;;;êkly
2336;incomber;;;;;;;;;;;;;;;;;êkôbE;êkôbE;;;;;;;;;;êkôb;;;;;;;;;êkôb;;;;êkôb;;;;;;;;;;
2337;incommoder;;;;;;;;êkOmOd6rE;;;;êkOmOd6ra;;;;;;êkOmOdE;;;;;;;;;;êkOmOd;;;;;;;;;êkOmOd;;;;;êkOmOde;êkOmOde;;êkOmOde;;;;;;
2338;incorporer;;;;;;êkOrpOra;;;;;;;;;;;êkOrpOrE;;êkOrpOre;;;;;;;;êkOrpOre;êkOrpOr;êkOrpOrâ;;;;;;;;êkOrpOr;;;êkOrpOr;êkOrpOr;;êkOrpOre;êkOrpOre;êkOrpOre;;;;;;
2339;incriminer;;;;;;;;;;;;;;;;;;;êkrimine;;;;;;;;;;;;;;;;;;;;;;êkrimin;êkrimine;êkrimine;;êkrimine;;;;;;
2340;incruster;;;;;;;;;;;;;;êkrystE;;êkrystE;;êkrystE;êkryste;;;;;;;;êkryste;êkryst;;;;;;;êkryst6rE;;êkryst;;;êkryst;êkryst;êkryste;êkryste;êkryste;êkryste;;;;;;
2341;incuber;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;êkybe;;;;;;
2342;inculper;;;;;;;;;;;;êkylp6ra;;;;;;;êkylpe;;;;;;;;;êkylp;;;;;;;;êkylpô;êkylp;êkylpe;;;;;êkylpe;;êkylpe;;;;;;
2343;inculquer;;;;;;;;;;;;;;;;;;êkylkE;êkylke;;;;;;;;;;;;;;;;;;êkylk;;;;êkylk;;;êkylke;êkylke;;;;;;
2344;incurver;;;;;;;;;;;;;;;;;;êkyrvE;êkyrve;;;;;;;;;êkyrv;;;;;;;;;;;;;êkyrv;êkyrve;êkyrve;êkyrve;êkyrve;;;;;;
2345;indexer;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;êdEkse;;;;;;;;
2346;indifférer;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;êdifEr;;;êdifEr;êdifEr;;;;;;;;;;
2347;indigner;;êdiJE;;;;êdiJa;;;;;;êdiJ6ra;;êdiJE;;;;êdiJE;êdiJe;;;;;;;;;êdiJ;;;;;;;;;êdiJ;;êdiJ;êdiJ;êdiJ;;êdiJe;êdiJe;êdiJe;;;;;;êdiJ
2348;indiquer;;êdikE;;;êdikEr;êdika;êdik6rô;êdik6rE;;;;êdik6ra;êdikjô;;êdikje;êdikE;êdikE;êdikE;êdike;;;;;;êdika;;êdike;êdik;êdikâ;;êdik6rE;êdik6rje;;êdik6rE;êdik6rE;;êdik;êdike;;êdik;êdik;êdike;êdike;êdike;êdike;;;;;;
2349;indisposer;;;;;êdispOzEr;;;;;;;;;;;;;êdispOzE;êdispOze;;;;;;;;;;;;;;;;;;;;;;;;êdispOze;;êdispOze;;;;;;
2350;individualiser;;;;;;;;;;;;;;;;;;;êdividyalize;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2351;induire;;;;;;;;;;;;;;;;;;;êdHir;;;;;;;;;êdHi;;;;;;;;;;;;;êdHi;;;êdHi;;;;;;;
2352;industrialiser;;;;;;;;;;;;;;;;;;;êdystrialize;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2353;infatuer;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;êfatye;êfatye;;;;;;
2354;infecter;;;;;;;;;;;;;;;;;;êfEktE;êfEkte;;;;;;;;;;;;;;;;;;êfEkt;;;;êfEkt;êfEkte;êfEkte;êfEkte;êfEkte;;;;;;
2355;infester;;;;;;;;;;;;;;;;;êfEstE;êfEstE;;;;;;;;;;;;;;;;;;;;;;êfEst;êfEst;êfEste;êfEste;;êfEste;;;;;;
2356;infiltrer;;;;;;;;;;;;;êfiltrjô;;;;êfiltrE;êfiltrE;êfiltre;;;;;;;;êfiltre;êfiltr;;;;;;;;êfiltrô;êfiltr;;;êfiltr;êfiltr;;êfiltre;êfiltre;êfiltre;;;;;;
2357;infirmer;;;;;;;;;;;;;;;;;;;êfirme;;;;;;;;;êfirm;êfirmâ;;;;;;;;êfirm;;;;êfirm;;;;;;;;;;êfirm
2358;infliger;;;;;;êfliZa;;;;;;êfliZ6ra;;;;;êfliZE;êfliZE;êfliZe;;;;;;;;êfliZe;êfliZ;êfliZâ;;;;;;;;êfliZ;êfliZe;êfliZ;êfliZ;êfliZ;êfliZe;êfliZe;êfliZe;êfliZe;;;;êfliZ;;êfliZ
